"","CdStationHydro","CdStationHydroAncienRef","LbStationHydro","TypStationHydro","DtMiseServiceStationHydro","DtFermetureStationHydro","ProjCoordStationHydro","CoordXStationHydro","CoordYStationHydro","NomIntervenant","LbAffichageStationHydro"
"794","K619242001","K6192420","L'Arnon à Méreau - Alnay","STD","1996-09-01 00:00:00+02",NA,"26",626727,6676030,"DREAL Centre-Val de Loire - UH Auve","Vigicrues/HydroPortail/Hydro 2"
"795","K619242101","K6192410","L'Arnon à Méreau - Pont de Méreau","STD","1964-01-01 00:00:00+01","2002-12-31 00:00:00+01","26",626433,6673961,"DREAL Centre-Val de Loire - UH Auve","HydroPortail/Hydro 2"
"796","K620090010","K6200900","Le Cher à Mennetou-sur-Cher","STD","1986-06-22 00:00:00+02",NA,"26",614569,6685900,"DREAL Centre-Val de Loire - UH Auve","Vigicrues/HydroPortail/Hydro 2"
"797","K622091002","K6220920","Le Cher à Selles-sur-Cher - Echelle SAC - Ancienne","STD","1969-01-01 00:00:00+01","2014-04-24 12:00:00+02","26",589243,6686928,"DREAL Centre-Val de Loire - UH Auve","HydroPortail/Hydro 2"
"798","K622091003","K6220930","Le Cher à Selles-sur-Cher - Pont D 956A","STD","2013-08-22 00:00:00+02",NA,"26",590993,6687413,"DREAL Centre-Val de Loire - UH Auve","Vigicrues/HydroPortail/Hydro 2"
"799","K622091101","K6220940","Le Cher à Saint-Julien-sur-Cher","STD","1969-01-01 00:00:00+01","1988-01-01 00:00:00+01","26",606972,6687921,"DREAL Centre-Val de Loire - UH Auve","HydroPortail/Hydro 2"
"800","K632251010","K6322510","La Sauldre à Vailly-sur-Sauldre","STD","2001-11-28 00:00:00+01",NA,"26",673433,6706369,"DREAL Centre-Val de Loire - UH Auve","Vigicrues/HydroPortail/Hydro 2"
"801","K632251101","K6322520","La Sauldre à Concressault","STD","2021-05-25 00:00:00+02",NA,"26",668446.4249602,6710162.6153922,"DREAL Centre-Val de Loire - UH Auve","HydroPortail/Hydro 2"
"802","K633252001","K6332520","La Sauldre à Brinon-sur-Sauldre","STD","1987-06-01 00:00:00+02",NA,"26",644265,6718453,"DREAL Centre-Val de Loire - UH Auve","Vigicrues/HydroPortail/Hydro 2"
"803","K633252002","K6332510","La Sauldre à Brinon-sur-Sauldre - 1","STD","1970-10-12 00:00:00+01","1981-06-01 12:00:00+02","26",644265,6718453,"DREAL Centre-Val de Loire - UH Auve","HydroPortail/Hydro 2"
"804","K633401001","K6334010","La Nère à Aubigny-sur-Nère","STD","1969-11-19 15:29:59+01",NA,"26",657517,6710286,"DREAL Centre-Val de Loire - UH Auve","Vigicrues/HydroPortail/Hydro 2"
"805","K633401201","K6334020","La Nère à Clémont","STD","1977-05-12 00:00:00+02","1979-09-13 05:00:00+02","26",647908,6718256,"DREAL Centre-Val de Loire - UH Auve","HydroPortail/Hydro 2"
"806","K637302001","K6373020","La Petite Sauldre à Ménétréol-sur-Sauldre - Ancienne","STD","1970-10-12 17:39:59+01","2015-07-02 00:00:00+02","26",647624,6705375,"DREAL Centre-Val de Loire - UH Auve","HydroPortail/Hydro 2"
"807","K637302002","K6373030","La Petite Sauldre à Ménétréol-sur-Sauldre","STD","2015-04-01 00:00:00+02",NA,"26",647624,6705375,"DREAL Centre-Val de Loire - UH Auve","Vigicrues/HydroPortail/Hydro 2"
"808","K640250010","K6402500","La Sauldre à Salbris - Pont RN20 - Ancienne","STD","1986-06-22 12:00:00+02","2014-04-24 12:00:00+02","26",628531,6703440,"DREAL Centre-Val de Loire - UH Auve","HydroPortail/Hydro 2"
"809","K640250011","K6402510","La Sauldre à Salbris","STD","1970-07-21 00:00:00+01","2006-03-29 00:00:00+02","26",627054,6703050,"DREAL Centre-Val de Loire - UH Auve","HydroPortail/Hydro 2"
"810","K640252001","K6402520","La Sauldre à Salbris - Valaudran","STD","2005-01-01 00:00:00+01",NA,"26",627038,6703053,"DREAL Centre-Val de Loire - UH Auve","Vigicrues/HydroPortail/Hydro 2"
"811","K645301001","K6453010","La Rère à Theillay - La Loge","STD","2010-06-01 00:00:00+02",NA,"26",628778,6694329,"DREAL Centre-Val de Loire - UH Auve","Vigicrues/HydroPortail/Hydro 2"
"812","K648251001","K6482510","La Sauldre à Pruniers-en-Sologne","STD","2014-01-01 00:00:00+01",NA,"26",599660,6692021,"DREAL Centre-Val de Loire - UH Auve","Vigicrues/HydroPortail/Hydro 2"
"813","K649251001","K6492510","La Sauldre à Selles-sur-Cher - Saint-André - Ancienne","STD","1964-01-01 00:00:00+01","2016-12-31 00:00:00+01","26",589274,6688380,"DREAL Centre-Val de Loire - UH Auve","HydroPortail/Hydro 2"
"814","K650091001","K6500910","Le Cher à Châtillon-sur-Cher","STD","1993-01-01 00:00:00+01",NA,"26",585701,6686643,"DREAL Centre-Val de Loire - UH Auve","Vigicrues/HydroPortail/Hydro 2"
"815","K652000201","K6520020","Le Fouzon à Dun-le-Poëlier","STD","2020-01-01 00:00:00+01",NA,"26",605786,6678991,"DREAL Centre-Val de Loire - UH Auve","HydroPortail/Hydro 2"
"816","K654000101","K6544010","Le Poulain à Poulaines","STD","1979-07-01 00:00:00+02","1994-01-24 10:20:00+01","26",598876,6673165,"DREAL Centre-Val de Loire - UH Auve","HydroPortail/Hydro 2"
"817","K658000101","K6580010","Le Nahon à Poulaines - Barzelle","STD","2020-01-01 00:00:00+01",NA,"26",594058,6676206,"DREAL Centre-Val de Loire - UH Auve","HydroPortail/Hydro 2"
"818","K659300010","K6593000","Le Fouzon à Menetou-sur-Nahon - Ancienne","STD","1999-10-18 00:00:00+02","2014-05-12 00:00:00+02","26",595768,6681243,"DREAL Centre-Val de Loire - UH Auve","HydroPortail/Hydro 2"
"819","K659302001","K6593020","Le Fouzon à Meusnes - Le Gué au Loup","STD","2003-09-19 00:00:00+02",NA,"26",585414,6685546,"DREAL Centre-Val de Loire - UH Auve","Vigicrues/HydroPortail/Hydro 2"
"820","K659302002","K6593010","Le Fouzon à Meusnes - Le gué de Meusnes","STD","1967-01-01 00:00:00+01","2008-01-01 00:00:00+01","26",587535,6684594,"DREAL Centre-Val de Loire - UH Auve","HydroPortail/Hydro 2"
"821","K664090010","K6640900","Le Cher à Montrichard","STD","1987-01-01 00:00:00+01",NA,"26",562928,6694781,"DREAL Centre-Val de Loire - UH Auve","Vigicrues/HydroPortail/Hydro 2"
"822","K671091001","K6710910","Le Cher à Tours - Pont Saint-Sauveur","STD","1985-01-01 00:00:00+01",NA,"26",524804,6699550,"DREAL Centre-Val de Loire - UH Auve","Vigicrues/HydroPortail/Hydro 2"
"823","K672000201","K6720910","Le Cher à Savonnières","STD","1966-01-01 00:00:00+01","2000-01-01 00:00:00+01","26",514763,6697127,"DREAL Centre-Val de Loire - UH Auve","HydroPortail/Hydro 2"
"824","K683002001","K6830020","La Loire à Langeais","STD","1985-09-01 12:00:00+02",NA,"26",504041,6694279,"DREAL Centre-Val de Loire - UH Auve","Vigicrues/HydroPortail/Hydro 2"
"825","K683002101","K6830010","La Loire à la Chapelle-sur-Loire","STD","1956-01-01 00:00:00+01","1993-01-01 12:00:00+01","26",490094,6686614,"DREAL Centre-Val de Loire - UH Auve","HydroPortail/Hydro 2"
"826","K702260010","K7022610","L'Indre à Sainte-Sévère-sur-Indre","STD","1990-11-01 00:00:00+01","2019-01-01 00:00:00+01","26",627744,6599024,"DREAL Centre-Val de Loire - UH Auve","HydroPortail/Hydro 2"
"827","K702262001","K7022620","L'Indre à Montgivray","STD","1992-09-01 00:00:00+02",NA,"26",621868,6611633,"DREAL Centre-Val de Loire - UH Auve","Vigicrues/HydroPortail/Hydro 2"
"828","K714301001","K7143010","La Vauvre à Montipouret - Moulin d'Angibault","STD","2012-12-19 00:00:00+01",NA,"26",616145,6614572,"DREAL Centre-Val de Loire - UH Auve","Vigicrues/HydroPortail/Hydro 2"
"829","K715261010","K7152610","L'Indre à Mers-sur-Indre - Ancienne","STD","1994-01-01 00:00:00+01","2014-04-24 12:00:00+02","26",614038,6619323,"DREAL Centre-Val de Loire - UH Auve","HydroPortail/Hydro 2"
"830","K720261001","K7202610","L'Indre à Ardentes","STD","1963-01-01 00:00:00+01",NA,"26",610719,6627528,"DREAL Centre-Val de Loire - UH Auve","Vigicrues/HydroPortail/Hydro 2"
"831","K720261002","K7202620","L'Indre à Ardentes - Station débitmétrique","DEB","2017-11-16 00:00:00+01",NA,"26",610722,6627518,"DREAL Centre-Val de Loire - UH Auve","Vigicrues/HydroPortail/Hydro 2"
"832","K720751001","K7207510","La Ringoire à Déols","STD","2000-10-19 15:45:00+02",NA,"26",600096,6637984,"DREAL Centre-Val de Loire - UH Auve","Vigicrues/HydroPortail/Hydro 2"
"833","K720751002",NA,"La Ringoire à Déols - Station débitmétrique","DEB","2021-05-21 00:00:00+02",NA,"26",600096,6637984,"DREAL Centre-Val de Loire - UH Auve","HydroPortail"
"834","K721261010","K7212610","L'Indre à Châteauroux","STD","1993-01-01 00:00:00+01",NA,"26",599730,6635637,"DREAL Centre-Val de Loire - UH Auve","Vigicrues/HydroPortail/Hydro 2"
"835","K721751001","K7217510","La Trégonce à Vineuil - Pont de Pierre","STD","1992-01-15 14:20:00+01",NA,"26",596192,6648380,"DREAL Centre-Val de Loire - UH Auve","Vigicrues/HydroPortail/Hydro 2"
"836","K721751201","K7217502","La Trégonce à Villedieu-sur-Indre - 1","STD","1992-01-13 00:00:00+01","1996-03-21 10:40:00+01","26",589481,6640224,"DREAL Centre-Val de Loire - UH Auve","HydroPortail/Hydro 2"
"837","K721751202","K7217503","La Trégonce à Villedieu-sur-Indre - La Beauce","STD","1997-11-06 00:00:00+01","2003-01-07 14:20:00+01","26",590787,6642129,"DREAL Centre-Val de Loire - UH Auve","HydroPortail/Hydro 2"
"838","K722261011","K7222620","L'Indre à Buzançais - Pont voie ferrée","STD","2014-05-21 00:00:00+02",NA,"26",579364,6645502,"DREAL Centre-Val de Loire - UH Auve","Vigicrues/HydroPortail/Hydro 2"
"839","K722261201","K7226510","La Cité à Saint-Genou [L'Auneau]","STD","2020-01-01 00:00:00+01",NA,"26",576864,6649661,"DREAL Centre-Val de Loire - UH Auve","HydroPortail/Hydro 2"
"840","K731261001","K7312610","L'Indre à Saint-Cyran-du-Jambot","STD","1968-01-01 12:00:00+01",NA,"26",557741,6659092,"DREAL Centre-Val de Loire - UH Auve","Vigicrues/HydroPortail/Hydro 2"
"841","K731262010","K7312620","L'Indre à Châtillon-sur-Indre - Ancienne","STD","1993-01-01 00:00:00+01","2019-01-01 00:00:00+01","26",561635,6655923,"DREAL Centre-Val de Loire - UH Auve","HydroPortail/Hydro 2"
"842","K732261001","K7322610","L'Indre à Perrusson","STD","2010-01-01 00:00:00+01",NA,"26",549727,6668866,"DREAL Centre-Val de Loire - UH Auve","Vigicrues/HydroPortail/Hydro 2"
"843","K733261010","K7332610","L'Indre à Loches - Ancienne","STD","1993-01-01 00:00:00+01","2015-08-05 12:00:00+02","26",548523,6671755,"DREAL Centre-Val de Loire - UH Auve","HydroPortail/Hydro 2"
"844","K741301010","K7413010","L'Indrois à Montrésor - Ancienne","STD","1986-01-01 00:00:00+01","2014-04-14 00:00:00+02","26",563457,6674145,"DREAL Centre-Val de Loire - UH Auve","HydroPortail/Hydro 2"
"845","K741401001","K7414010","La Tourmente à Villeloin-Coulangé - Coulangé Ancienne","STD","1966-02-21 14:40:00+01","2016-01-04 08:00:00+01","26",566649,6672109,"DREAL Centre-Val de Loire - UH Auve","HydroPortail/Hydro 2"
"846","K741401201","K7417501","La Jobardière à Nouans-les-Fontaines","STD","2002-07-18 00:00:00+02","2003-09-11 10:00:00+02","26",570675,6674112,"DREAL Centre-Val de Loire - UH Auve","HydroPortail/Hydro 2"
"847","K742000201","K7424010","L'Olivet à Beaumont-Village - 1","STD","1966-02-11 00:00:00+01","2001-10-17 12:30:00+02","26",564520,6677364,"DREAL Centre-Val de Loire - UH Auve","HydroPortail/Hydro 2"
"848","K742000202","K7424020","L'Olivet à Beaumont-Village - 2","STD","1976-01-14 00:00:00+01","1979-10-24 09:30:00+01","26",565654,6678396,"DREAL Centre-Val de Loire - UH Auve","HydroPortail/Hydro 2"
"849","K743303001","K7433030","L'Indrois à Genillé","STD","1977-08-19 18:50:00+02",NA,"26",555863,6677229,"DREAL Centre-Val de Loire - UH Auve","Vigicrues/HydroPortail/Hydro 2"
"850","K743303002",NA,"L'Indrois à Genillé - Les Foulons","STD","1969-01-01 00:00:00+01","1986-01-01 00:00:00+01","26",548265.69437004,6680515.6548261,"DREAL Centre-Val de Loire - UH Auve","HydroPortail"
"851","K743303201","K7433010","L'Indrois à Chemillé-sur-Indrois","STD","1966-02-07 00:00:00+01","1977-07-19 09:00:00+02","26",561241,6675158,"DREAL Centre-Val de Loire - UH Auve","HydroPortail/Hydro 2"
"852","K750261010","K7502610","L'Indre à Cormery","STD","1993-01-01 00:00:00+01",NA,"26",536306,6687713,"DREAL Centre-Val de Loire - UH Auve","Vigicrues/HydroPortail/Hydro 2"
"853","K751401001","K7514010","L'Echandon à Saint-Branchs","STD","1967-12-21 15:00:00+01",NA,"26",535047,6685285,"DREAL Centre-Val de Loire - UH Auve","Vigicrues/HydroPortail/Hydro 2"
"854","K752262010","K7522620","L'Indre à Monts - Station débitmétrique - Ancienne","DEB","2002-04-26 18:00:00+02","2021-07-21 00:00:00+02","26",520655,6689152,"DREAL Centre-Val de Loire - UH Auve","HydroPortail/Hydro 2"
"855","K752262011","K7522630","L'Indre à Monts","STD","2017-09-28 00:00:00+02",NA,"26",520655,6689152,"DREAL Centre-Val de Loire - UH Auve","Vigicrues/HydroPortail/Hydro 2"
"856","K752262401","K7522610","L'Indre à Montbazon","STD","1987-05-01 00:00:00+02","2002-04-26 00:00:00+02","26",527425,6690045,"DREAL Centre-Val de Loire - UH Auve","HydroPortail/Hydro 2"
"857","K752262501","K7526010","Le Bourdin à Sorigny","STD","1975-12-01 00:00:00+01","1983-08-11 13:00:00+02","26",527907,6685742,"DREAL Centre-Val de Loire - UH Auve","HydroPortail/Hydro 2"
"858","K752262601","K7529010","Le Montison à Thilouze","STD","1967-02-17 00:00:00+01","1985-09-17 09:00:00+02","26",521895,6683651,"DREAL Centre-Val de Loire - UH Auve","HydroPortail/Hydro 2"
"859","K753000301","K7534510","La Thilouze à Pont-de-Ruan - Les Porchers","STD","1973-10-29 00:00:00+01","1983-09-30 15:00:00+01","26",517457,6686274,"DREAL Centre-Val de Loire - UH Auve","HydroPortail/Hydro 2"
"860","K753000302","K7534520","La Thilouze à Pont-de-Ruan - 2","STD","1983-09-30 00:00:00+01","1994-01-18 15:00:00+01","26",517277,6686838,"DREAL Centre-Val de Loire - UH Auve","HydroPortail/Hydro 2"
"861","K754000401","K7542610","L'Indre à Lignières-de-Touraine - Marnay","STD","1900-12-12 00:00:00+00:09:21","1981-01-01 00:00:00+01","26",502620,6690089,"DREAL Centre-Val de Loire - UH Auve","HydroPortail/Hydro 2"
"862","K754000501","K7542620","L'Indre à Bréhémont","STD","1980-01-01 00:00:00+01","1987-01-01 00:00:00+01","26",499833,6690304,"DREAL Centre-Val de Loire - UH Auve","HydroPortail/Hydro 2"
"863","L001061001","L0010610","La Vienne à Peyrelevade [Servières]","STD","1947-01-01 00:00:00+01",NA,"26",622764,6511882,"DREAL Nouvelle-Aquitaine - UH Vienn","HydroPortail/Hydro 2"
"864","L001061101","L0010620","La Vienne à Peyrelevade [La Rigole du Diable]","STD","1962-03-27 00:00:00+01",NA,"26",621806,6512129,"Electricité de France (EDF)","HydroPortail/Hydro 2"
"865","L005063001","L0050630","La Vienne à Eymoutiers","STD","1994-06-01 00:00:00+02",NA,"26",602264,6516411,"DREAL Nouvelle-Aquitaine - UH Vienn","Vigicrues/HydroPortail/Hydro 2"
"866","L009302001","L0093020","La Combade à Roziers-Saint-Georges","STD","2001-11-29 00:00:00+01",NA,"26",588571,6517532,"DREAL Nouvelle-Aquitaine - UH Vienn","Vigicrues/HydroPortail/Hydro 2"
"867","L009302002","L0093010","La Combade à Masléon","STD","1967-01-01 00:00:00+01","2002-08-01 00:00:00+02","26",587609,6519591,"DREAL Nouvelle-Aquitaine - UH Vienn","HydroPortail/Hydro 2"
"868","L012302001","L0123020","La Maulde à Saint-Martin-Château [Moulin de l'Age]","STD","1968-01-01 00:00:00+01","1990-06-01 12:00:00+02","26",606012,6529369,"DREAL Nouvelle-Aquitaine - UH Vienn","HydroPortail/Hydro 2"
"869","L012303001","L0123030","La Maulde à Peyrat-le-Château","STD","1990-01-01 00:00:00+01",NA,"26",604381,6525492,"DREAL Nouvelle-Aquitaine - UH Vienn","Vigicrues/HydroPortail/Hydro 2"
"870","L014061001","L0140610","La Vienne à Saint-Priest-Taurion","STD","1942-01-01 00:00:00+02",NA,"26",576277,6532969,"DREAL Nouvelle-Aquitaine - UH Vienn","Vigicrues/HydroPortail/Hydro 2"
"871","L014061101","L0140620","La Vienne à Saint-Léonard-de-Noblat [Sempinet]","STD","1966-03-01 00:00:00+01","2000-03-31 00:00:00+02","26",579572,6530272,"Electricité de France (EDF)","HydroPortail/Hydro 2"
"872","L020151001","L0201510","Le Taurion au Monteil-au-Vicomte [Pont-de-Chatain]","STD","1928-01-01 00:00:00+00","2017-01-02 03:30:00+01","26",618636,6532589,"DREAL Nouvelle-Aquitaine - UH Vienn","HydroPortail/Hydro 2"
"873","L023151001","L0231510","Le Taurion à Pontarion","STD","1919-01-01 00:00:00+00",NA,"26",610748,6544739,"DREAL Nouvelle-Aquitaine - UH Vienn","Vigicrues/HydroPortail/Hydro 2"
"874","L024451001","L0244510","La Leyrenne à Saint-Dizier-Leyrenne","STD","1967-11-01 00:00:00+01","1994-01-07 12:00:00+01","26",600488,6545635,"DREAL Nouvelle-Aquitaine - UH Vienn","HydroPortail/Hydro 2"
"875","L030000101","L0301510","Le Taurion à Châtelus-le-Marcheix","STD","1946-01-01 00:00:00+01","1971-12-01 12:00:00+01","26",592283,6544774,"DREAL Nouvelle-Aquitaine - UH Vienn","HydroPortail/Hydro 2"
"876","L031401001","L0314010","La Vige à Saint-Martin-Sainte-Catherine","STD","1958-01-01 00:00:00+01",NA,"26",589895,6540598,"DREAL Nouvelle-Aquitaine - UH Vienn","HydroPortail/Hydro 2"
"877","L032151001","L0321510","Le Taurion à Saint-Priest-Taurion [Le Chauvan]","STD","1979-10-01 00:00:00+01",NA,"26",576725,6535121,"DREAL Nouvelle-Aquitaine - UH Vienn","Vigicrues/HydroPortail/Hydro 2"
"878","L040061001","L0400610","La Vienne au Palais-sur-Vienne","STD","1923-01-01 00:00:00+00",NA,"26",570147,6530328,"DREAL Nouvelle-Aquitaine - UH Vienn","HydroPortail/Hydro 2"
"879","L040061002","L0410610","La Vienne à Limoges - Pont-Neuf","STD","1905-01-01 00:00:00+00:09:21",NA,"26",565659,6526590,"DREAL Nouvelle-Aquitaine - UH Vienn","Vigicrues/HydroPortail/Hydro 2"
"880","L051301001","L0513010","La Roselle à Saint-Hilaire-Bonneval","STD","1966-10-01 00:00:00+01","1997-01-02 12:00:00+01","26",571111,6516231,"DREAL Nouvelle-Aquitaine - UH Vienn","HydroPortail/Hydro 2"
"881","L056301001","L0563010","La Briance à Condat-sur-Vienne [Chambon Veyrinas]","STD","1966-01-01 00:00:00+01",NA,"26",563207,6518987,"DREAL Nouvelle-Aquitaine - UH Vienn","Vigicrues/HydroPortail/Hydro 2"
"882","L061401001","L0614010","L'Aurence à Limoges [Moulin Pinard]","STD","1965-01-01 00:00:00+01","1996-01-18 00:00:00+01","26",565712,6530777,"DREAL Nouvelle-Aquitaine - UH Vienn","HydroPortail/Hydro 2"
"883","L061402001","L0614020","L'Aurence à Isle","STD","1995-08-01 00:00:00+02",NA,"26",559443,6525104,"DREAL Nouvelle-Aquitaine - UH Vienn","HydroPortail/Hydro 2"
"884","L061581001","L0615810","Le Coyol à Couzeix [La Lande]","STD","1976-03-01 00:00:00+01","2009-10-19 05:00:00+02","26",561499,6532848,"DREAL Nouvelle-Aquitaine - UH Vienn","HydroPortail/Hydro 2"
"885","L062061001","L0620610","La Vienne à Aixe-sur-Vienne","STD","1974-01-01 00:00:00+01",NA,"26",555798,6523699,"DREAL Nouvelle-Aquitaine - UH Vienn","Vigicrues/HydroPortail/Hydro 2"
"886","L062401001","L0624010","L'Aixette à Aixe-sur-Vienne","STD","1968-06-01 00:00:00+01","2000-08-07 00:00:00+02","26",554641,6520916,"DREAL Nouvelle-Aquitaine - UH Vienn","HydroPortail/Hydro 2"
"887","L070061001","L0700610","La Vienne à Verneuil-sur-Vienne [Pont de La Gabie]","STD","1973-01-01 00:00:00+01",NA,"26",552430,6528656,"DREAL Nouvelle-Aquitaine - UH Vienn","HydroPortail/Hydro 2"
"888","L081301001","L0813010","La Glane à Saint-Junien [Le Dérot]","STD","1967-11-01 00:00:00+01",NA,"26",538442,6536960,"DREAL Nouvelle-Aquitaine - UH Vienn","HydroPortail/Hydro 2"
"889","L091402001","L0914020","La Gorre à Chaillac-sur-Vienne","STD","1989-11-01 00:00:00+01",NA,"26",536087,6529245,"DREAL Nouvelle-Aquitaine - UH Vienn","HydroPortail/Hydro 2"
"890","L091402002","L0914010","La Gorre à Rochechouart","STD","1966-01-01 00:00:00+01","1990-01-01 12:00:00+01","26",534208,6530398,"DREAL Nouvelle-Aquitaine - UH Vienn","HydroPortail/Hydro 2"
"891","L092061001","L0920610","La Vienne à Étagnac - Pont de Pilas","STD","1969-12-01 00:00:00+01",NA,"26",528268,6531872,"DREAL Nouvelle-Aquitaine - UH Vienn","HydroPortail/Hydro 2"
"892","L092061002","L0920620","La Vienne à Étagnac - Chatenet","STD","2013-11-15 00:00:00+01",NA,"26",527733,6531777,"DREAL Nouvelle-Aquitaine - UH Vienn","Vigicrues/HydroPortail/Hydro 2"
"893","L094061001","L0940610","La Vienne à Confolens","STD","1964-01-01 00:00:00+01",NA,"26",519749,6548610,"DREAL Nouvelle-Aquitaine - UH Vienn","Vigicrues/HydroPortail/Hydro 2"
"894","L100401001","L1004010","Le Goire à Saint-Maurice-des-Lions - Pont de Boérat-Vilette","STD","2008-06-05 00:00:00+02",NA,"26",520950,6546605,"DREAL Nouvelle-Aquitaine - UH Vienn","HydroPortail/Hydro 2"
"895","L111301001","L1113020","L'Issoire à Esse - [Pont Binot]","STD","2008-06-30 00:00:00+02",NA,"26",525958,6552244,"DREAL Nouvelle-Aquitaine - UH Vienn","HydroPortail/Hydro 2"
"896","L111302001","L1113010","L'Issoire à Saint-Germain-de-Confolens [Moulin Brûlé]","STD","1968-12-01 00:00:00+01","1970-01-01 12:00:00+01","26",521281,6552722,"DREAL Nouvelle-Aquitaine - UH Vienn","HydroPortail/Hydro 2"
