noct,ladate
14788,"09/14/94 00:00:00"
14788,"10/09/97 00:00:00"
14789,"02/15/90 00:00:00"
14789,"03/19/02 13:20:00"
14789,"02/12/88 00:00:00"
14789,"12/17/81 00:00:00"
14789,"05/17/01 11:00:00"
14789,"04/06/83 00:00:00"
14789,"12/19/86 00:00:00"
14789,"10/23/86 00:00:00"
14789,"02/06/80 00:00:00"
14789,"11/18/82 00:00:00"
14789,"07/27/80 00:00:00"
14789,"01/26/94 00:00:00"
14789,"10/14/93 00:00:00"
14789,"09/14/94 00:00:00"
14789,"10/09/97 00:00:00"
14790,"02/15/90 00:00:00"
14790,"03/19/02 13:20:00"
14790,"02/12/88 00:00:00"
14790,"12/17/81 00:00:00"
14790,"05/17/01 11:00:00"
14790,"04/06/83 00:00:00"
14790,"12/19/86 00:00:00"
14790,"10/23/86 00:00:00"
14790,"02/06/80 00:00:00"
14790,"11/18/82 00:00:00"
14790,"07/27/80 00:00:00"
14790,"01/26/94 00:00:00"
14790,"10/14/93 00:00:00"
14790,"09/14/94 00:00:00"
14790,"10/09/97 00:00:00"
14792,"02/15/90 00:00:00"
14792,"03/19/02 13:20:00"
14792,"02/12/88 00:00:00"
14792,"12/17/81 00:00:00"
14792,"05/17/01 11:00:00"
14792,"04/06/83 00:00:00"
14792,"12/19/86 00:00:00"
14792,"10/23/86 00:00:00"
14792,"02/06/80 00:00:00"
14792,"11/18/82 00:00:00"
14792,"07/27/80 00:00:00"
14792,"01/26/94 00:00:00"
14792,"10/14/93 00:00:00"
16971,"10/21/91 00:00:00"
16971,"09/24/91 00:00:00"
16971,"06/04/81 00:00:00"
14792,"09/14/94 00:00:00"
14792,"10/09/97 00:00:00"
12415,"01/20/04 14:34:00"
12415,"02/20/99 23:50:00"
12415,"01/01/94 00:00:00"
10831,"02/15/90 00:00:00"
10831,"11/17/72 00:00:00"
10831,"10/23/86 00:00:00"
10831,"12/17/82 00:00:00"
10831,"12/19/89 00:00:00"
10831,"10/29/98 00:00:00"
10831,"01/28/02 09:05:00"
10831,"11/28/83 00:00:00"
10831,"12/16/80 00:00:00"
10823,"10/29/98 23:30:00"
10823,"12/29/01 23:00:00"
10823,"03/02/07 11:00:00"
10823,"12/07/88 00:00:00"
10823,"10/05/06 10:35:00"
13112,"02/16/90 00:00:00"
13112,"03/17/88 00:00:00"
13112,"01/15/86 00:00:00"
10779,"03/02/07 09:17:00"
10779,"02/28/07 14:03:00"
10779,"10/03/06 14:30:00"
10779,"02/20/99 20:10:00"
12063,"10/30/98 00:00:00"
12063,"03/10/99 18:20:00"
12063,"02/21/99 15:35:00"
12063,"12/22/93 00:00:00"
12063,"03/20/95 00:00:00"
12169,"01/26/95 00:00:00"
12169,"12/22/93 00:00:00"
12169,"03/28/95 00:00:00"
17088,"02/15/79 01:00:00"
17088,"02/12/88 00:00:00"
12169,"01/12/94 00:00:00"
12637,"07/23/09 09:36:00"
12637,"04/09/09 08:37:00"
12637,"07/04/07 08:40:00"
12637,"01/18/07 10:03:00"
12637,"09/28/06 08:55:00"
12637,"08/29/06 08:40:00"
12637,"03/08/06 11:10:00"
12637,"01/28/02 09:05:00"
12637,"10/29/98 00:00:00"
12637,"02/15/90 00:00:00"
12637,"12/19/89 00:00:00"
12637,"10/23/86 00:00:00"
12637,"11/28/83 00:00:00"
12637,"12/17/82 00:00:00"
12825,"03/16/88 00:00:00"
12825,"12/20/93 00:00:00"
12825,"03/01/90 00:00:00"
12825,"07/10/00 12:10:00"
12825,"11/12/96 00:00:00"
12825,"03/28/80 00:00:00"
14258,"10/04/06 09:00:00"
14362,"01/18/04 09:19:00"
14362,"01/18/04 08:38:00"
14362,"11/22/72 00:00:00"
14362,"11/30/92 00:00:00"
14362,"10/14/93 00:00:00"
14362,"11/23/87 00:00:00"
14362,"04/06/83 00:00:00"
14362,"08/06/75 00:00:00"
14362,"08/28/59 00:00:00"
14538,"03/02/07 14:30:00"
14538,"10/04/06 08:00:00"
14538,"02/04/88 00:00:00"
11351,"10/05/06 13:10:00"
11351,"02/19/99 23:00:00"
15548,"03/08/99 23:00:00"
15548,"11/13/96 00:00:00"
11351,"12/30/90 14:25:00"
11351,"01/05/94 00:00:00"
11351,"10/29/98 00:00:00"
11352,"10/29/98 00:00:00"
11352,"02/19/99 23:00:00"
11352,"12/30/90 14:25:00"
11352,"01/05/94 00:00:00"
11287,"01/05/88 00:00:00"
11287,"03/17/88 00:00:00"
11287,"03/26/88 00:00:00"
11287,"12/21/93 00:00:00"
11287,"11/21/90 00:00:00"
11170,"05/26/83 00:00:00"
11170,"01/06/82 00:00:00"
11170,"04/03/86 00:00:00"
11170,"02/07/84 00:00:00"
11171,"05/26/83 00:00:00"
11171,"01/06/82 00:00:00"
11171,"04/03/86 00:00:00"
11171,"02/07/84 00:00:00"
11325,"10/05/06 13:10:00"
11325,"10/03/06 13:15:00"
11327,"03/17/88 00:00:00"
11327,"03/26/88 00:00:00"
11328,"03/17/88 00:00:00"
11328,"03/26/88 00:00:00"
11330,"03/17/88 00:00:00"
11330,"03/26/88 00:00:00"
11330,"05/26/83 00:00:00"
11330,"12/18/82 00:00:00"
11330,"12/17/81 00:00:00"
12085,"12/23/93 00:00:00"
12430,"11/18/96 00:00:00"
12430,"12/17/74 00:00:00"
12430,"04/03/86 00:00:00"
12430,"01/05/83 00:00:00"
12430,"11/09/82 00:00:00"
12430,"12/06/88 00:00:00"
11026,"11/18/96 00:00:00"
11026,"12/17/74 00:00:00"
11026,"04/03/86 00:00:00"
11026,"01/05/83 00:00:00"
11026,"11/09/82 00:00:00"
11026,"12/06/88 00:00:00"
11338,"01/05/88 00:00:00"
11338,"03/17/88 00:00:00"
11338,"03/26/88 00:00:00"
11338,"04/01/86 00:00:00"
11339,"01/05/88 00:00:00"
11339,"03/17/88 00:00:00"
11339,"03/26/88 00:00:00"
11339,"03/12/81 00:00:00"
11340,"01/05/88 00:00:00"
11340,"03/17/88 00:00:00"
12287,"03/13/01 08:15:00"
12287,"01/25/86 00:00:00"
12287,"04/20/95 00:00:00"
12287,"12/14/79 00:00:00"
13058,"12/15/99 14:30:00"
13058,"01/27/99 09:15:00"
13058,"09/10/03 10:30:00"
11524,"12/20/93 00:00:00"
11574,"02/15/90 00:00:00"
11574,"01/03/94 00:00:00"
17115,"02/15/90 00:00:00"
17115,"01/28/02 09:05:00"
17139,"12/17/11 09:57:00"
11574,"10/18/93 00:00:00"
14363,"01/25/90 00:00:00"
14363,"03/03/89 00:00:00"
14363,"01/24/62 00:00:00"
14363,"01/18/04 09:19:00"
14363,"01/18/04 08:38:00"
14363,"11/22/72 00:00:00"
17384,"01/07/91 11:30:00"
17384,"12/15/99 08:00:00"
17384,"01/10/94 10:00:00"
17384,"01/21/98 00:00:00"
17384,"12/21/93 10:00:00"
17384,"06/19/96 00:00:00"
17384,"08/14/96 00:00:00"
17384,"09/18/91 11:10:00"
17385,"01/07/91 11:30:00"
17385,"12/15/99 08:00:00"
17385,"01/10/94 10:00:00"
17385,"01/21/98 00:00:00"
17385,"12/21/93 10:00:00"
17385,"06/19/96 00:00:00"
17385,"08/14/96 00:00:00"
17386,"01/10/94 10:00:00"
17386,"01/21/98 00:00:00"
17386,"12/21/93 10:00:00"
