numero,nosta,datedeb,datefin,nature,detail,comment,datemaj,dateenregistrement,datecreation
229100,343,"10/02/18 00:00:00","11/14/18 00:00:00","5","50","CORTH arbres retirés .10 m en aval de l'echelle",,"11/16/18 13:29:00","11/16/18 13:29:00"
229101,81,"10/20/15 00:00:00","01/05/16 12:00:00","5","50","jaugeage d'automne feuilles mortes petits branchages sur le seuil au niveau de l' echelle.nettoyage du seuil fin CTH",,"01/11/16 11:29:00","11/03/15 13:59:00"
229102,81,"10/17/16 00:00:00",,"2","26","nouvelle courbe de crue avec baratin 2 metres apres debut de pont en charge",,"10/17/16 10:49:00","10/17/16 10:49:00"
229103,198,"07/21/15 00:00:00",,"5","50","Absence de debit à - 1.22 à l'echelle","07/24/15 12:31:00","07/24/15 12:31:00","07/24/15 12:31:00"
229104,198,"07/09/15 00:00:00",,"2","20","nivelement echelle d'etiage recalage par rapport au zero de l'echelle de crue (meme enplacement)",,"11/02/15 11:09:00","11/02/15 11:09:00"
229105,198,"09/20/16 00:00:00",,"5","50","pas d'ecoulement  pas de hauteur hechelle et sonde hors d'eau",,"10/17/16 10:46:00","10/17/16 10:46:00"
229106,285,"11/02/09 00:00:00","11/04/09 00:00:00","4","42","Jaugeage sous influence, emcombrement environ 5cm prise en compte sur hauteur de rattachement de la mesure.",,"02/02/10 11:46:00","02/02/10 11:46:00"
229107,285,"10/17/16 00:00:00",,"2","26","nouvelle courbe de crue avec baratin",,"10/17/16 10:51:00","10/17/16 10:51:00"
229108,288,"11/24/15 00:00:00","01/06/16 12:00:00","5","50","Arbres en travers de la riviere en aval à environ 150 m cth . 06/01/2016 tronçonnage arbres (photo dossier station)",,"01/11/16 11:24:00","11/27/15 16:00:00"
229109,288,"01/13/22 00:00:00","01/22/22 00:00:00","4","42","Reconstitution des hauteurs (valeurs douteuses) par comparaison du tarissement observé à cette même station entre le 19/12/2021 et le 24/12/2021, et en cohérence avec les débits observés à Cosne d'Allier.",,"02/08/22 16:12:00","02/08/22 16:12:00"
229110,88,"01/01/08 00:00:00",,"5","50","a partir du 01/01/2008 horaire des jaugeages en heure TU",,"02/21/12 09:13:00","02/21/12 09:10:00"
229111,93,"02/03/12 00:00:00","02/18/12 14:00:00","4","42","Reconstitution des hauteurs suite au gel du mois de février 2012",,"09/07/12 14:08:00","03/09/12 14:15:00"
229112,93,"05/09/12 13:30:00",,"3","30","Modernisation sation CPL+ sur grille et modernisation capteur (CBS30)",,"01/07/13 09:28:00","01/07/13 09:26:00"
229113,96,"02/01/12 00:00:00","02/29/12 00:00:00","1","17","février 2012 période de (fort) gel : absence de hauteurs du 2/2 18:50 au 27/2/2012 05:30",,"03/09/12 09:28:00","03/09/12 09:28:00"
229114,98,"02/26/18 00:00:00","03/01/18 00:00:00","4","42","Données ht faussés par la période de gel (le flotteur dans la colonne est pris dns la glace).",,"01/25/19 15:01:00","02/27/18 16:02:00"
229115,98,"01/01/17 00:00:00","01/10/17 00:00:00","4","42","Présence de gel dans la colonne faussant les hauteurs sur la période.
Les hauteurs sont reconstituées bonne sur cette période stable par corréaltion avec la station du Bled à Saint Marcellin.","01/25/19 14:44:00","01/25/19 14:44:00","01/25/19 14:44:00"
229116,99,"07/25/18 12:00:00",,"5","50","Présence d'herbes sur le contrôle depuis fin juillet 2018.",,"08/30/18 15:08:00","08/30/18 15:08:00"
229117,99,"04/17/19 08:00:00",,"5","50","Présence significative d'herbes sur la largeur du contrôle hydraulique aval avec des photos prise depuis le pont station.
Mise en place d'un Corth pour prise en compte de la surcôte résultante.",,"04/19/19 11:52:00","04/19/19 11:52:00"
229118,99,"06/13/20 07:00:00",,"2","21","Modification de la zone de contrôle hydraulique suite à la crue du 13 juin 2020. pour une Hmax 2.47mà 07h00 TU et un débit estimé à 980 m3/s
",,"07/09/20 16:02:00","07/09/20 16:01:00"
229119,99,"11/15/22 00:00:00","12/13/22 00:00:00","5","50","herbes sur le contrôle en quantité modérée plus particulierement coté RG du contrôle hydraulique station.
1ere mesure le 16-11-2022 avec un corth de 2 cm environ sur la base du jaugeage.
Photos faites ce jour.
Arrêt corth restant suite jaugeage du 04-01-2022 en se basant sur le passage en mode usine du
barrage de Grangent à savoir vers le 13-12-2022.",,"01/09/23 08:50:00","11/21/22 09:27:00"
229120,99,"04/25/23 00:00:00","09/21/23 00:00:00","5","50","Mise en place Corth herbes au printemps 2023 et suppression Corth résiduel suite jaugeage du 04-10-23 calé sur la date du  21-09-23 correspondant à un lacher à 80 m3/s sur le barrage de Grangent.",,"10/10/23 12:02:00","10/10/23 12:02:00"
229121,99,"10/28/23 12:00:00","10/30/23 12:00:00","4","42","Dysfonctionnement du bulleur ou canne bullage encombré surpression avec augmentation brutale de la cote de 55cm avant retour à la normale le 30-10 midiTU.
Reconstitution des Ht en se basant sur la courbe de tendance du capteur de secours à savoir le radar.
Nettoyage prise pression par la maintenance le 07-11-2023 qui était partiellement bouchée.",,"02/20/24 15:49:00","02/20/24 15:34:00"
229122,100,"06/01/20 00:00:00",,"2","26","Travaux de réfection et modernisation Barrage Feurs mai-octobre 2020 coté RD et mai-octobre 2021 coté RG ace des poses de batardeaux sucessifs.
Objectifs poursuivis: consolidation du barrage, création  d'une micro centrale  hydro-electrique et une passe à poissons coté RD.
Ces travaux entraîneront 1 modification significative de la correspondance hauteur-débit, en  particulier  des crues.",,"11/07/24 16:49:00","11/07/24 16:46:00"
229123,101,"11/27/18 15:30:00","11/27/18 15:50:00","5","50","Nettoyage du seuil de contrôle hydraulique.
Enlèvement des branches et feuilles.
Niveau initial  echelle 99.7cm -Niveau final après stabilisation 94 cm vers 15h50 soit un écart haut d'nviron 5cm.
Jaugeage ok avec tarage à 94cm.---> Arrêt du corth ce jour.",,"12/07/18 09:23:00","12/07/18 09:23:00"
229124,101,"12/02/18 12:00:00",,"2","26","Mise en place d'un Corth correspondant à la présence d'un tronc d'arbre en appui sur le seuil sur le tiers de la rivière depuis la RD.Photo réalisé en janvier 2019.
On note une Meilleure cohérence des QMM et QMJ entre Poncins et Boen depuis la prise ne compte du  Corth à Boen.",,"03/08/19 15:59:00","02/27/19 15:16:00"
229125,101,"03/05/19 14:00:00",,"2","26","Deuxième nettoyage après celui de fin novembre 2018N. Enlèvement branches et feuilles positionnées coté RD.Varaition du niveau à l'échelle avant-après intervention environ 2.3cm à la baisse.
Suppression du Corth vers 14h20 TU.Un jaugeage a été réalisé à la cote 115cm a 14h30TU confirmant la courbe de tarage de référence.",,"03/08/19 16:00:00","03/08/19 15:40:00"
229126,101,"08/28/19 08:30:00",,"5","50","Enlèvement d'une palette du contrôle hydaulique.
Des cables soutenant le bras du radar sont détachés -Important recalage entre la valeur du capteur  niveau radar
86.1cm et la valeur échelle 90.5cm",,"08/29/19 11:48:00","08/29/19 11:48:00"
229127,101,"09/19/20 06:00:00","09/25/20 00:00:00","5","50","Corth feuilles mortes sur le contrôle se traduisant par une montée de la ligne d'eau sur la période en absence de précipitations.Disparition des feuilles sur le contrôle suite à la séquence pluvieuse en fin de mois.",,"10/05/20 11:06:00","10/05/20 11:04:00"
229128,101,"09/18/22 00:00:00","01/26/23 00:00:00","5","50","Nettoyage du contrôle très encombré le 26-01-2023 (photos reseau) et fin du Corth correspondant sur la période suite au nettoyage sur séquence stable on passe du niveau echelle 127cm 13h15 TU à 116cm vers 15h00 TU.
La mesure ADCP du matin toujours au niveau 127cm donnait un corth d'environ de 10cm avec une incertitude de 5%.A Lincertitude de mesure ptès on est bien de retour sur le tracé de la CTH201750.",,"01/27/23 10:57:00","01/27/23 10:57:00"
229129,101,"09/18/22 00:00:00",,"5","50","Encombrement du contrôle constaté lors du passage Jaugeage le 04/10/2022.Chutes de feuilles et Branches sur le contrôle ayant une influence sur la valeur échelle (photos faites ce jour pour dossier stationsur reseau)
Le calage date de départ est fait en utilisant chronique température air station meteo Boen qui montre un décrochage des températures la nuit vers le 18-09-2022.",,"10/06/22 13:44:00","10/06/22 13:42:00"
229130,101,"07/17/23 00:00:00","07/18/23 11:00:00","5","50","Nettoyage Branches et feuilles accumumlés sur le contrôle à l'issue du jaugeage.Avant nettoyage hauteur echelle a 10h30TU 98cm et vers 11h15 TU après nettoyage plan d'eau échelle niveau 94.5cm.
Mise en place corth entre montée d'eau du 16-17 juillet et fin jaugeage du 18 juillet 2023.","07/31/23 15:46:00","07/31/23 15:46:00","07/31/23 15:44:00"
229131,101,"10/20/23 00:00:00","12/11/23 00:00:00","5","50","Corth Troncs-Branches et feuilles initiés le 20-10-2023 et arrêt le 11-12-2023.Suite à la montée d'eau du 11-12-2023 ou le débit max a été voisin de 29m3/s les embacles ont été chassé du contrôle.Le calage du Corth debut-fin et son évolution dans le temps ont été calage par la supervision des débits sur le tronçon Boen-Poncins.",,"01/04/24 12:22:00","01/04/24 12:22:00"
229132,105,"01/01/08 00:00:00",,"5","50","a partir du 01/01/2008 horaires des jaugeages en heures TU",,"02/03/11 17:58:00","02/03/11 17:58:00"
229133,106,"11/02/08 00:00:00",,"5","50","échelle arrachée et emportée",,"12/30/08 09:13:00","12/30/08 09:13:00"
229134,106,"05/27/09 00:00:00",,"5","50","mise en place d'une échelle de 0 a 6m (ancienne échelle arrachée lors de la crue du 02/11/2008)
pose d'un clou repère situé a 10.36m sur la pile de l'ancien pont rive droite coté jardin
la photo de ce clou se trouve dans la fiche sécuritéde la station
avons trouvé un repère de crue datant de octobre 1878 donnant une cote de 4.11m (nivelé avec nouvelle échelle)",,"06/02/09 10:38:00","06/02/09 10:35:00"
229135,106,"09/21/09 10:00:00",,"5","50","enrochements rive droite 30m aval station pour protection maison Mme COULON
travaux réalisés par entreprise MASSEBOEUF a JAGONZAC commune de SAINT HAON 43340
les travaux ont durés du 21/09/2009 au 08/10/2009
constatation d'un détarage lors du dernier jaugeage du 28/10/2009 (+22% sur courbe tarage H200825)
photos dans fiche sécurité station",,"11/02/09 10:31:00","11/02/09 10:31:00"
229136,106,"01/01/08 00:00:00",,"5","50","a partir du 01/01/2008 les horaires des jaugeages passent en heures TU",,"02/21/12 09:17:00","02/21/12 09:17:00"
229137,106,"12/18/21 11:50:00","12/23/21 04:30:00","4","42","Gel données reconstituées bonnes à partir de lavalette",,"01/04/22 16:57:00","01/04/22 16:57:00"
229138,106,"01/15/22 11:05:00","01/19/22 20:15:00","4","42","Gel : données reconstituées bonnes à partir de lavalette",,"02/02/22 08:39:00","02/02/22 08:39:00"
229139,106,"01/24/22 03:20:00","01/30/22 00:20:00","4","42","Gel : données reconstituées bonnes à partir de lavalette",,"02/02/22 08:42:00","02/02/22 08:42:00"
229140,106,"01/22/23 09:00:00","02/01/23 09:30:00","4","42","Gel : données resconstituées bonnes à partir de lavalette",,"03/03/23 11:51:00","03/03/23 11:51:00"
229141,106,"02/08/23 13:20:00","02/18/23 18:00:00","4","42","Gel : données reconstituées bonnes à partir de Lavalette",,"03/03/23 11:52:00","03/03/23 11:52:00"
229142,106,"05/25/23 13:00:00","12/12/23 00:00:00","5","50","CorTH herbes",,"01/04/24 12:16:00","01/04/24 12:16:00"
229143,106,"01/10/24 00:00:00","01/22/24 00:00:00","5","50","Gel par intermitence données reconstituées bonnes le 10 -14 et 21 janvier",,"02/12/24 15:22:00","02/12/24 15:22:00"
229144,106,"01/14/25 01:05:00","01/17/25 09:15:00","5","50","Gel : données reconstituées bonnes ",,"02/03/25 16:43:00","02/03/25 16:43:00"
229145,141,"12/22/91 07:00:00",,"2","26","Détachement d'un morceau de béton sur le seuil,de une courbe on passe à 2 (date supposée).Modifié le 20/09/99.",,,
229146,141,"03/18/92 00:00:00",,"3","30","Début centrale CR2M et sonde ultra-sons",,,
229147,141,"09/16/09 00:00:00",,"5","50","Mise en place des clous reperes  pour les crues : pour la hauteur clous repere au pied de la station H =5.77 + 0.10 à l'horizontale       pour le jaugeage 2 clous reperes : 1 cote amont et 1 cote aval ",,"04/13/10 08:35:00","04/13/10 08:35:00"
229148,141,"12/15/11 00:00:00",,"3","31","changement de capteur : remplacement du codeur OWK 16 (au cm) par une roue codeuse SE 200 (au mm) de OTT et suppresion de l'enregistrement papier
changement de la centrale d'aquisition : remplacement de la Plq 2000 par une CPL ",,"12/16/11 10:24:00","12/16/11 10:24:00"
229149,145,"02/01/12 00:00:00","02/29/12 00:00:00","1","17","février 2012 période de (fort) gel mais pas  d'absence de hauteurs ",,"03/09/12 09:27:00","03/09/12 09:27:00"
229150,145,"12/20/24 00:00:00",,"2","26","Lors de la crue du 17/10/2024, il n'a pas été observé de détarage mais la végétation en berge a été nettoyé à l'extreme. Par contre on abserve aprés le coup d'eau du 20/10/2024 une sous estimation du débit en correlation avec les stations alentours (chadrac, pont de lignon, bérard) et un changement au niveau du contrôle (des amats de cailloux sont partis)",,"01/28/25 08:39:00","01/28/25 08:39:00"
229151,149,"12/13/11 00:00:00",,"3","31","changement de capteur : remplacement du codeur opto (au cm) par une roue codeuse SE 200 (au mm) de OTT et suppresion de l'enregistrement papier
changement de la centrale d'aquisition : remplacement de la Plq 2000 par une CPL ",,"12/16/11 10:14:00","12/16/11 10:14:00"
229152,149,"02/02/12 00:40:00","03/01/12 20:00:00","4","42","Reconstitution des hauteurs suite au gel du mois de février 2012",,"09/07/12 14:14:00","03/09/12 14:29:00"
229153,149,"07/13/11 00:00:00",,"2","21","Orage violent ",,"06/01/12 09:47:00","06/01/12 09:47:00"
229154,149,"12/02/03 12:00:00",,"5","50","Cote à 264 cm",,"06/01/12 10:56:00","06/01/12 10:55:00"
229155,149,"08/02/04 00:00:00",,"2","24","Detarage le 02/08/2004 on observe une montée de l'eau à Vaubarlet du 02 au 04 aout par rapport à dunières sans évolution majeur du débit (dossier graphyte). La montée ce maintien (donc orage localisé exclu). Explication possible : barage par des enfants car la staion se situe à coté du camping.",,"06/01/12 14:24:00","06/01/12 14:19:00"
229156,149,"06/22/12 10:10:00",,"3","31","remplacement SE200 290608 par Végapuls 61 ns 18075129 réglage 0et 100% ",,"07/02/12 15:29:00","07/02/12 15:29:00"
229157,149,"08/03/12 12:15:00",,"2","24","Barrage de cailloux constaté le jeudi 23 aout (barrage du 03/08/2012 l'après-midi ?) mais pas de détarage constaté lors du jaugeage. Les jaugeages suivant ont montré l'exitence d'un détarage avec l'élévation du niveua d'eau le 23/08/12 le niveau était trop faible pour que le barrage puisse faire remonter la ligne d'eau jusqu'à l'échelle.",,"11/16/12 10:56:00","09/07/12 14:19:00"
229158,149,"02/23/13 23:00:00","02/26/13 20:08:00","4","42","Reconstitution des hauteurs suite au gel",,"03/11/13 16:23:00","03/11/13 16:23:00"
229159,149,"05/18/13 17:00:00",,"2","21","Détarage suite à la crue du 18/19 mai 2013 (reprise des courbes jusqu'a la crue de 2008)",,"07/26/13 14:44:00","07/26/13 14:44:00"
229160,149,"11/23/13 04:50:00","11/28/13 13:35:00","5","50","Hauteur abaissée de 1 cm pour cause de branche tombée dans la rivière (pas de corth car pas jaugeage intermédiaire).",,"12/02/13 10:25:00","12/02/13 10:25:00"
229161,149,"08/01/13 02:00:00","09/19/13 14:45:00","5","50","Mise en place d'un CORTH à cause des barrages de cailloux éffectués par les campeurs ",,"12/02/13 10:29:00","12/02/13 10:29:00"
229162,149,"10/21/16 07:45:00","10/21/16 08:15:00","5","50","Destruction du barrage de cailloux = fin du corth",,"10/21/16 15:24:00","10/21/16 15:24:00"
229163,149,"07/16/16 14:50:00","10/21/16 08:15:00","5","50","Corth mis en place pour cause de barrage de cailloux ",,"10/21/16 15:34:00","10/21/16 15:34:00"
229164,149,"08/21/17 15:30:00","09/05/17 09:30:00","5","50","Corth à cause de barrage de cailloux. Destruction du barrage le 05-09-2018",,"01/14/19 16:19:00","01/14/19 16:18:00"
229165,149,"09/30/17 00:00:00","11/05/17 06:30:00","5","50","Corth pour cause de feuilles dans le controle aval",,"01/14/19 16:25:00","01/14/19 16:25:00"
229166,149,"08/03/18 14:40:00","11/23/18 23:55:00","5","50","Corth à cause du barrage de cailloux + feuilles à l'automne ",,"01/14/19 16:27:00","01/14/19 16:27:00"
229167,149,"07/19/19 00:00:00","11/23/19 00:00:00","5","50","CorTH barrage de Cailloux + feuilles ",,"03/11/20 17:01:00","03/11/20 17:01:00"
229168,149,"07/09/20 08:50:00","12/16/20 03:20:00","5","50","CorTH barrage de cailloux (pas de crue à l'automne pour l'effacer). Le reste du barrage s'intégre durablement dans le controle = remplacement par une courbe ",,"02/12/21 12:21:00","01/11/21 15:33:00"
229169,149,"11/23/19 12:20:00",,"2","21","Détarage cote 1.751 m",,"01/11/21 17:02:00","01/11/21 17:01:00"
229170,149,"11/22/16 17:55:00",,"2","21","Léger détarage suite crue de novembre 2016 cote 2.482 m",,"01/11/21 17:06:00","01/11/21 17:05:00"
229171,149,"11/04/14 22:00:00",,"2","21","Détarage cote 2.167 m",,"01/11/21 17:08:00","01/11/21 17:08:00"
229172,149,"12/06/21 12:35:00","12/09/21 19:10:00","1","17","coupures du cable : données reconstiuées bonnes à partir de dunières ",,"12/30/21 16:12:00","12/30/21 16:12:00"
