noct,nosta,cdatedeb,cdatefin,cmin,cmax,cnum,cnbpt,ccomment,ctype,cdatemaj,cdateenregistrement,cdatecreation,cminp,cmaxp,cnum3,ctest,ccommentpriv
2311,46,"04/11/08 12:00:00","12/17/11 01:00:00",150,1600,"13",18,,"C","02/27/12 14:27:00","02/27/12 14:27:00","06/30/08 11:12:00",,,,,
2317,73,"09/12/03 00:00:00","12/06/11 10:30:00",110,3400,"3",17,,"C","03/23/12 09:16:00","03/23/12 09:16:00",,,,,,
2701,45,"08/06/04 00:00:00","03/31/15 04:00:00",140,500,"6",14,,"C","07/01/15 13:08:00","07/01/15 13:08:00",,,,,,
2852,152,"01/01/14 00:00:00","01/01/50 00:00:00",480,750,"1",8,,"C","06/21/17 15:55:00","06/21/17 15:56:00","06/01/15 15:00:00",,,,0,
3238,4,"01/20/18 00:00:00","08/01/20 21:00:00",80,1400,"21",18,,"C","09/30/20 10:18:00","09/30/20 10:55:00","06/23/17 10:50:00",,,"Courbe 21",0,
2320,11,"12/31/02 00:00:00","01/01/50 00:00:00",180,550,"8",6,,"C","03/26/12 08:21:00","03/26/12 08:21:00",,,,,,
2339,2,"08/25/04 00:00:00","12/05/05 00:00:00",1000,4800,"24",16,"Extrapolation d'après l'étude CEMAGREF à partir de 4 m.","C","04/13/12 14:12:00","04/13/12 14:12:00",,,,,,
2340,2,"04/26/04 00:00:00","08/25/04 00:00:00",1100,4500,"23",17,"Extrapolation d'après l'étude CEMAGREF à partir de 4 m.","C","04/13/12 14:12:00","04/13/12 14:12:00",,,,,,
2341,2,"08/31/03 00:00:00","04/26/04 00:00:00",1000,4300,"22",16,"Extrapolation d'après l'étude CEMAGREF à partir de 4 m.","C","04/13/12 14:12:00","04/13/12 14:12:00",,,,,,
2343,2,"05/29/03 12:00:00","08/31/03 00:00:00",970,4400,"21",16,"Extrapolation d'après l'étude CEMAGREF à partir de 4 m.","C","04/13/12 14:13:00","04/13/12 14:13:00",,,,,,
2375,122,"02/26/10 13:00:00","12/07/11 15:00:00",80,1150,"4",17,,"C","05/02/12 13:33:00","05/02/12 13:33:00","07/08/09 14:44:00",,,,,
2377,51,"03/01/07 17:30:00","12/07/11 16:00:00",200,1750,"9",16,,"C","05/02/12 14:00:00","05/02/12 14:00:00","07/09/07 14:46:00",,,,,
2380,134,"11/01/11 00:00:00","01/01/50 12:00:00",0,900,"1",18,"Arasement banc de gravier en automne 2011, entre pont et seuil","C","05/04/12 11:39:00","05/04/12 00:00:00","05/04/12 00:00:00",,,,,
2411,78,"02/26/10 00:00:00","12/16/11 00:00:00",400,1200,"11",16,,"C","12/21/11 11:57:00","05/11/12 10:52:00","06/04/09 08:03:00",,,,,
2412,2,"11/16/02 00:00:00","05/29/03 00:00:00",1100,4400,"20",10,"Extrapolation d'après l'étude CEMAGREF à partir de 4 m.","C","04/13/12 14:13:00","05/11/12 11:12:00",,,,,,
2413,2,"08/26/02 00:00:00","11/16/02 00:00:00",1100,3900,"19",11,,"C","05/11/12 11:14:00","05/11/12 11:14:00",,,,,,
2414,2,"09/20/01 00:00:00","08/26/02 00:00:00",1100,4500,"18",14,"Extrapolation de la courbe à partir de h=400 d'après l'étude Cemagref.","C",,"05/11/12 11:16:00",,,,,,
2415,2,"01/08/01 00:00:00","06/05/01 00:00:00",1150,4400,"16",10,"Extrapolation à partir de h=400 d'après l'étude Cemagref.","C",,"05/11/12 11:18:00",,,,,,
2416,2,"11/03/98 00:00:00","07/01/99 00:00:00",1000,4200,"14",11,,"C",,"05/11/12 11:19:00",,,,,,
2417,2,"12/25/96 00:00:00","11/03/98 00:00:00",1040,4100,"13",11,"Extrapolation d'après l'étude Cemagref pour h=410","C",,"05/11/12 11:21:00",,,,,,
2418,2,"02/17/90 00:00:00","12/25/96 00:00:00",950,4600,"12",17,"Extrapolation à partir de h=400 d'après l'étude Cemagref.","C",,"05/11/12 11:24:00",,,,,,
2419,2,"12/07/88 00:00:00","02/17/90 00:00:00",900,5000,"11",21,"Extrapolation d'après l'étude Cemagref à partir de h=400","C",,"05/11/12 13:54:00","05/11/12 00:00:00",850,5200,,,
2420,2,"01/03/87 00:00:00","12/07/88 00:00:00",950,4400,"10",17,"Extrapolation pour h=450 d'après l'étude Cemagref.","C",,"05/11/12 00:00:00","05/11/12 00:00:00",900,4500,,,
2421,2,"01/26/86 00:00:00","01/03/87 00:00:00",1050,4500,"9",19,"Extrapolation à partir de h=400 d'après l'étude Cemagref.","C","05/11/12 14:19:00","05/11/12 14:19:00","05/11/12 00:00:00",,,,,
2422,2,"05/27/83 00:00:00","01/26/86 00:00:00",900,3140,"8",17,"Extrapolation pour h>400 d'après l'étude Cemagref.","C","05/11/12 14:31:00","05/11/12 14:32:00","05/11/12 00:00:00",,,,,
2423,2,"03/28/81 00:00:00","05/27/83 00:00:00",1000,3140,"7",21,"Extrapolation pour h>400 d'après l'étude Cemagref","C",,"05/11/12 00:00:00","05/11/12 00:00:00",,,,,
2424,2,"12/31/78 00:00:00","03/28/81 00:00:00",990,4400,"6",17,"Extrapolation pour h=440 d'après l'étude Cemagref.","C",,"05/11/12 00:00:00","05/11/12 00:00:00",,,,,
2425,2,"01/01/78 00:00:00","01/31/78 00:00:00",900,5000,"5",38,"Extrapolation à partir de h=400, d'après la courbe Cemagref","C","05/11/12 00:00:00","05/11/12 00:00:00","05/11/12 00:00:00",,,,,
2426,2,"01/01/76 00:00:00","01/01/78 00:00:00",900,5000,"4",38,"Extrapolation d'après l'étude Cemagref pour h>400","C",,"05/11/12 00:00:00","05/11/12 00:00:00",,,,,
2427,2,"01/01/72 00:00:00","01/01/76 00:00:00",900,5000,"3",39,"Extrapolation pour h>400 d'après l'étude du Cemagref","C","05/16/12 13:31:00","05/16/12 13:31:00","05/16/12 00:00:00",,,,,
2428,2,"01/01/70 00:00:00","01/01/72 00:00:00",900,4900,"2",12,"Extrapolation pour h>400 d'après l'étude cemagref","C",,"05/16/12 00:00:00","05/16/12 00:00:00",,,,,
3170,58,"12/17/11 00:00:00","02/02/13 03:30:00",60,1500,"20",22,,"C","08/02/13 14:31:00","08/02/13 14:32:00","08/23/12 16:00:00",,,,,
3171,58,"02/02/13 03:30:00","01/11/14 00:00:00",60,1500,"21",22,,"C","04/04/14 16:03:00","04/04/14 16:03:00","08/23/12 16:00:00",,,,,
2429,2,"01/01/58 00:00:00","01/01/70 00:00:00",900,4900,"1",11,"Extrapolation pour h>400 d'après l'étude Cemagref.","C",,"05/16/12 00:00:00","05/16/12 00:00:00",,,,,
2432,32,"11/15/67 00:00:00","06/11/69 07:35:00",220,1600,"1 Cemagref",16,,"C","06/26/12 08:11:00","06/26/12 08:11:00","05/11/12 08:30:00",,,,,
2434,32,"11/16/77 00:00:00","12/12/79 00:00:00",-80,2000,"3 Cemagref",16,,"C","06/26/12 08:12:00","06/26/12 08:12:00","05/10/12 08:30:00",,,,,
2435,32,"12/12/79 00:00:00","11/19/80 00:00:00",-140,2000,"4 Cemagref",12,,"C","06/26/12 08:12:00","06/26/12 08:12:00","05/10/12 08:30:00",,,,,
2436,32,"03/16/81 00:00:00","12/16/81 12:00:00",240,2200,"5 Cemagref",13,,"C","06/26/12 08:13:00","06/26/12 08:13:00","05/09/12 09:00:00",,,,,
2437,32,"12/16/81 12:00:00","04/10/83 06:00:00",320,2200,"6 Cemagref",14,,"C","06/26/12 08:13:00","06/26/12 08:13:00","05/09/12 08:30:00",,,,,
2438,32,"04/10/83 06:00:00","02/23/89 00:00:00",160,2200,"7 Cemagref",17,,"C","06/26/12 08:13:00","06/26/12 08:13:00","05/07/12 00:00:00",,,,,
2439,32,"02/23/89 00:00:00","02/16/90 00:00:00",630,2200,"8 Cemagref",15,"Extrapolation CEMAGREF à partir de 180 à l'échelle
Construction d'un nouveau seuil en début 89.","C","06/26/12 08:13:00","06/26/12 08:13:00",,,,,,
2440,32,"02/16/90 00:00:00","01/02/03 00:00:00",620,2400,"9 Cemagref",14,"Extrapolation CEMAGREF à partir de 180 à l'échelle","C","06/26/12 08:13:00","06/26/12 08:13:00",,,,,,
2441,32,"01/02/03 00:00:00","10/22/03 00:00:00",630,2600,"10Cemagref",16,"Extrapolation CEMAGREF à partir de 180 à l'échelle","C","06/26/12 08:14:00","06/26/12 08:14:00",,,,,,
2442,32,"10/22/03 00:00:00","12/16/11 20:00:00",610,2700,"11Cemagref",17,"Extrapolation CEMAGREF à partir de 180 à l'échelle","C","06/26/12 08:14:00","06/26/12 08:14:00",,,,,,
2445,32,"10/22/03 00:00:00","12/16/11 20:00:00",610,2700,"11",16,"Extrapolation CEMAGREF à partir de 180 à l'échelle","C","06/26/12 08:15:00","06/26/12 08:15:00",,,,,,
2446,32,"01/02/03 00:00:00","10/22/03 00:00:00",630,2600,"10",15,"Extrapolation CEMAGREF à partir de 180 à l'échelle","C","06/26/12 08:15:00","06/26/12 08:15:00",,,,,,
2447,32,"02/16/90 00:00:00","01/02/03 00:00:00",620,2400,"9",13,"Extrapolation CEMAGREF à partir de 180 à l'échelle","C","06/26/12 08:15:00","06/26/12 08:15:00",,,,,,
2448,32,"02/23/89 00:00:00","02/16/90 00:00:00",630,2200,"8",15,"Extrapolation CEMAGREF à partir de 180 à l'échelle
Construction d'un nouveau seuil en début 89.","C","06/26/12 08:15:00","06/26/12 08:15:00",,,,,,
2449,32,"04/10/83 06:00:00","02/23/89 00:00:00",160,2200,"7",15,,"C","06/26/12 08:15:00","06/26/12 08:15:00",,,,,,
2450,32,"12/16/81 12:00:00","04/10/83 06:00:00",320,2200,"6",12,,"C","06/26/12 08:16:00","06/26/12 08:16:00",,,,,,
2451,32,"03/16/81 00:00:00","12/16/81 12:00:00",240,2200,"5",11,,"C","06/26/12 08:16:00","06/26/12 08:16:00",,,,,,
2452,32,"12/12/79 00:00:00","11/19/80 00:00:00",-140,2000,"4",10,,"C","06/26/12 08:16:00","06/26/12 08:16:00",,,,,,
2453,32,"11/16/77 00:00:00","12/12/79 00:00:00",-80,2000,"3",14,,"C","06/26/12 08:16:00","06/26/12 08:16:00",,,,,,
2454,32,"06/11/69 07:35:00","11/16/77 00:00:00",420,2100,"2",13,,"C","06/26/12 08:16:00","06/26/12 08:16:00",,,,,,
2862,32,"12/16/11 20:00:00","01/01/16 12:00:00",610,2700,"12Cemagref",17,"Extrapolation CEMAGREF à partir de 180 à l'échelle","C","06/26/17 07:32:00","06/26/17 07:33:00",,,,,0,
2455,32,"11/15/67 00:00:00","06/11/69 07:35:00",220,1600,"1",12,,"C","06/26/12 08:17:00","06/26/12 08:17:00",,,,,,
2456,32,"06/11/69 07:35:00","11/16/77 00:00:00",420,2100,"2 Cemagref",15,,"C","06/26/12 08:19:00","06/26/12 08:19:00","05/11/12 08:30:00",,,,,
2458,42,"10/24/11 13:30:00","01/21/12 00:00:00",180,1120,"7",19,"Remplacement échelle suite aux travaux de réfection du mur RG.
Cote crue 2003 à 0.95 sur l'échelle","C","07/04/12 08:26:00","07/04/12 08:26:00","11/07/11 11:00:00",,,,,
2461,130,"01/01/11 00:00:00","01/01/50 00:00:00",0,450,"1",16,"Travaux sur seuil au printemps 2012","C","07/04/12 15:07:00","07/04/12 15:07:00","07/04/12 14:00:00",,,,,
2470,34,"12/23/10 08:45:00","04/16/12 11:45:00",40,2600,"13",15,,"C","08/17/12 11:13:00","08/17/12 11:13:00","06/30/08 11:25:00",,,,,
2472,76,"04/23/08 04:00:00","04/25/12 07:50:00",10,3150,"8",16,,"C","08/17/12 11:17:00","08/17/12 11:17:00","05/26/08 11:02:00",,,,,
2476,38,"02/24/10 02:00:00","01/22/12 08:00:00",70,600,"14",21,,"C","08/22/12 08:16:00","08/22/12 08:16:00","07/05/10 09:51:00",,,,,
2481,97,"01/01/08 00:00:00","04/16/12 06:00:00",150,1800,"8",18,,"C","08/24/12 08:32:00","08/24/12 08:32:00","12/27/10 11:00:00",,,,,
2485,42,"01/21/12 00:00:00","07/01/12 08:00:00",210,750,"8",16,"Remplacement échelle suite aux travaux de réfection du mur RG.
Cote crue 2003 à 0.95 sur l'échelle","C","08/24/12 08:58:00","08/24/12 08:58:00","11/07/11 11:00:00",,,,,
2490,49,"03/12/08 09:00:00","12/16/11 14:30:00",180,1100,"23",13,,"C","11/04/09 10:06:00","08/31/12 14:46:00","08/06/08 09:46:00",,,,,
2496,124,"09/01/08 00:00:00","08/16/10 12:00:00",450,1500,"2",16,,"C","09/24/12 11:15:00","09/24/12 11:15:00","02/19/10 10:00:00",,,,,
2497,124,"08/16/10 12:00:00","01/01/50 12:00:00",320,1500,"3",13,,"C","09/24/12 11:20:00","09/24/12 11:20:00","02/19/10 10:00:00",,,,,
2499,14,"01/01/08 00:00:00","03/01/11 00:00:00",400,2500,"18",7,,"C","10/11/12 08:29:00","10/11/12 08:29:00","12/27/10 11:44:00",,,,,
2501,76,"04/25/12 07:50:00","07/08/12 18:00:00",10,3150,"9",19,,"C","10/12/12 08:02:00","10/12/12 08:03:00","08/17/11 11:00:00",,,,,
2508,125,"01/01/10 12:00:00","01/01/50 12:00:00",320,1600,"3",15,,"C","12/03/12 07:50:00","12/03/12 07:50:00","02/19/10 10:17:00",,,,,
2511,126,"11/22/07 00:00:00","01/01/11 00:00:00",20,300,"1",6,,"C","12/03/12 07:59:00","12/03/12 07:59:00","01/21/09 10:47:00",,,,,
2512,126,"01/01/11 00:00:00","01/01/50 12:00:00",20,300,"2",11,,"C","12/03/12 08:01:00","12/03/12 08:01:00","01/21/09 10:47:00",,,,,
2518,128,"03/01/08 00:00:00","01/01/50 12:00:00",250,1700,"1",9,,"C","12/12/12 07:57:00","12/12/12 07:57:00","02/23/09 15:19:00",,,,,
2522,76,"07/08/12 18:00:00","08/25/12 03:20:00",-50,3150,"10",19,,"C","12/14/12 09:16:00","12/14/12 09:16:00","10/12/12 08:30:00",,,,,
2814,49,"12/16/11 14:30:00","02/09/16 14:00:00",180,1100,"24",14,,"C","08/08/16 08:04:00","08/08/16 08:04:00","08/17/12 10:34:00",,,"Courbe 24",0,
2894,1,"01/04/03 00:00:00","11/02/17 12:00:00",250,2950,"11",22,,"C","11/07/17 13:50:00","11/07/17 13:52:00","01/04/03 00:00:00",,,"Courbe11",0,
3172,58,"04/12/08 00:00:00","12/08/10 23:00:00",60,1500,"18",23,"Extrapolation par étude CEMAGREF à partir de h=160.","C","04/16/12 08:17:00","04/16/12 08:17:00","06/12/09 13:24:00",,,,,
3541,55,"01/19/07 04:00:00","12/16/11 00:00:00",140,700,"6",19,,"C","10/08/09 15:54:00","02/02/24 13:53:00","05/09/07 14:15:00",,,"6",0,
3631,146,"07/28/23 00:00:00","01/10/25 10:00:00",30,2550,"2",5,"Courbe de tarage basée sur l'échelle RG (nouvelle échelle)","T","05/15/23 10:49:00","06/06/25 09:35:00","12/27/22 12:00:00",,,"2",0,
2752,16,"11/04/14 08:10:00","11/20/15 09:00:00",370,3500,"92",19,"Ouverture vannage le 21/12/2011 après la crue","C","12/02/15 09:38:00","12/02/15 09:38:00","11/27/14 08:10:00",,,,,
2757,32,"12/16/11 20:00:00","11/23/15 03:50:00",610,2700,"12",16,,"C","01/04/16 09:38:00","01/04/16 09:38:00",,,,,,
2773,4,"03/02/15 14:00:00","01/04/16 11:30:00",110,1400,"18",17,,"C","03/30/16 09:14:00","03/30/16 09:14:00","04/23/14 14:00:00",,,"Courbe 18",0,
2774,4,"08/15/10 04:00:00","03/22/11 13:00:00",90,1400,"14",13,,"C","05/23/11 09:52:00","03/30/16 09:16:00","01/11/08 09:52:00",,,,0,
2807,150,"03/01/14 00:00:00","02/13/16 22:00:00",80,1200,"1",20,,"C","07/18/16 11:30:00","07/18/16 11:30:00","05/07/14 10:00:00",,,"Courbe 1",0,
2816,42,"02/23/15 12:00:00","02/01/16 02:00:00",190,800,"11",17,"Remplacement échelle suite aux travaux de réfection du mur RG.
Cote crue 2003 à 0.95 sur l'échelle","C","08/08/16 08:13:00","08/08/16 08:13:00","07/01/15 14:05:00",,,"Courbe 11",0,
2827,73,"12/16/12 10:15:00","02/01/16 18:00:00",110,3400,"5",17,,"C","09/28/16 07:27:00","09/28/16 07:28:00","03/22/16 14:00:00",,,"courbe 5",0,
2843,3,"05/02/15 02:00:00","06/25/16 18:00:00",950,3000,"13",22,,"C","02/14/17 15:26:00","02/14/17 15:27:00","07/01/15 13:30:00",,,"Courbe13",0,
2853,141,"01/01/14 00:00:00","01/01/16 12:00:00",720,760,"1",4,,"C","06/23/17 09:47:00","06/23/17 09:47:00","04/22/14 00:00:00",,,,0,
2890,34,"05/01/15 12:00:00","01/01/50 12:00:00",0,2600,"17",18,,"C","10/16/17 08:39:00","10/16/17 08:39:00","07/20/15 09:00:00",,,"Courbe17",0,
3137,78,"01/04/15 00:00:00","01/01/50 12:00:00",320,2000,"14",19,,"C","02/08/19 13:50:00","12/20/19 09:34:00","07/17/15 14:00:00",,,"Courbe 14",0,
3173,58,"02/21/99 00:00:00","03/13/01 00:00:00",90,1300,"14",22,"Extrapolation par étude CEMAGREF à partir de h=191.0.","C",,"04/16/12 08:39:00",,,,,,
3215,120,"12/16/12 00:00:00","07/30/14 13:00:00",200,1500,"6",15,,"C","03/27/15 10:37:00","03/27/15 10:37:00","02/25/13 09:25:00",,,,,
3333,76,"02/06/17 02:00:00","01/30/21 06:00:00",-50,3150,"17",21,"
","C","06/10/21 08:04:00","06/10/21 08:04:00","06/23/17 10:20:00",,,"Courbe 17",0,
3378,97,"05/01/15 16:00:00","07/13/21 12:00:00",90,1800,"10",20,,"C","08/03/17 08:17:00","03/16/22 10:08:00","07/17/15 14:00:00",,,"Courbe10",0,
3453,45,"01/04/18 00:00:00","01/10/21 00:00:00",140,500,"8",20,,"C","02/01/23 09:49:00","02/01/23 09:50:00","07/01/15 13:00:00",,,"Courbe 8",0,
3457,59,"08/03/94 00:00:00","12/31/50 00:00:00",350,900,"2",18,"Courbe transmise à Hydro en mm et l/s (le 21/03/96)","C","02/08/23 11:34:00","02/08/23 11:34:00","08/03/94 00:00:00",,,"Courbe 2",0,
3324,120,"03/30/15 12:00:00","01/14/21 02:00:00",200,1500,"8",3,"MAJ le 27/01: Abai
ssement du premier point de la courbe à 12cm. Permet la conversion HQ de vannages en période d'étiage qui font fortement baisser le niveau.","T","03/25/21 17:00:00","03/25/21 17:39:00","12/12/18 12:00:00",,,"8",0,
3329,2,"01/06/18 00:00:00","02/05/21 00:00:00",900,5900,"28",21,,"C","04/20/21 09:12:00","04/20/21 09:12:00","01/18/17 08:30:00",,,"Courbe 28",0,
3331,155,"11/14/19 14:15:00","01/01/50 00:00:00",,,"1",2,,"T","12/14/20 16:03:00","04/30/21 10:19:00","12/14/20 12:00:00",,,"1",0,
3363,1,"11/02/17 12:00:00","07/13/21 00:00:00",230,2000,"12",19,,"C","08/23/21 08:43:00","08/23/21 08:43:00","12/13/17 10:00:00",,,"Courbe12",0,
2804,16,"11/20/15 09:00:00","02/10/16 00:00:00",370,3500,"93",19,"Travaux aménagement rivière fin octobre,début novembre.","C","07/04/16 08:51:00","07/04/16 08:51:00","11/30/15 14:50:00",,,"Courbe93",0,
2810,76,"05/02/15 00:00:00","04/17/16 14:00:00",-50,3150,"15",25,"
","C","07/22/16 11:22:00","07/22/16 11:23:00","07/20/15 08:50:00",,,"Courbe 15",0,
2832,127,"11/01/09 00:00:00","04/01/12 00:00:00",120,1600,"1",9,,"C","11/16/16 08:21:00","11/16/16 08:21:00","04/10/12 08:00:00",,,,0,
2840,2,"11/11/13 00:00:00","01/13/16 01:00:00",1000,5900,"26",17,,"C","02/13/17 10:41:00","02/13/17 10:42:00",,,,"Courbe 26",0,
2869,122,"02/02/13 00:00:00","01/01/15 00:00:00",85,1150,"6 Baratin",23,"Extrapolation Baratin pour h>1m, d'après Cerema ","C","08/10/17 08:20:00","08/10/17 08:21:00","05/02/12 12:00:00",,,,0,
2846,148,"01/01/14 00:00:00","01/01/50 00:00:00",170,250,"1",7,,"C","03/23/17 08:22:00","03/23/17 08:22:00","11/26/14 15:30:00",,,,0,
2847,112,"11/06/09 11:15:00","03/02/15 22:00:00",150,2200,"5",16,"Prise d'eau ouverte","C","03/29/17 08:28:00","03/29/17 08:29:00","01/29/10 12:00:00",,,"Courbe 5",0,
2856,76,"04/17/16 14:00:00","02/06/17 02:00:00",-50,3150,"16",21,"
","C","06/23/17 10:24:00","06/23/17 10:25:00","07/22/16 11:25:00",,,"Courbe 16",0,
2860,4,"01/04/16 11:30:00","03/07/17 02:00:00",90,1400,"19",15,,"C","06/23/17 10:55:00","06/23/17 10:56:00","03/30/16 09:16:00",,,"Courbe 19",0,
2870,122,"02/02/13 00:00:00","01/01/15 00:00:00",100,1150,"6 Mascaret",22,"Extrapolation Mascaret pour h>1m, étude Cerema","C","08/10/17 08:21:00","08/10/17 08:21:00","05/02/12 12:00:00",,,,0,
2871,122,"02/02/13 00:00:00","03/02/17 06:00:00",90,1150,"6",22,,"C","08/10/17 08:24:00","08/10/17 08:24:00","05/02/12 12:00:00",,,"Courbe 6",0,
2873,3,"06/25/16 18:00:00","03/02/17 12:00:00",950,3000,"14",21,,"C","08/10/17 08:49:00","08/10/17 08:49:00","02/14/17 15:00:00",,,"Courbe 14",0,
2877,38,"03/30/15 08:00:00","03/02/17 00:00:00",70,900,"17",20,,"C","08/11/17 08:38:00","08/11/17 08:38:00","08/22/12 08:30:00",,,"Courbe 17",0,
2888,123,"07/16/07 00:00:00","01/01/50 00:00:00",-600,270,"1",16,,"C","10/09/17 16:02:00","10/09/17 16:06:00","01/09/08 14:29:00",,,,0,
2896,3,"06/22/83 00:00:00","05/02/88 00:00:00",230,1900,"4",2,,"T","01/21/11 11:23:00","11/07/17 14:08:00","01/21/11 11:23:00",,,,0,
2898,127,"11/06/17 12:00:00","01/01/50 12:00:00",120,1600,"2",10,,"C","11/07/17 13:55:00","11/10/17 10:16:00","11/15/16 08:00:00",,,"CT02altkirchcd68",0,
2912,32,"11/23/15 03:50:00","01/01/50 12:00:00",610,2550,"13",19,,"C","02/05/18 11:48:00","02/05/18 11:48:00","01/04/16 09:00:00",,,"Courbe 13",0,
2907,145,"01/01/13 00:00:00","01/01/50 00:00:00",550,1600,"1",19,,"C","01/24/18 14:32:00","01/24/18 14:44:00","11/25/13 15:58:00",,,,0,
2923,2,"01/13/16 01:00:00","01/06/18 00:00:00",900,5900,"Courbe 27",20,,"C",,,,,,"Courbe 27",,
2938,101,"01/06/18 00:00:00","12/31/50 00:00:00",250,1300,"2",26,,"C","06/12/18 11:30:00","06/12/18 11:41:00","06/10/09 09:11:00",,,,0,
2941,49,"02/09/16 14:00:00","01/06/18 00:00:00",180,1100,"Courbe 25",15,,"C",,"06/29/18 11:58:00",,,,"Courbe 25",0,
2949,122,"03/02/17 06:00:00","01/06/18 00:00:00",90,1150,"Courbe 7",22,,"C",,,,,,"Courbe 7",,
2957,45,"03/31/15 04:00:00","01/04/18 00:00:00",140,500,"7",15,,"C","08/13/18 00:00:00","08/13/18 11:51:00",,,,"Courbe 7",0,
2961,38,"03/02/17 00:00:00","01/22/18 12:00:00",70,900,"18",21,,"C","08/11/17 08:47:00","08/30/18 13:54:00","08/11/17 08:35:00",,,"Courbe 18",0,
2968,16,"02/10/16 00:00:00","01/06/18 00:00:00",370,3500,"94",19,,"C","10/01/18 08:19:00","10/01/18 08:20:00",,,,"Courbe94",0,
2987,150,"02/13/16 22:00:00","01/05/18 23:59:00",0,1200,"Courbe 2",18,,"C",,,,,,"Courbe 2",,
2993,16,"12/21/11 07:20:00","12/18/12 09:00:00",370,3500,"88",20,"Ouverture vannage le 21/12/2011 après la crue","C",,,,,,,,
2997,52,"04/01/62 00:00:00","11/21/62 00:00:00",50,1200,"C15382",22,,"C",,,,,,,,
3000,52,"01/01/79 00:00:00","04/10/83 00:00:00",100,1000,"C15388",11,,"C",,,,,,,,
3001,52,"04/10/83 00:00:00","03/29/87 00:00:00",80,1000,"C15389",18,,"C",,,,,,,,
3004,52,"12/06/88 00:00:00","02/16/90 00:00:00",100,1000,"C15392",24,,"C",,,,,,,,
3005,52,"02/16/90 00:00:00","01/02/92 00:00:00",90,1000,"C15393",20,,"C",,,,,,,,
3006,52,"01/01/09 00:00:00","01/01/50 12:00:00",140,1100,"19",14,,"C","07/08/09 15:07:00","01/31/19 10:18:00","07/08/09 14:34:00",,,,0,
3007,52,"11/20/57 00:00:00","04/01/62 00:00:00",160,1000,"C15381",11,,"C",,,,,,,,
3016,16,"01/01/72 00:00:00","05/03/72 00:00:00",500,2000,"C15401",14,,"C",,,,,,,,
3017,16,"05/03/72 00:00:00","11/15/72 00:00:00",720,3600,"C15402",17,,"C",,,,,,,,
3018,16,"11/15/72 00:00:00","06/09/73 00:00:00",440,3600,"C15403",20,,"C",,,,,,,,
3019,16,"06/09/73 00:00:00","11/15/73 00:00:00",720,3600,"C15404",17,,"C",,,,,,,,
3020,16,"11/15/73 00:00:00","04/11/74 00:00:00",440,3600,"C15405",20,,"C",,,,,,,,
3174,58,"03/21/02 00:00:00","03/09/06 00:00:00",40,1300,"16",23,"Extapolation à partir de h=191 à partir de l'étude Cemagref","C","04/16/12 10:38:00","04/16/12 10:38:00",,,,,,
3175,58,"03/09/06 00:00:00","04/12/08 00:00:00",80,1500,"17",23,"Extrapolation à partir de h= 191 à partir de l'étude Cemagref.","C","04/16/12 10:42:00","04/16/12 10:42:00",,,,,,
3176,58,"03/13/01 00:00:00","03/21/02 00:00:00",90,1300,"15",20,"Extrapolation à partir de h=191 d'après l'étude Cemagref.","C","04/16/12 10:54:00","04/17/12 09:35:00",,,,,,
3177,58,"11/23/92 00:00:00","02/21/99 00:00:00",90,1300,"13",23,"Extrapolation par étude CEMAGREF à partir de h=191.","C","04/17/12 14:40:00","04/17/12 14:40:00",,,,,,
3216,120,"02/14/07 09:30:00","06/20/07 19:00:00",400,1300,"2",12,,"C","03/09/07 10:31:00","08/01/07 14:59:00","03/09/07 10:31:00",,,,,
3650,3,"11/06/17 06:05:00","08/17/25 19:00:00",180,2000,"16",22,,"C","08/21/25 11:15:00","08/21/25 11:39:00","11/07/17 12:00:00",,,"Courbe16",0,
3009,52,"11/21/62 00:00:00","11/19/72 00:00:00",220,1200,"C15383",16,,"C",,,,,,,,
3010,52,"09/12/75 00:00:00","01/01/79 00:00:00",100,1000,"C15384",9,,"C",,,,,,,,
3013,52,"03/29/87 00:00:00","03/26/88 00:00:00",140,1000,"C15390",24,,"C",,,,,,,,
3014,52,"03/26/88 00:00:00","12/06/88 00:00:00",120,1000,"C15391",19,,"C",,,,,,,,
3021,16,"04/11/74 00:00:00","10/23/74 00:00:00",720,2500,"C15407",14,,"C",,,,,,,,
3022,16,"10/23/74 00:00:00","03/16/75 00:00:00",440,3000,"C15408",18,,"C",,,,,,,,
3023,16,"03/16/75 00:00:00","12/05/75 00:00:00",720,2500,"C15409",14,,"C",,,,,,,,
3024,16,"12/05/75 00:00:00","05/06/76 00:00:00",440,2500,"C15410",17,,"C",,,,,,,,
3025,16,"05/06/76 00:00:00","12/01/76 00:00:00",680,2500,"C15411",9,,"C",,,,,,,,
3026,16,"12/01/76 00:00:00","06/03/77 00:00:00",440,3500,"C15412",19,,"C",,,,,,,,
3027,16,"06/03/77 00:00:00","11/22/77 00:00:00",720,3600,"C15413",17,,"C",,,,,,,,
3028,16,"11/22/77 00:00:00","01/02/79 00:00:00",440,3900,"C15414",20,,"C",,,,,,,,
3029,16,"01/02/79 00:00:00","07/12/79 00:00:00",440,3600,"C15415",15,,"C",,,,,,,,
3030,16,"07/12/79 00:00:00","09/25/80 00:00:00",350,3900,"C15",12,,"C",,,,,,,,
3031,16,"09/25/80 00:00:00","12/15/80 00:00:00",540,2400,"C15417",13,,"C",,,,,,,,
