noct,nopt,a,b,h0,hsup
1196265,17,1.685e-06,2.3282,-1354.8,3060
1196265,18,0.4941,1,2016,3230
1196265,19,0.8333,1,2510,3350
1196265,20,1,1,2650,3450
1196265,21,0.9091,1,2570,3560
1196265,22,0.03906,1,-19480,3997
1196265,23,0.03906,1,-19480,4840
1196265,24,0.7143,1,3510,4910
1196265,25,0.5263,1,3010,5100
1196265,26,0.5,1,2900,5300
1196277,1,0,0,0,-200
1196277,2,1.35e-06,2.3436,-266,704
1196277,3,1.393e-06,2.3436,-253,822
1196277,4,1.19e-06,2.3436,-327,1018
1196277,5,0.00528,1.2817,267,1310
1196277,6,0.0003091,1.6376,7,1600
1196287,1,0,0,0,0
1196287,2,0.0002617,1.4641,0,80
1196287,3,7.426e-06,2.1041,-35,1305
1196288,1,0,0,0,0
1196288,2,0.0009136,1.2009,0,59
1196288,3,2.283e-05,1.903,-32,187
1196288,4,1.4e-06,2.3219,-88.59999999999999,971
1196288,5,0.04048,1,606,1300
1196289,1,0,0,0,0
1196289,2,0.001063,1.1571,0,59
1196289,3,5.28e-06,2.1282,-52,316
1196289,4,4.087e-07,2.4838,-127,1304
1196290,1,0,0,0,0
1196290,2,0.0002064,1.557,0,77
1196290,3,0.0004743,1.3919,6,189
1196290,4,0.001386,1.3189,81,602
1196290,5,1.565e-06,2.3124,-65,1301
1196293,1,0,0,0,0
1196293,2,0.0001575,1.5822,0,201
1196293,3,5.204e-08,2.7789,-165,599
1196293,4,4.18e-07,2.4775,-140,1303
1196294,1,0,0,0,0
1196294,2,0.002348,1,-0.5,107
1196294,3,5.782e-21,6.9969,-534,185
1196294,4,0.004963,1.1063,113,405
1196294,5,1.336e-05,1.9791,-70,561
1196294,6,5.417e-07,2.4457,-123,1302
1196307,1,0,0,0,0
1196307,2,0.004297,1,-0.1,157
1196307,3,5.343e-08,2.8805,-135,769
1196307,4,0.02823,1.1253,466,2215
1196317,1,0,0,0,14
1196317,2,0.0005499,1.5761,14,981
1196317,3,4.618e-16,5,-1290,1515
1196318,1,0,0,0,14
1196318,2,4.097e-05,1.931,-34,43
1196318,3,4.44e-05,1.9369,-30,125
1196318,4,9.919e-05,1.8207,-12,196
1196318,5,0.0005518,1.5854,40,1000
1196318,6,2.715e-07,2.6363,-116,1600
1196319,1,0,0,0,10
1196319,2,0.0001585,1.7453,-0.1,162
1196319,3,0.001916,1.4086,68.7,421
1196319,4,0.0006063,1.5745,26.6,612
1196319,5,0.001059,1.4811,11.6,1600
1196320,1,0,0,0,5
1196320,2,6.025e-06,2.0947,-55.9,48
1196320,3,0.002001,1.2817,26.7,80
1196320,4,0.003052,1.2108,32.5,135
1196320,5,3.85e-05,2.0167,-5.9,191
1196320,6,0.0002025,1.7349,12.6,351
1196320,7,0.001845,1.4036,73.8,456
1196320,8,0.003677,1.3256,133.7,1600
1196321,1,0,0,0,-30
1196321,2,0.0004587,1.2841,-31,71
1196321,3,3.051e-06,2.0356,-146,161
1196321,4,1.307e-05,2.0194,5,244
1196321,5,0.0001289,1.8019,114,1000
1196321,6,26.4,0,999,1001
1196321,7,3.693e-05,1.9759,83,1805
1196332,1,0,0,0,10
1196332,2,0.0004754,1.4021,-16,82
1196332,3,0.001037,1.4021,26,1380
1196369,3,8.169e-08,2.817,-1,527
1196369,4,0.000155,1.7411,194,528
1196369,5,0.0006639,1.5316,242,1700
1196370,1,0,0,0,0
1196370,2,6.341e-08,2.8138,-29,739
1196370,3,0.001757,1.4173,346.4,1700
1196371,1,0,0,0,0
1196371,2,2.525e-06,2.1473,0,258
1196371,3,3.968e-08,2.9788,37,450
1196371,4,0.0006899,1.5253,237,1708
1196375,1,0,0,0,850
1196375,2,0.0049,1,814.7,860
1196375,3,2.947e-05,1.9429,761,900
1196375,4,0.0001668,1.6404,780,1000
1196375,5,0.0004314,1.5195,819,1100
1196375,6,2.784e-05,1.9429,763,1360
1196375,7,2.726e-05,1.9429,757,1500
1196375,8,2.726e-05,1.9429,757,1800
1196375,9,2.726e-05,1.9429,757,2220
1196377,1,0,0,0,900
1196377,2,0.0001201,1.5767,825.7,990
1196377,3,0.0002078,1.642,894,1100
1196377,4,0.0002078,1.642,894,1229
1196377,5,0.001073,1.4091,955.8,1290
1196377,6,0.001073,1.4091,955.8,1300
1196377,7,0.001073,1.4091,955.8,1401
1196377,8,0.001073,1.4091,955.8,1601
1196377,9,0.001073,1.4091,955.8,1698
1196377,10,4.2e-06,2.1293,623.8,1985
1196377,11,1.256e-05,1.9969,718.6,2099
1196377,12,2.07e-05,1.9969,1024,2601
1196378,1,0,0,0,900
1196378,2,8.430000000000001e-06,2.0172,748.6,970
1196378,3,0.0001006,1.731,841,1075
1196378,4,0.001707,1.2828,901.8,1318
1196378,5,2.785e-05,1.8727,757.5,1904
1196378,6,3.554e-07,2.4918,756.7,2316
1196378,7,4.637e-06,2.2084,1066.4,2600
1196379,1,0,0,0,860
1196379,2,1.698e-05,2.0181,780,900
1196379,3,1.698e-05,2.0181,780,950
1196379,4,1.698e-05,2.0181,780,1000
1196379,5,1.698e-05,2.0181,780,1100
1196379,6,1.698e-05,2.0181,780,1300
1196379,7,1.698e-05,2.0181,780,1500
1196379,8,1.698e-05,2.0181,780,1660
1196379,9,1.698e-05,2.0181,780,1850
1196379,10,1.698e-05,2.0181,780,2210
1196390,1,0,0,0,800
1196390,2,2.145e-05,1.8337,800,920
1196390,3,0.01131,0.712,886,990
1196390,4,0.05234,0.5004999999999999,956,1000
1196390,5,0.05584,0.5004999999999999,962,1020
1196390,6,0.07195,0.5004999999999999,985,1030
1196390,7,0.005345,1.0922,968.1,1040
1196390,8,0.005384,1.0922,968.6,1070
1196390,9,0.1264,0.5004999999999999,1026.4,1090
1196390,10,0.03418,0.7598,1003.8,1140
1196390,11,0.01164,1.0004,1017.4,1200
1196390,12,2.684e-06,2.238,767,1400
1196390,13,0.01669,1,1101,1550
1196390,14,0.01945,1,1165,1800
1196390,15,8.385e-07,2.3539,693,2000
1196390,16,0.04208,1,1569,2200
1196390,17,0.002175,1.4196,1442,2390
1196390,18,0.004117,1.3635,1606,2600
1196391,1,0,0,0,850
1196391,2,0.001145,1,850,960
1196391,3,0.0004061,1.4827,912,1010
1196391,4,0.07287,0.5004999999999999,986,1050
1196391,5,0.007814,1,978,1110
1196391,6,0.01808,0.9543,1043,1140
1196391,7,5.038000000000001e-07,2.3787,625,1274
1196391,8,1.21e-05,2.0469,882,1477
1196391,9,0.0006002,1.5195,1059,1600
1196391,10,0.59,0.5004999999999999,1392,1700
1196391,11,0.05146,0.8917,1316,1900
1196391,12,4.995e-05,1.8755,1064,2150
1196391,13,0.005381,1.2916,1468,2300
1196391,14,2.429e-05,1.9963,1139,2600
1196392,1,0,0,0,879
1196392,2,8.127e-06,2.1523,879,1050
1196392,3,0.001082,1.2718,921.6,1100
1196392,4,9.234e-06,2.1029,878.5,1140
1196392,5,6.764e-06,2.1029,836.7,1300
1196392,6,0.01788,0.9938,1143,1610
1196392,7,0.02398,1,1276,1800
1196392,8,0.02703,1,1335,1870
1196392,9,1.718e-06,2.2408,637,2600
1196400,1,0,0,0,92
1196400,2,6.391000000000001e-07,2.2567,92,230
1196400,3,0.0008172,1.2147,203.9,500
1196400,4,0.0004178,1.3097,172.9,903
1196400,5,0.0007546,1.263,319.7,1212
1196400,6,0.0165,0.8763,682.6,1506
1196403,1,0,0,0,80
1196403,2,7.117e-05,1.5184,80,149
1196403,3,0.0006015,1.1746,110.4,205
1196403,4,1.294e-05,1.8271,52.4,779
1196403,5,6.444e-05,1.6086,124.8,906
1196403,6,0.006442,1.0004,456.9,1019
1196403,7,1.045e-07,2.4352,-229.8,1503
1196404,1,0,0,0,80
1196404,2,8.577e-05,1.4141,55.3,211
1196428,2,0.0001274,1.4927,-19,350
1196428,3,0.0007783,1.263,92,491
1196428,4,3.618e-06,2.1809,114.5,510
1196428,5,8.657000000000001e-05,1.9077,333.7,529
1196428,6,0.0001343,1.9077,373.8,1350
1196429,1,0,0,0,-140
1196429,2,0.0001124,1.3873,-140,150
1196429,3,8.991e-05,1.3873,-190.6,257
1196429,4,0.004755,0.8829,93.5,300
1196429,5,1.097e-05,1.981,69.5,350
1196429,6,2.774e-05,1.981,174.3,376
1196429,7,7.634e-05,1.8321,197.4,500
1196429,8,3.33e-05,1.9719,192.5,699
1196429,9,5.453e-05,1.8759,163.4,1046
1196438,1,0,0,0,190
1196438,2,2.427e-07,2.4656,144,300
1196438,3,3.701e-07,2.4534,165.2,509
1196438,4,0.0009391,1.2916,357.3,1102
1196439,1,0,0,0,84
1196439,2,3.712e-07,2.0222,84,223
1196439,3,2.873e-07,2.4885,162,270
1196439,4,8.501e-06,1.939,199,520
1196439,5,0.0001858,1.5286,319,1100
1196440,1,0,0,0,250
1196440,2,8.362999999999999e-06,1.5475,123.4,330
1196440,3,6.29e-07,2.3858,236.1,390
1196440,4,0.0001828,1.513,323.8,750
1196441,1,0,0,0,220
1196441,2,7.295e-05,1.2097,116.4,341
1196441,3,8.238e-07,2.2858,216.2,395
1196441,4,0.0001107,1.5953,316.8,750
1196442,1,0,0,0,220
1196442,2,6.667e-05,1,145,250
1196442,3,2.305e-07,2.1979,140.5,300
1196442,4,4.287e-05,1.4608,242.4,335
1196442,5,5.395e-05,1.6085,282,400
1196442,6,5.656e-05,1.6085,285.6,450
1196442,7,5.656e-05,1.6085,285.6,500
1196442,8,5.713e-06,2.0568,297.1,600
1196442,9,3.841e-06,2.0828,258.8,701
1196442,10,3.841e-06,2.0828,258.8,741
1196447,1,0,0,0,200
1196447,2,4.066e-05,1.206,200,288
1196447,3,6.689000000000001e-05,1.4608,259.3,300
1196447,4,5.177e-06,2.0194,248.2,320
1196447,5,2.219e-05,1.7523,260,350
1196447,6,2.32e-05,1.7523,262.2,400
1196447,7,5.928e-05,1.6085,280.6,449
1196447,8,9.351000000000001e-06,1.9658,279.3,501
1196447,9,9.351000000000001e-06,1.9658,279.3,551
1196447,10,1.06e-05,1.9658,296.1,600
1196447,11,1.06e-05,1.9658,296.1,630
1196447,12,0.0002377,1.514,387.6,700
1196447,13,0.0002377,1.514,387.6,750
1196447,14,0.0002377,1.514,387.6,824
1196447,15,0.0004636,1.4196,415.6,900
1196447,16,0.0004636,1.4196,415.6,1050
1196448,1,0,0,0,40
1196448,2,1.166e-05,1.206,40,288
1196448,3,2.573e-05,1.4608,232.9,300
1196448,4,7.548e-05,1.4608,267.9,315
1196448,5,0.0001038,1.4608,277.1,335
1196448,6,5.021e-05,1.6085,272.4,399
1196448,7,6.751e-05,1.6085,293.7,449
1196448,8,9.351000000000001e-06,1.9658,279.3,501
1196448,9,9.351000000000001e-06,1.9658,279.3,551
1196448,10,1.06e-05,1.9658,296.1,600
1196448,11,1.06e-05,1.9658,296.1,630
1196448,12,0.0002377,1.514,387.6,700
1196448,13,0.0002377,1.514,387.6,750
1196448,14,0.0002377,1.514,387.6,824
1196448,15,0.0004636,1.4196,415.6,900
1196448,16,0.0004636,1.4196,415.6,1050
1196460,1,0,0,0,404
1196460,2,3.263e-06,2.1065,404,1000
1196461,1,0,0,0,420
1196461,2,2.847e-07,2.5174,392,1000
1196462,1,0,0,0,418
1196462,2,6.299e-06,2.0044,418,560
1196462,3,6.491e-06,2.0044,420,998
1196463,1,0,0,0,400
1196463,2,5.26e-06,1.8722,400,475
1196463,3,3.581e-05,1.6611,434,600
1196463,4,1.457e-06,2.2117,402,1000
1196464,1,0,0,0,400
1196464,2,0.0001365,1.0219,400,467
1196464,3,2.778e-07,2.4744,397.6,1000
1196486,1,0,0,0,240
1196486,2,0.0002212,1.3148,240,285
1196486,3,0.0007718,1.1608,259.6,350
1196486,4,5.835e-05,1.6349,231.2,620
1196488,1,0,0,0,230
1196488,2,0.0001201,1.1702,230,250
1196488,3,0.0002702,1.1702,240,260
1196488,4,2.777e-05,1.7475,232.7,285
1196488,5,0.0005759,1.1608,256.6,305
1196488,6,0.001014,1.1608,275.3,351
1196488,7,5.694e-05,1.6349,225.3,400
1196488,8,5.694e-05,1.6349,225.3,500
1196488,9,5.694e-05,1.6349,225.3,600
1196488,10,5.694e-05,1.6349,225.3,620
1196489,1,0,0,0,110
1196489,2,7.232e-05,1.5366,14,170
1196489,3,0.001746,1.0004,73,190
1196560,12,0.03507,0.9565,1044,2005
1196560,13,0.06390999999999999,0.8818,1134,2205
1196560,14,0.009142000000000001,1.0878,497,2465
1196560,15,0.006531,1.0878,-215,2815
1196560,16,0.002529,1.1777,-863,3125
1196561,1,0,0,0,110
1196561,2,6.667e-05,1,110,140
1196561,3,4.427e-06,2.0068,119,240
1196561,4,6.837e-06,1.9672,133.1,430
1196561,5,7.943e-05,1.6404,223,642
1196561,6,0.01099,1.0076,503.5,1000
1196561,7,0.02642,0.9157999999999999,646,1250
1196561,8,0.009568,1.057,580,1500
1196561,9,0.02473,1.0004,976,1750
1196561,10,0.0005094,1.3998,-109,1805
1196561,11,0.03507,0.9565,1044,2005
1196561,12,0.06390999999999999,0.8818,1134,2205
1196561,13,0.009142000000000001,1.0878,497,2465
1196561,14,0.006531,1.0878,-215,2815
1196561,15,0.002529,1.1777,-863,3125
1196577,1,0,0,0,77
1196577,2,2.917e-05,1.8645,77,228
1196577,3,0.001913,1.2208,159,700
1196577,4,0.2362,0.5154,439.8,1120
1196577,5,2.643e-05,1.6075,-1203.6,1664
1196577,6,7.164e-05,1.6075,122,1748
1196577,7,0.0001847,1.6075,845.8,1832
1196577,8,0.0002947,1.6075,1094.6,2327
1196578,1,0,0,0,9
1196578,2,7.755e-07,2.4513,9,440
1196578,3,0.1156,0.6249,326,700
1196578,4,0.007393,0.9999,65.2,1500
1196578,5,0.008673999999999999,0.9999,277.1,1650
1196578,6,0.00552,1.1042,605.2,1800
1196578,7,0.006725,1.1042,800.8,2300
1196579,9,3.933e-05,1.7112,112.2,1800
1196579,10,1.577e-06,2.1474,131.6,2300
1196579,1,0,0,0,20
1196579,2,1.838e-06,2.2688,20,170
1196579,3,0.00053,1.3386,99.09999999999999,225
1196579,4,7.465999999999999e-05,1.7623,105.3,310
1196579,5,0.003596,1.1693,199.3,440
1196579,6,0.1167,0.6249,330.9,700
1196579,7,0.01019,0.9478,55,1550
1196579,8,0.01421,0.9478,497.6,1700
1196580,1,0,0,0,80
1196580,2,6.676e-07,2.4731,34,270
1196580,3,1.72e-06,2.4046,84,319
1196580,4,0.01512,0.9499,248,440
1196580,5,0.1156,0.6249,326,700
1196580,6,0.01019,0.9478,55,1550
1196580,7,0.01421,0.9478,498,1700
1196580,8,3.934e-05,1.7112,112,1800
1196580,9,1.577e-06,2.1474,132,2300
1196581,1,0,0,0,50
1196581,2,4.848e-05,1.2934,-82.7,121
1196581,3,1.998e-05,1.7651,39.7,172
1196581,4,2.788e-06,2.2534,61.9,222
1196581,5,8.748e-06,2.0612,74.59999999999999,325
1196581,6,0.002727,1.2498,233.7,440
1196581,7,0.118,0.6249,337.5,700
1196581,8,0.01019,0.9478,55,1550
1196581,9,0.01421,0.9478,497.6,1700
1196581,10,3.933e-05,1.7112,112.2,1800
1196581,11,1.577e-06,2.1474,132,2300
1196582,1,0,0,0,20
1196582,2,1.267e-06,2.349,20,255
1196582,3,0.0006585,1.4391,159,440
1196582,4,0.1166,0.6249,330,700
1196582,5,0.006715,0.9999,1.1,1551
1196582,6,6.466e-08,2.3869,-1191.2,1700
1196582,7,1.196e-07,2.3869,-534.2,1800
1196582,8,2.005e-07,2.3869,-80.09999999999999,2300
1196583,1,0,0,0,77
1196583,2,2.917e-05,1.8645,77,228
1196583,3,0.001913,1.2208,159,700
1196583,4,0.2304,0.5137,421.9,1106
1196583,5,2.937e-05,1.6343,-773.7,2854
1196585,1,0,0,0,50
1196585,2,3.171e-05,1.2289,-192,100
1196585,3,0.007066,0.5004999999999999,77,121
1196585,4,2.98e-05,1.7651,56,169
1196585,5,1.157e-05,1.9766,59,203
1196585,6,3.876e-05,1.9766,125,219
1196585,7,0.0006995,1.4141,145,250
1196585,8,0.0004063,1.463,120,329
1196585,9,0.0001311,1.6486,101,446
1196585,10,0.1313,0.6249,367.9,599
1196585,11,0.1223,0.6249,339.9,712
1196585,12,0.01031,0.9478,39.1,1400
1196585,13,0.01131,0.9478,165,1709
1196585,14,2.397e-05,1.7112,-422.1,1822
1196585,15,2.587e-06,2.1474,501.9,2038
1196585,16,7.376e-06,2.1474,1095,2200
1196586,1,0,0,0,50
1196586,2,0.027,0,49,100
1196586,3,0.01017,0.5004999999999999,91.90000000000001,120
1196586,4,7.496e-05,1.7651,78.40000000000001,140
1196586,5,1.388e-05,1.8976,27.7,155
1196586,6,8.746999999999999e-06,1.8976,-7.4,170
1196586,7,1.775e-05,1.8976,47.8,203
1196586,8,6.502e-05,1.7303,83.7,254
1196586,9,0.000487,1.463,144,329
1196586,10,0.0001311,1.6486,101,446
1196676,6,0.000257,1.781,1683.4,2559
1196676,7,8.674e-06,2.2573,1618.1,2901
1196677,1,0,0,0,132
1196677,2,0.001174,1,132,310
1196677,3,8.62e-07,2.143,-15.6,479
1196677,4,0.003521,1.2921,431.8,827
1196677,5,0.00259,1.2355,160.6,2467
1196677,6,1.355e-06,2.438,1344.7,2603
1196677,7,2.123e-06,2.438,1556.2,2900
1196678,1,0,0,0,165
1196678,2,0.001419,1,9.199999999999999,239
1196678,3,0.002756,1.1218,168.6,275
1196678,4,0.001311,1.1218,68.59999999999999,430
1196678,5,0.001393,1.3657,309.5,600
1196678,6,0.001033,1.4185,309.7,804
1196678,7,0.0006076,1.4185,85.2,2477
1196678,8,2.091e-05,2.0903,1493.2,2573
1196678,9,2.83e-05,2.0903,1638.8,2646
1196678,10,3.54e-05,2.0903,1741.1,2900
1196679,1,0,0,0,120
1196679,2,4.919e-05,1.5805,120,374
1196679,3,0.004299,1.152,332.9,415
1196679,4,6.868999999999999e-05,1.8134,254,566
1196679,5,3.904e-06,2.2161,165.2,787
1196679,6,0.0001478,1.5448,-181.1,1301
1196679,7,2.863e-05,1.764,-216.4,2337
1196679,8,0.04812,1.0004,1729.8,2395
1196679,9,0.06408999999999999,1.0004,1895.4,2451
1196679,10,7.469e-05,1.9332,1584.3,2542
1196679,11,9.392e-05,1.9332,1691.3,2633
1196679,12,6.318e-06,2.3007,1613.6,2900
1196682,1,0,0,0,265
1196682,2,0.00057,1.4332,265,2466
1196682,3,0.0007692,1.6872,1888,2924
1196683,1,0,0,0,260
1196683,2,3.547e-06,2.4648,260,346
1196683,3,3.24e-05,1.995,265,440
1196683,4,4.066e-05,1.9283,254,500
1196683,5,0.004638,1.1597,340.8,1900
1196683,6,3.372e-18,5,-3965,2207
1196683,7,4.275e-18,5,-3679,2451
1196683,8,4.369e-24,6.9969,-1203,2634
1196683,9,5.291e-24,6.9969,-1099,2711
1196683,10,1.785e-23,6.9937,-503,2771
1196683,11,1.399e-23,6.9937,-619,2905
1196693,1,0,0,0,220
1196693,2,0.00048,1,209.6,245
1196693,3,1.043e-12,5,134.7,271
1196693,4,6.41e-06,2.0875,198.5,400
1196693,5,5.54e-06,2.0875,183.9,529
1196693,6,8.807999999999999e-06,2.0645,234.8,839
1196693,7,0.0005165,1.4935,381.3,2055
1196699,1,0,0,0,200
1196699,2,1.26e-08,3.2836,200,321
1196699,3,8.412e-06,2.0798,235.7,706
1196699,4,2.925e-05,1.8903,256,1212
1196699,5,0.02689,1,742.9,2266
1196705,1,0,0,0,-60
1196705,2,2.078e-05,1.8554,-102.7,20
1196705,3,1.636e-05,1.8554,-119.6,40
1196705,4,0.0005924,1.2564,-62.9,60
1196705,5,0.0006588,1.2564,-52.9,120
1196705,6,1.678e-05,1.8554,-116.8,201
1196705,7,3.352e-05,1.8554,-17.9,295
1196705,8,3.142e-05,1.8892,2.8,349
1196705,9,3.587e-05,1.8554,-9.6,453
1196705,10,3.21e-05,1.8554,-38.1,527
1196705,11,3.198e-05,1.8554,-39.2,570
1196705,12,3.198e-05,1.8554,-39.2,613
1196705,13,0.003948,1.2037,214.3,670
1196705,14,0.002447,1.2828,216.4,725
1196705,15,0.004347,1.2234,294.8,868
1196705,16,3.891e-05,1.8554,31.1,952
1196705,17,4.276e-05,1.8554,76.8,1008
1196706,1,0,0,0,-60
1196706,2,1.216e-05,1.8554,-117,20
1196706,3,2.342e-05,1.8554,-76.2,40
1196706,4,0.0009076000000000001,1.2564,-21,60
1196706,5,0.0001694,1.5217,-53.5,120
1196706,6,1.838e-05,1.8554,-107.2,160
1196706,7,2.507e-05,1.8554,-66.09999999999999,201
1196706,8,1.635e-05,1.9409,-59.3,295
1196706,9,0.009604,1.0004,144.3,349
1196706,10,3.587e-05,1.8554,-10,453
1196706,11,3.21e-05,1.8554,-38,527
1196706,12,3.198e-05,1.8554,-39,570
1196706,13,3.198e-05,1.8554,-39,613
1196706,14,4.236e-05,1.8189,-23.4,670
1196706,15,0.0003922,1.5432,142.3,725
1196706,16,0.01994,1.0004,361.8,797
1196706,17,0.0005893,1.502,200.2,868
1196706,18,0.02374,1.0004,435.2,952
1196706,19,4.276e-05,1.8554,76.8,1008
1196707,1,0,0,0,-60
1196707,2,0.0002626,1.4242,-60,-10
1196707,3,0.0002465,1.4242,-62,20
1196707,4,0.0003174,1.4242,-48.6,30
1196707,5,0.0003594,1.4242,-42.1,60
1196707,6,0.0002977,1.4242,-57,120
1196707,7,0.0002715,1.4242,-69,180
1196707,8,0.0003118,1.4242,-45.9,218
1196707,9,5.264e-06,2.1144,-76.59999999999999,1005
1196711,1,0,0,0,-60
1196711,2,0.0005,1,-76,-40
1196735,9,0.02667,1,612.5,1550
1196735,10,0.03125,1,750,1710
1196735,11,0.03846,1,930,1970
1196735,12,0.04762,1,1130,2180
1196735,13,0.05263,1,1230,2370
1196735,14,0.05556,1,1290,2550
1196735,15,0.0625,1,1430,2710
1196735,16,0.06666999999999999,1,1510,2860
1196735,17,0.06666999999999999,1,1510,3010
1196735,18,0.0625,1,1410,3170
1196735,19,0.06666999999999999,1,1520,3320
1196735,20,0.06666999999999999,1,1520,3620
1196735,21,0.0625,1,1380,3700
1196736,1,0,0,0,280
1196736,2,1.407e-08,2.366,-291.9,450
1196736,3,5.257e-08,2.366,25,470
1196736,4,5.842e-07,2.366,309,490
1196736,5,0.0007267,1.3817,448,595
1196736,6,0.01109,1.0026,531,731
1196736,7,8.959e-05,1.8222,471,810
1196736,8,1.383e-05,2.1474,475,916
1196736,9,0.00431,1.2504,563,1118
1196736,10,1.148e-05,2.056,285,1360
1196736,11,9.608e-06,2.056,188,1400
1196736,12,0.02667,1,613,1550
1196736,13,0.03125,1,750,1710
1196736,14,0.03846,1,930,1970
1196736,15,0.04762,1,1130,2180
1196736,16,0.05263,1,1230,2370
1196736,17,0.05556,1,1290,2550
1196736,18,0.0625,1,1430,2710
1196736,19,0.06666999999999999,1,1510,2860
1196736,20,0.06666999999999999,1,1510,3010
1196736,21,0.0625,1,1410,3170
1196736,22,0.06666999999999999,1,1520,3320
1196736,23,0.06666999999999999,1,1520,3620
1196736,24,0.0625,1,1380,3700
1196737,1,0,0,0,172
1196737,2,4.509e-05,1.6635,172,453
1196737,3,0.0007734,1.4695,367.5,1360
1196737,4,1.042e-05,2.056,234,1385
1196737,5,8.486e-06,2.056,112.7,1400
1196737,6,0.02667,1,612.5,1550
1196737,7,0.03125,1,750,1710
1196737,8,0.03846,1,930,1970
1196737,9,0.04762,1,1130,2180
1196737,10,0.05263,1,1230,2370
1196737,11,0.05556,1,1290,2550
1196737,12,0.0625,1,1430,2710
1196737,13,0.06666999999999999,1,1510,2860
1196737,14,0.06666999999999999,1,1510,3010
1196737,15,0.0625,1,1410,3170
1196737,16,0.06666999999999999,1,1520,3320
1196737,17,0.06666999999999999,1,1520,3620
1196737,18,0.0625,1,1380,3700
1196738,1,0,0,0,172
1196738,2,0.0003522,1.029,172,440
1196738,3,8.069e-05,1.781,382.2,569
1196738,4,0.0001058,1.781,408.5,714
1196738,5,0.04219,0.8851,599.1,1114
1196738,6,1.473e-05,2.056,408,1360
1196738,7,1.042e-05,2.056,234,1385
1196738,8,8.486e-06,2.056,112.7,1400
1196738,9,0.02667,1,612.5,1550
1196738,10,0.03125,1,750,1710
1196738,11,0.03846,1,930,1970
1196738,12,0.04762,1,1130,2180
1196738,13,0.05263,1,1230,2370
1196738,14,0.05556,1,1290,2550
1196738,15,0.0625,1,1430,2710
1196738,16,0.06666999999999999,1,1510,2860
1196738,17,0.06666999999999999,1,1510,3010
1196738,18,0.0625,1,1410,3170
1196738,19,0.06666999999999999,1,1520,3320
1196738,20,0.06666999999999999,1,1520,3620
1196738,21,0.0625,1,1380,3700
1196739,1,0,0,0,159
1196739,2,5.425e-08,2.5242,159,482
1196739,3,4.659e-06,2.2435,390.6,612
1196739,4,0.000266,1.781,519.4,660
1196739,5,0.007306,1.1669,549,1147
1196739,6,1.056e-05,2.056,240.5,1360
1196739,7,4.514e-06,2.056,-332.2,1385
1196739,8,5.3e-06,2.056,-203.2,1404
1196739,9,0.02945,1,701.2,1550
1196739,10,0.03125,1,750,1710
1196739,11,0.03846,1,930,1970
1196739,12,0.04762,1,1130,2180
1196739,13,0.05263,1,1230,2370
1196739,14,0.05556,1,1290,2550
1196739,15,0.0625,1,1430,2710
1196739,16,0.06666999999999999,1,1510,2860
1196739,17,0.06666999999999999,1,1510,3010
1196739,18,0.0625,1,1410,3170
1196739,19,0.06666999999999999,1,1520,3320
1196739,20,0.06666999999999999,1,1520,3620
1196739,21,0.0625,1,1380,3700
1196740,1,0,0,0,159
1196740,2,4.142e-05,1.2674,159,475
1196740,3,3.784e-06,2.2435,400,520
1196740,4,7.756e-06,2.2435,432.8,588
1196740,5,0.01107,1.0889,546.6,644
1196740,6,0.007181,1.1669,540.1,1147
1196740,7,1.056e-05,2.056,240.5,1360
1196740,8,4.514e-06,2.056,-332.2,1385
1196740,9,5.3e-06,2.056,-203.2,1404
1196740,10,0.02945,1,701.2,1550
1196740,11,0.03125,1,750,1710
1196740,12,0.03846,1,930,1970
1196740,13,0.04762,1,1130,2180
1196740,14,0.05263,1,1230,2370
1196740,15,0.05556,1,1290,2550
1196740,16,0.0625,1,1430,2710
1196740,17,0.06666999999999999,1,1510,2860
1196740,18,0.06666999999999999,1,1510,3010
1196740,19,0.0625,1,1410,3170
1196740,20,0.06666999999999999,1,1520,3320
1196740,21,0.06666999999999999,1,1520,3620
1196740,22,0.0625,1,1380,3700
1196742,1,0,0,0,140
1196742,2,3.287e-05,1.7842,139,180
1196742,3,3.535e-06,2.1798,121.7,320
1196742,4,7.021e-07,2.4303,96.40000000000001,420
1196742,5,0.002439,1.2339,301.1,632
1196742,6,0.002295,1.2339,283.9,873
1196742,7,5.511e-06,2.0372,-46.8,1250
1196742,8,6.247e-05,1.7475,189.4,2200
1196745,1,0,0,0,379
1196745,2,0.01111,0.5004999999999999,379,400
1196745,3,0.01608,0.5004999999999999,390,440
1196745,4,4.112e-05,1.8251,363,499
1196745,5,5.173e-05,1.8251,379,600
1196745,6,5.173e-05,1.8251,379,650
1196745,7,5.173e-05,1.8251,379,750
1196745,8,5.173e-05,1.8251,379,850
1196745,9,5.173e-05,1.8251,379,950
1196745,10,5.173e-05,1.8251,379,1050
1196745,11,5.37e-05,1.8251,393,1210
1196745,12,3.933e-05,1.8251,239,1300
1196745,13,4.057e-05,1.8016,157.4,1913
1196745,14,0.00102,1.4152,530.5,2107
1196746,1,0,0,0,140
1196746,2,1.505e-05,1.9557,140,335
1196746,3,0.0009445,1.3575,240.6,650
1196746,4,6.305e-05,1.7325,118.9,1000
1196746,5,3.672e-07,2.3726,-237.1,2100
1196747,1,0,0,0,140
1196747,2,5.693e-06,2.1436,140,300
1196747,3,0.000284,1.5003,195.9,410
1196747,4,0.001258,1.3267,269.3,700
