noct,nopt,h,q
2907,7,310,0.38999999
2907,8,325,0.48899999
2907,9,335,0.56199998
2907,10,355,0.736
2907,11,418,1.4400001
2907,12,510,2.48
2907,13,581,3.7
2907,14,668,5.5599999
2907,15,754,7.6999998
2907,16,928,12.9
2907,17,1101,19
2908,1,200,0.079999998
2908,2,240,0.132
2908,3,250,0.154
2908,4,260,0.177
2908,5,265,0.197
2908,6,290,0.29899999
2908,7,310,0.38999999
2908,8,325,0.48899999
2908,9,335,0.56199998
2908,10,355,0.736
2908,11,418,1.4400001
2908,12,510,2.48
2908,13,581,3.7
2908,14,668,5.5599999
2908,15,754,7.6999998
2908,16,928,12.9
2908,17,1100,19
2912,1,173,0.003
2912,2,193,0.039999999
2912,3,213,0.083999999
2912,4,233,0.14
2912,5,253,0.206
2912,6,283,0.338
2912,7,303,0.435
2912,8,323,0.55900002
2912,9,353,0.77200001
2912,10,373,0.93199998
2912,11,413,1.29
2912,12,443,1.6
2912,13,483,2.05
2912,14,533,2.7
2912,15,584,3.6700001
2912,16,633,4.73
2912,17,702,6.3800001
2912,18,791,8.7600002
2912,19,873,11.2
2912,20,906,12.3
2912,21,948,13.6
2912,22,1002,15.5
2912,23,1056,17.4
2912,24,1181,22
2912,25,1275,26.700001
2912,26,1337,29.799999
2924,24,2750,27
2924,23,2080,20.1
2924,22,1930,18.5
2924,21,1510,14.3
2924,20,1480,13.9
2924,19,1440,13.5
2924,18,503,4.1599998
2924,17,491,3.9200001
2924,16,451,3.1700001
2924,15,411,2.51
2924,14,371,1.9400001
2924,13,351,1.6900001
2924,12,321,1.34
2924,11,291,1.04
2924,10,261,0.787
2924,9,241,0.639
2924,8,221,0.50800002
2924,7,201,0.39399999
2924,6,191,0.34299999
2924,5,181,0.296
2924,4,171,0.25299999
2924,3,161,0.214
2924,2,151,0.17900001
2924,1,141,0.147
2937,1,577,23.1
2937,2,810,31
2937,3,1045,39.799999
2937,4,1123,42.900002
2937,5,1273,50
2937,6,1601,70
2942,12,2589,359
2942,13,3009,440
3021,1,250,0.059999999
3021,2,280,0.090000004
3021,3,310,0.15000001
3021,4,340,0.23999999
3021,5,360,0.31999999
3021,6,430,0.67000002
3021,7,490,1.03
3021,8,530,1.3099999
3021,9,600,1.89
3021,10,650,2.3699999
3021,11,700,2.8699999
3021,12,750,3.3800001
3021,13,800,3.9300001
3021,14,850,4.4899998
3021,15,900,5.0700002
3021,16,1000,6.3000002
3021,17,1100,7.6799998
3021,18,1200,9.1000004
3021,19,1300,10.6
3021,20,1400,12.2
3021,21,1500,13.8
4533,1,250,0.059999999
4533,2,280,0.090000004
4535,19,1200,8.9399996
4535,20,1300,10.5
4535,21,1400,12.1
4536,1,250,0.035
4536,2,270,0.050000001
4536,3,300,0.079999998
4536,4,320,0.11
4537,1,250,0.18000001
4537,2,290,0.25999999
4537,3,340,0.41
4537,4,420,0.73000002
4537,5,460,0.93000001
4537,6,570,1.58
4537,7,600,1.79
4537,8,650,2.1500001
4537,9,700,2.52
4537,10,750,2.95
4537,11,800,3.3900001
4537,12,850,3.8599999
4537,13,900,4.3699999
4538,1,230,0.075000003
4538,2,260,0.15000001
4538,3,280,0.20999999
4538,4,320,0.34999999
4538,5,360,0.50999999
4538,6,400,0.68000001
4538,7,430,0.82999998
4538,8,470,1.05
4538,9,500,1.24
4538,10,550,1.6
4538,11,600,1.95
4538,12,650,2.3399999
4538,13,700,2.78
4538,14,750,3.25
4538,15,800,3.75
2951,1,330,0.69999999
2951,2,500,2.5
2951,3,600,3.8499999
2951,4,700,6
2951,5,900,13.5
2951,6,1100,21.799999
2951,7,1300,29.5
2951,8,1500,37.299999
2951,9,1700,44.599998
2951,10,1900,52.700001
2951,11,2100,61.400002
2951,12,2300,70.800003
2951,13,2500,80.400002
2951,14,2700,90.900002
2951,15,2900,104
2951,16,3100,120
2951,17,3300,139
2951,18,3500,160
2951,19,3700,184
2952,1,195,0.20999999
2952,2,245,0.63
2952,3,295,1.1
2952,4,395,2.1300001
2952,5,427,2.3599999
2952,6,629,5.8499999
2952,7,699,7.4099998
2952,8,823,11.3
2952,9,989,17.5
2952,10,1158,25.6
2952,11,1590,44.200001
2952,12,1594,44.5
2952,13,2123,65.599998
2952,14,2651,94.300003
2952,15,3179,133
2952,16,3707,184
3154,1,170,0.029999999
3154,2,175,0.041999999
3154,3,195,0.086999997
3154,4,210,0.116
3154,5,240,0.18700001
3154,6,270,0.27200001
3154,7,303,0.39399999
3154,8,319,0.461
3154,9,351,0.63499999
3154,10,396,0.97100002
3154,11,421,1.17
3154,12,500,1.86
3154,13,520,2.0799999
3154,14,575,2.6700001
3154,15,725,4.5799999
3154,16,961,8.3900003
3154,17,1087,9.9099998
3154,18,1394,13.8
3154,19,2069,21.5
3154,20,2222,23.4
3154,21,2371,24.700001
3154,22,2678,28.5
3154,23,3091,37.700001
2958,1,0,0
2958,2,100,0.029999999
2958,3,200,0.414
2958,4,300,1.02
2958,5,400,1.79
2958,6,500,2.6900001
2958,7,600,3.71
2958,8,700,4.8299999
2958,9,800,6.0500002
2958,10,900,7.3299999
2958,11,1000,8.7399998
2958,12,1100,10.3
2958,13,1200,11.9
2958,14,1300,13.7
2958,15,1400,15.6
2958,16,1500,17.700001
2958,17,1600,19.799999
2958,18,1700,22.1
2958,19,1800,24.5
2958,20,1900,27.1
2958,21,2000,29.700001
3032,1,131,0.018999999
3032,2,157,0.046
3032,3,172,0.071000002
3032,4,191,0.116
3032,5,205,0.167
3032,6,215,0.206
3032,7,230,0.271
3032,8,244,0.333
3032,9,267,0.447
3032,10,295,0.59399998
3032,11,391,1.3200001
3032,12,433,1.66
3032,13,600,3.1500001
3083,1,-10,0.121
3083,2,39,0.15800001
3083,3,70,0.192
3083,4,92,0.23899999
3083,5,105,0.27000001
3083,6,118,0.30000001
3083,7,149,0.37900001
3083,8,322,0.88499999
3083,9,502,1.5
3083,10,757,2.52
3083,11,1560,5.9400001
3032,14,800,5
3032,15,1000,7
3032,16,1700,14.2
3037,1,130,0
3037,2,140,0
3037,3,150,0.0020000001
3037,4,160,0.0060000001
3037,5,170,0.012
3037,6,180,0.02
3037,7,190,0.030999999
3037,8,200,0.045000002
3037,9,210,0.061000001
3037,10,220,0.081
3037,11,230,0.105
3037,12,240,0.132
3037,13,250,0.162
3037,14,260,0.19599999
3037,15,270,0.234
3037,16,280,0.27599999
3037,17,300,0.373
3037,18,320,0.48699999
3037,19,330,0.55000001
3037,20,350,0.69199997
3037,21,370,0.852
3037,22,390,1.03
3037,23,410,1.23
3037,24,440,1.5700001
3037,25,464,1.88
3037,26,494,2.23
3037,27,544,2.8800001
3037,28,614,3.8900001
3037,29,694,5.1999998
3037,30,794,7.04
3037,31,914,9.5500002
3037,32,944,10.2
3037,33,964,10.7
3037,34,984,11.1
3037,35,1134,14.9
3037,36,1234,17.700001
3037,37,1384,22.1
3037,38,1436,23.799999
3040,1,1,0.20999999
3040,2,39,0.278
3040,3,72,0.37799999
3040,4,119,0.55699998
3040,5,141,0.63999999
3040,6,166,0.75099999
3040,7,182,0.87
3040,8,218,1.22
3040,9,254,1.5700001
3040,10,331,2.29
3040,11,390,2.8900001
3040,12,506,4.1300001
3040,13,602,5.3400002
3040,14,752,7.2399998
3040,15,880,9.04
3040,16,1233,14.3
3040,17,1593,22.200001
3040,18,1872,30
3040,19,2150,39
3040,20,2707,61
3078,1,1,0.20999999
3078,2,40,0.377
3078,3,76,0.54799998
3078,4,140,0.92400002
3078,5,196,1.3200001
3078,6,255,1.86
3078,7,340,2.6600001
3078,8,415,3.4000001
3078,9,510,4.3800001
3078,10,602,5.4200001
3078,11,751,7.1999998
3078,12,880,9.04
3338,3,979,1.1
3338,4,1068,1.5
3338,5,1158,1.96
3338,6,1186,2.23
3338,7,1319,3.22
3338,8,1380,3.54
3338,9,1479,4.1100001
3051,12,1218,25.200001
3051,13,1507,36.599998
3051,14,1795,49.700001
3051,15,2373,81.300003
3051,16,2950,119
3052,15,2040,19.6
3052,16,2773,27.5
3072,1,620,0.66600001
3072,2,673,0.74900001
3072,3,705,0.875
3072,4,747,1.1799999
3072,5,798,1.65
3072,6,821,1.95
3072,7,906,2.8800001
3072,8,1101,6.5
3072,9,1153,7.9499998
3072,10,1163,8.2700005
3072,11,1276,12.8
3072,12,1390,19.299999
3072,13,1504,28.5
3072,14,1617,41
3072,15,2030,63
3072,16,2187,69.699997
3072,17,2500,90
3072,18,2800,119
3072,19,3100,149
3072,20,3400,182
3072,21,3700,217
3072,22,4000,255
3072,23,4300,295
3078,13,1233,14.3
3078,14,1593,22.200001
3078,15,1872,30
3078,16,2150,39
3078,17,2707,61
3083,12,2330,9.6499996
3083,13,3710,18.4
3088,1,698,32.599998
3088,2,904,40.099998
3088,3,1100,48
3088,4,1320,58.5
3088,5,1642,76.400002
3088,6,1844,89.300003
3088,7,2045,103
3088,8,2241,118
3088,9,2400,131
3088,10,2700,157
3088,11,2900,177
3089,6,1955,98
3089,7,2192,117
3089,8,2621,153
3089,9,3204,208
3091,1,0,-0.588
3091,2,30,-0.588
3091,3,60,-0.588
3091,4,90,-0.588
3091,5,120,-0.588
3091,6,150,-0.588
3091,7,180,-0.588
3091,8,210,-0.588
3091,9,240,-0.588
3091,10,270,-0.588
3091,11,300,-0.588
3091,12,330,-0.588
3091,13,360,-0.588
3091,14,390,-0.588
3091,15,420,-0.588
3091,16,450,-0.588
3091,17,480,-0.588
3091,18,510,-0.588
3091,19,540,-0.588
3091,20,570,-0.588
3091,21,600,-0.56
3091,22,630,-0.32800001
3091,23,660,0
3091,24,690,0.43700001
3091,25,720,0.926
3091,26,750,1.525
3091,27,780,2.1289999
3091,28,810,2.7709999
3091,29,840,3.4860001
3091,30,870,4.1830001
3091,31,900,4.9369998
3091,32,930,5.6440001
3091,33,960,6.3909998
3091,34,990,7.1479998
3091,35,1020,7.9109998
3091,36,1050,8.6800003
3091,37,1080,9.5380001
3091,38,1110,10.416
3091,39,1140,11.272
3091,40,1170,12.154
3091,41,1200,13.062
3091,42,1230,13.996
3091,43,1260,14.979
3091,44,1290,16.01
3091,45,1320,17.08
3091,46,1350,18.176001
3091,47,1380,19.297001
3091,48,1410,20.444
3091,49,1440,21.629999
3091,50,1470,22.827
3091,51,1500,24.032
3091,52,1530,25.267
3091,53,1560,26.504999
3091,54,1590,27.766001
3091,55,1620,29.033001
3091,56,1650,30.205999
3091,57,1680,31.410999
3091,58,1710,32.726002
3091,59,1740,34.063999
3091,60,1770,35.423
3091,61,1800,36.804001
3091,62,1830,38.223
3091,63,1860,39.736
3091,64,1890,41.272999
3091,65,1920,42.785999
3091,66,1950,44.283001
3091,67,1980,45.875
3091,68,2009,47.522999
3091,69,2040,49.196999
3091,70,2070,50.807999
3091,71,2100,52.431999
3091,72,2130,54.067001
3091,73,2160,55.688999
3091,74,2190,57.333
3091,75,2220,58.998001
3091,76,2250,60.685001
3091,77,2280,62.393002
3091,78,2310,64.122002
3091,79,2340,65.889
3091,80,2370,67.734001
3091,81,2400,69.656998
3091,82,2430,71.603996
3091,83,2460,73.538002
3091,84,2490,75.390999
3091,85,2520,77.263
3091,86,2550,79.153999
3091,87,2580,81.120003
3091,88,2610,83.137001
3091,89,2640,85.175003
3091,90,2670,87.235001
3091,91,2700,89.316002
3091,92,2730,91.418999
3091,93,2760,93.542999
3091,94,2790,95.686996
3091,95,2820,97.831001
3091,96,2850,99.911003
3091,97,2880,102.009
3091,98,2910,104.125
3091,99,2940,106.258
3091,100,2970,108.409
3092,1,0,0.40799999
3092,2,30,0.40799999
3092,3,60,0.40799999
3092,4,90,0.40799999
3092,5,120,0.40799999
3092,6,150,0.40799999
3092,7,180,0.40799999
3092,8,210,0.40799999
3092,9,240,0.40799999
3092,10,270,0.40799999
3092,11,300,0.40799999
3092,12,330,0.40799999
3092,13,360,0.40799999
3092,14,390,0.40799999
3092,15,420,0.40799999
3092,16,450,0.40799999
3092,17,480,0.40799999
3092,18,510,0.40799999
3092,19,540,0.40799999
3092,20,570,0.44299999
3092,21,600,0.574
3092,22,630,0.95200002
3092,23,660,1.5190001
3092,24,690,2.286
3092,25,720,3.079
3092,26,750,3.997
3092,27,780,4.954
3093,55,1620,39.139999
3093,56,1650,40.825001
3093,57,1680,42.539001
3093,58,1710,44.282001
3093,59,1740,46.053001
3093,60,1770,47.851002
3093,61,1800,49.678001
3093,62,1830,51.532001
3093,63,1860,53.412998
3093,64,1890,55.320999
3093,65,1920,57.257
3093,66,1950,59.219002
3093,67,1980,61.208
3093,68,2009,63.227001
3093,69,2040,65.279999
3093,70,2070,67.363998
3093,71,2100,69.480003
3093,72,2130,71.625
3093,73,2160,73.800003
3093,74,2190,76.004997
3093,75,2220,78.237999
3093,76,2250,80.5
3093,77,2280,82.791
3093,78,2310,85.110001
3093,79,2340,87.457001
3093,80,2370,89.831001
3093,81,2400,92.233002
3093,82,2430,94.662003
3093,83,2460,97.119003
3093,84,2490,99.601997
3093,85,2520,102.113
3093,86,2550,104.65
3093,87,2580,107.214
3093,88,2610,109.803
3093,89,2640,112.419
3093,90,2670,115.062
3093,91,2700,117.73
3093,92,2730,120.424
3093,93,2760,123.143
3093,94,2790,125.888
3093,95,2820,128.658
3093,96,2850,131.45399
3093,97,2880,134.27499
3093,98,2910,137.121
3093,99,2940,139.992
3093,100,2970,142.888
4714,1,0,-0.039000001
4714,2,30,-0.039000001
4714,3,60,-0.039000001
4714,4,90,-0.039000001
4714,5,120,-0.014
4714,6,150,0.068000004
4714,7,180,0.19
4714,8,210,0.34400001
4714,9,240,0.51700002
4714,10,270,0.69599998
4714,11,300,0.85799998
4714,12,330,0.94300002
4714,13,360,1.03
4714,14,390,1.12
4714,15,420,1.22
4714,16,450,1.3099999
4714,17,480,1.41
4714,18,510,1.52
4714,19,540,1.62
4714,20,570,1.73
4714,21,600,1.84
4714,22,630,1.95
4714,23,660,2.0699999
4714,24,690,2.1900001
4714,25,720,2.3099999
4714,26,750,2.4300001
4714,27,780,2.55
4714,28,810,2.6800001
4714,29,840,2.8099999
4714,30,870,2.9400001
4714,31,900,3.0699999
4714,32,930,3.21
4714,33,960,3.3399999
4714,34,990,3.48
4714,35,1020,3.6199999
4714,36,1050,3.77
4714,37,1080,3.9100001
4714,38,1110,4.0599999
4714,39,1140,4.21
4714,40,1170,4.3600001
4714,41,1200,4.5100002
4714,42,1230,4.6700001
4714,43,1260,4.8299999
4714,44,1290,4.9899998
4714,45,1320,5.1500001
4714,46,1350,5.3200002
4714,47,1380,5.4899998
4714,48,1410,5.6599998
4714,49,1440,5.8299999
4714,50,1470,6
4714,51,1500,6.1799998
4714,52,1530,6.3600001
4714,53,1560,6.5300002
4714,54,1590,6.71
4714,55,1620,6.8899999
4714,56,1650,7.0700002
4714,57,1680,7.2600002
4714,58,1710,7.4400001
4714,59,1740,7.6300001
4714,60,1770,7.8200002
4714,61,1800,8.0100002
4714,62,1830,8.21
4714,63,1860,8.3999996
4714,64,1890,8.6000004
4714,65,1920,8.8000002
4714,66,1950,9.0100002
4714,67,1980,9.21
4714,68,2009,9.4200001
4714,69,2040,9.6599998
4714,70,2070,9.9300003
4714,71,2100,10.1
4713,1,0,0.043000001
4713,2,30,0.043000001
4713,3,60,0.043000001
4713,4,90,0.046999998
4713,5,120,0.114
4713,6,150,0.221
4713,7,180,0.36000001
4713,8,210,0.54299998
4713,9,240,0.75800002
4713,10,270,0.98699999
4713,11,300,1.17
4713,12,330,1.28
4713,13,360,1.39
4713,14,390,1.51
4713,15,420,1.63
4713,16,450,1.75
4713,17,480,1.88
4713,18,510,2
4713,19,540,2.1400001
4713,20,570,2.28
4713,21,600,2.4300001
4713,22,630,2.5699999
4713,23,660,2.72
4713,24,690,2.8699999
4713,25,720,3.03
4713,26,750,3.2
4713,27,780,3.3599999
4713,28,810,3.53
4713,29,840,3.7
4713,30,870,3.8800001
4713,31,900,4.0500002
4713,32,930,4.23
4713,33,960,4.4099998
4713,34,990,4.5999999
4713,35,1020,4.7800002
4713,36,1050,4.98
4713,37,1080,5.1700001
4713,38,1110,5.3699999
4713,39,1140,5.5700002
4713,40,1170,5.77
4713,41,1200,5.98
4713,42,1230,6.1799998
4713,43,1260,6.3899999
4713,44,1290,6.5999999
4713,45,1320,6.8099999
4713,46,1350,7.0300002
4713,47,1380,7.25
4713,48,1410,7.48
4713,49,1440,7.71
4713,50,1470,7.9499998
4713,51,1500,8.1899996
4713,52,1530,8.4300003
4713,53,1560,8.6700001
4713,54,1590,8.9099998
4713,55,1620,9.1599998
4713,56,1650,9.4099998
4713,57,1680,9.6599998
4713,58,1710,9.9200001
4713,59,1740,10.2
4713,60,1770,10.4
4713,61,1800,10.7
4713,62,1830,11
4713,63,1860,11.2
4713,64,1890,11.5
4713,65,1920,11.8
4713,66,1950,12.1
4713,67,1980,12.3
4713,68,2009,12.6
4713,69,2040,12.9
4713,70,2070,13.2
4713,71,2100,13.5
4713,72,2130,13.8
4713,73,2160,14.2
4713,74,2190,14.8
4713,75,2220,15.4
4713,76,2250,16.1
4713,77,2280,16.9
4713,78,2310,17.700001
4713,79,2340,18.700001
4713,80,2370,19.799999
4713,81,2400,20.9
4713,82,2430,22
4713,83,2460,23.1
4713,84,2490,24.4
4713,85,2520,25.700001
4713,86,2550,27
4713,87,2580,28.5
4713,88,2610,29.9
4714,72,2130,10.4
4714,73,2160,10.6
4714,74,2190,10.8
4714,75,2220,11.1
4714,76,2250,11.3
4714,77,2280,11.6
4714,78,2310,11.9
4714,79,2340,12.4
4714,80,2370,12.8
4714,81,2400,13.2
4714,82,2430,13.5
4714,83,2460,14
4714,84,2490,14.5
4714,85,2520,14.9
4714,86,2550,15.3
4714,87,2580,15.8
4719,1,0,0
4719,2,30,0
4719,3,60,0
4719,4,90,0.0020000001
4719,5,120,0.064000003
3092,28,810,6.1139998
3092,29,840,7.4029999
3092,30,870,8.5979996
3092,31,900,9.7840004
3092,32,930,11.124
3092,33,960,12.397
3092,34,990,13.796
3092,35,1020,15.231
3092,36,1050,16.704
3092,37,1080,18.212999
3092,38,1110,19.801001
3092,39,1140,21.405001
3092,40,1170,23.176001
3092,41,1200,24.978001
3092,42,1230,26.784
3092,43,1260,28.638
3092,44,1290,30.540001
3092,45,1320,32.368
3092,46,1350,34.452999
3092,47,1380,36.526001
3092,48,1410,38.650002
3092,49,1440,40.874001
3092,50,1470,43.148998
3092,51,1500,45.473
3092,52,1530,47.847
3092,53,1560,50.250999
3092,54,1590,52.657001
3092,55,1620,55.207001
3092,56,1650,57.82
3092,57,1680,60.431
3092,58,1710,63.088001
3092,59,1740,65.713997
3092,60,1770,68.206001
3092,61,1800,71.036003
3092,62,1830,73.911003
3092,63,1860,76.833
3092,64,1890,79.799004
3092,65,1920,82.810997
3092,66,1950,85.866997
3092,67,1980,88.967003
3092,68,2009,92.111
3092,69,2040,95.303001
3092,70,2070,98.554001
3092,71,2100,101.859
3092,72,2130,105.217
3092,73,2160,108.625
3092,74,2190,112.084
3092,75,2220,115.545
3092,76,2250,119.049
3092,77,2280,122.598
3092,78,2310,126.191
3092,79,2340,129.827
3092,80,2370,133.506
3092,81,2400,137.29601
3092,82,2430,141.175
3092,83,2460,145.099
3092,84,2490,149.067
3092,85,2520,153.075
3092,86,2550,157.021
3092,87,2580,161.009
3092,88,2610,165.039
3092,89,2640,169.11
3092,90,2670,173.222
3092,91,2700,177.375
3092,92,2730,181.569
3092,93,2760,185.804
3092,94,2790,190.078
3092,95,2820,194.39301
3092,96,2850,198.748
3092,97,2880,203.142
3092,98,2910,207.577
3092,99,2940,212.05
3092,100,2970,216.563
3093,1,0,0
3093,2,30,0
3093,3,60,0
3093,4,90,0
3093,5,120,0
3093,6,150,0
3093,7,180,0
3093,8,210,0
3093,9,240,0
3093,10,270,0
3093,11,300,0
3093,12,330,0
3093,13,360,0
3093,14,390,0
3093,15,420,0
3093,16,450,0
3093,17,480,0
3093,18,510,0
3093,19,540,0
3093,20,570,0
3093,21,600,0
3093,22,630,0.184
3093,23,660,0.60399997
3093,24,690,1.1670001
3093,25,720,1.844
3093,26,750,2.6199999
3093,27,780,3.483
3093,28,810,4.427
3093,29,840,5.4450002
3093,30,870,6.533
3093,31,900,7.6859999
3093,32,930,8.901
3093,33,960,9.8760004
3093,34,990,10.853
3093,35,1020,11.867
3093,36,1050,12.917
3093,37,1080,14.002
3093,38,1110,15.123
3093,39,1140,16.278
3093,40,1170,17.468
3093,41,1200,18.691
3093,42,1230,19.947001
3093,43,1260,21.237
3093,44,1290,22.558001
3093,45,1320,23.912001
3093,46,1350,25.297001
3093,47,1380,26.714001
3093,48,1410,28.162001
3093,49,1440,29.639999
3093,50,1470,31.149
3093,51,1500,32.688
3093,52,1530,34.257
3093,53,1560,35.855
3093,54,1590,37.483002
3117,1,700,16.1
3117,2,750,17.9
3117,3,800,19.700001
3117,4,850,21.5
3117,5,900,23.6
3117,6,950,26
3117,7,1000,28.6
3117,8,1050,31.200001
3117,9,1100,33.900002
3117,10,1150,36.700001
3117,11,1200,39.599998
3117,12,1250,42.5
3117,13,1300,45.400002
3117,14,1350,48.299999
3118,1,700,16.1
3118,2,750,17.9
3118,3,800,19.700001
3118,4,850,21.5
3118,5,900,23.6
3118,6,950,26
3118,7,1000,28.6
3118,8,1050,31.200001
3118,9,1100,33.900002
3118,10,1150,36.700001
3118,11,1200,39.599998
3118,12,1250,42.5
3118,13,1300,45.400002
3118,14,1350,48.299999
3118,15,1400,51.200001
3119,1,700,18.6
3119,2,750,20.5
3119,3,800,22.299999
3119,4,850,24.5
3119,5,900,27
3119,6,950,29.6
3119,7,1000,32.299999
3119,8,1050,34.900002
3119,9,1100,37.900002
3119,10,1150,40.799999
3119,11,1200,43.700001
3119,12,1250,46.599998
3119,13,1300,49.5
3119,14,1350,52.400002
3119,15,1400,55.299999
3119,16,1450,58.200001
3119,17,1500,61.099998
3120,1,700,16.1
3120,2,800,19.700001
3120,3,900,23.6
3120,4,1000,28.6
3120,5,1100,33.900002
3120,6,1200,39.599998
3120,7,1300,45.400002
3120,8,1400,51.200001
3122,1,400,14.9
3122,2,700,20.700001
3122,3,900,30
3122,4,1100,36.599998
3122,5,1400,48.200001
3122,6,1800,63.700001
3124,1,600,17.700001
3124,2,700,21.4
3124,3,800,25.799999
3124,4,900,30.4
3124,5,1000,35.299999
3124,6,1100,40.5
3124,7,1200,45.799999
3124,8,1300,51.099998
3138,1,648,17.4
3138,2,701,19.9
3138,3,750,22.200001
3138,4,800,24.9
3138,5,849,27.299999
3138,6,902,30
3308,1,400,1.65
3308,2,450,1.9
3308,3,500,2.2
3308,4,700,3.5
3308,5,799,4.46
3308,6,997,7.1799998
3308,7,1279,11.7
3308,8,1556,17.4
3309,1,350,1.5
3309,2,400,1.8
3309,3,450,2.2
3309,4,500,2.7
3309,5,800,6
3309,6,995,8.5799999
3309,7,1218,12.1
3107,19,3000,50
3107,18,2800,44
3107,17,2300,32.5
3107,16,1800,22.5
3107,15,1400,15.3
3107,14,1200,12.1
3107,13,1000,9.1000004
3107,12,900,7.6999998
3107,11,800,6.4000001
3107,10,700,5.1999998
3107,9,600,4.0999999
3107,8,480,2.9000001
3107,7,380,2
3107,6,290,1.28
3107,5,280,1.21
3107,4,220,0.85000002
3107,3,160,0.55000001
3107,2,100,0.31
3107,1,80,0.25
3124,9,1350,53.799999
3124,10,1400,56.5
3124,11,1450,59.5
3126,1,400,14.9
3126,2,750,25
3126,3,1100,36.599998
3126,4,1800,63.700001
3138,7,950,32.799999
3138,8,1000,35.299999
3138,9,1050,37.900002
3138,10,1100,40.5
3138,11,1150,43.099998
3138,12,1200,45.799999
3138,13,1300,51.099998
3382,21,900,7.1999998
3382,22,1000,8.6800003
3382,23,1050,9.25
3382,24,1100,9.75
3382,25,1200,10.8
3382,26,1300,11.8
3382,27,1400,12.7
3382,28,1600,14.5
3382,29,1800,16.5
3382,30,1900,17.6
3382,31,2100,20
3382,32,2300,22.6
3382,33,2500,25.299999
3382,34,2700,28.299999
3382,35,3000,33
3382,36,3100,35.400002
3382,37,3300,39.799999
3382,38,3400,42.400002
3382,39,3500,45.200001
3382,40,3600,48.799999
3154,24,3382,46.5
3154,25,3743,59.099998
3154,26,4077,74.699997
3160,9,1900,49
3160,10,2197,62.900002
3160,11,2392,77.400002
3160,12,2557,92.800003
3201,1,500,0.027000001
3201,2,538,0.139
3201,3,576,0.30000001
3201,4,614,0.5
3201,5,652,0.73400003
3201,6,690,0.99699998
3201,7,728,1.288
3201,8,766,1.603
3201,9,804,1.942
3201,10,842,2.302
3201,11,880,2.684
3201,12,918,3.086
3201,13,956,3.507
3201,14,994,4.0580001
3201,15,1032,4.881
3201,16,1070,5.8649998
3201,17,1108,6.9770002
3201,18,1146,8.2010002
3201,19,1184,9.526
3201,20,1222,10.943
3201,21,1260,12.445
3201,22,1298,14.029
3201,23,1336,15.688
3201,24,1374,17.421
3201,25,1412,19.224001
3201,26,1450,21.094999
3201,27,1488,23.030001
3201,28,1526,25.028
3201,29,1564,27.087
3201,30,1602,29.205
3201,31,1640,31.381001
3201,32,1678,33.612
3201,33,1716,35.898998
3201,34,1754,38.238998
3201,35,1792,40.631001
3201,36,1830,43.075001
3201,37,1868,45.569
3201,38,1906,48.112
3201,39,1944,50.703999
3201,40,1982,53.342999
3201,41,2020,56
3201,42,2058,58.245998
3201,43,2096,60.527
3205,1,-200,0.026000001
3205,2,-168,0.176
3205,3,-136,0.39199999
3205,4,-104,0.65600002
3205,5,-72,0.95999998
3205,6,-40,1.3
3205,7,-8,1.67
3205,8,24,2.0699999
3205,9,56,2.49
3205,10,88,2.9400001
3205,11,120,3.4100001
3205,12,152,3.9000001
3205,13,184,4.4200001
3205,14,216,4.9499998
3205,15,248,5.5100002
3205,16,280,6.0799999
3205,17,312,6.71
3205,18,344,7.5100002
3205,19,376,8.4200001
3205,20,408,9.3999996
3205,21,440,10.4
3205,22,472,11.6
3205,23,504,12.7
3205,24,536,14
3205,25,568,15.2
3205,26,600,16.6
3205,27,632,17.9
3205,28,664,19.299999
3205,29,696,20.799999
3205,30,728,22.299999
3205,31,760,23.799999
3205,32,792,25.4
3205,33,824,27
3205,34,856,28.700001
3205,35,888,30.4
3205,36,920,32.099998
3205,37,952,33.799999
3205,38,984,35.599998
3205,39,1016,37.400002
3205,40,1048,39.299999
3205,41,1080,41.200001
3205,42,1112,43.099998
3205,43,1144,45
3205,44,1176,47
3205,45,1208,49
3205,46,1240,51.099998
3205,47,1272,53.099998
3205,48,1304,55.200001
3205,49,1336,57.299999
3205,50,1368,59.5
3205,51,1400,61.700001
3205,52,1432,63.900002
3205,53,1464,66.099998
3205,54,1496,68.300003
3205,55,1528,70.699997
3205,56,1560,73.099998
3205,57,1592,75.5
3205,58,1624,78
3205,59,1656,80.5
3205,60,1688,83.099998
3205,61,1720,85.699997
3205,62,1752,88.300003
3205,63,1784,91.099998
3205,64,1816,94
3205,65,1848,96.900002
3205,66,1880,99.800003
3205,67,1912,103
3205,68,1944,106
3217,39,1944,51.985001
3217,40,1982,54.368
3217,41,2020,56.398998
3217,42,2058,58.459
3217,43,2096,60.549999
3217,44,2134,62.669998
3217,45,2172,64.82
3217,46,2210,67
3217,47,2248,69.208
3217,48,2286,71.445
3217,49,2324,73.710999
3217,50,2362,76.005997
3217,51,2400,78.329002
3217,52,2438,80.681
3217,53,2476,83.059998
3217,54,2514,85.468002
3217,55,2552,87.903
3217,56,2590,90.365997
3217,57,2628,92.857002
3217,58,2666,95.375
3217,59,2704,97.919998
3217,60,2742,100.493
3217,61,2780,103.092
3217,62,2818,105.718
3217,63,2856,108.371
3217,64,2894,111.051
3217,65,2932,113.757
3217,66,2970,116.489
3217,67,3008,119.248
3217,68,3046,122.032
3217,69,3084,124.843
