noct,ladate
1196906,"04/11/17 08:25:00"
1196906,"02/23/93 00:00:00"
1196906,"11/12/09 10:30:00"
1196906,"01/25/00 08:00:00"
1196906,"11/02/08 13:15:00"
1196906,"06/12/92 00:00:00"
1196906,"04/30/04 10:00:00"
1196907,"11/02/08 13:15:00"
1196907,"06/12/92 00:00:00"
1196907,"04/30/04 10:00:00"
1196907,"04/11/08 00:00:00"
1196907,"01/25/94 00:00:00"
1196907,"03/14/01 10:30:00"
1196907,"01/20/14 13:30:00"
1196907,"07/20/93 00:00:00"
1196907,"05/10/94 00:00:00"
1196907,"07/22/14 11:30:00"
1196907,"02/08/18 10:00:00"
1196907,"04/17/18 12:50:00"
1196907,"03/18/14 09:30:00"
1196907,"01/25/00 08:00:00"
1196907,"05/27/19 09:35:00"
1196907,"04/11/17 08:25:00"
1196908,"11/02/08 13:15:00"
1196908,"06/12/92 00:00:00"
1196908,"04/30/04 10:00:00"
1196908,"04/20/05 16:00:00"
1196908,"05/19/99 00:00:00"
1196908,"04/24/01 08:30:00"
1196908,"06/16/10 18:30:00"
1196908,"12/12/19 08:30:00"
1196908,"04/19/94 00:00:00"
1196908,"11/18/08 13:10:00"
1196908,"03/07/12 09:15:00"
1196908,"04/23/14 09:00:00"
1196908,"05/20/15 12:40:00"
1196909,"11/02/08 13:15:00"
1196909,"06/12/92 00:00:00"
1196909,"04/30/04 10:00:00"
1196909,"04/20/05 16:00:00"
1196909,"05/19/99 00:00:00"
1196910,"04/30/04 10:00:00"
1196910,"05/19/99 00:00:00"
1196910,"04/24/01 08:30:00"
1196910,"04/11/08 00:00:00"
1196910,"06/16/10 18:30:00"
1196910,"02/21/14 10:05:00"
1196910,"07/22/14 11:30:00"
1196910,"01/22/03 09:15:00"
1196910,"02/23/16 10:00:00"
1196910,"05/10/94 00:00:00"
1196910,"03/18/14 09:30:00"
1196910,"01/25/00 08:00:00"
1196910,"07/31/17 07:35:00"
1196910,"09/30/14 09:15:00"
1196910,"04/17/19 12:15:00"
1196910,"04/17/98 00:00:00"
1196911,"04/16/91 00:00:00"
1196911,"04/19/94 00:00:00"
1196911,"12/12/19 08:30:00"
1196911,"04/23/98 00:00:00"
1196911,"01/29/98 00:00:00"
1196911,"12/14/93 00:00:00"
1196911,"02/13/19 13:00:00"
1196911,"11/02/08 13:15:00"
1196911,"06/12/92 00:00:00"
1196911,"04/30/04 10:00:00"
1196911,"05/19/99 00:00:00"
1196911,"04/24/01 08:30:00"
1196911,"04/11/08 00:00:00"
1196911,"06/16/10 18:30:00"
1196911,"02/21/14 10:05:00"
1196911,"07/22/14 11:30:00"
1196912,"11/02/08 13:15:00"
1196912,"06/12/92 00:00:00"
1196912,"04/30/04 10:00:00"
1196912,"04/11/08 00:00:00"
1196912,"04/20/05 16:00:00"
1196912,"05/28/18 11:35:00"
1196912,"01/09/91 00:00:00"
1196912,"04/07/92 00:00:00"
1196913,"11/02/08 13:15:00"
1196913,"06/12/92 00:00:00"
1196913,"04/07/92 00:00:00"
1196913,"09/29/07 12:00:00"
1196913,"03/23/05 14:15:00"
1196914,"11/02/08 13:15:00"
1196914,"06/12/92 00:00:00"
1196914,"04/07/92 00:00:00"
1196914,"09/29/07 12:00:00"
1196914,"04/16/08 10:45:00"
1196915,"11/02/08 13:15:00"
1196915,"06/12/92 00:00:00"
1196915,"04/30/04 10:00:00"
1196915,"03/23/05 14:15:00"
1196915,"11/22/07 18:15:00"
1196916,"11/02/08 13:15:00"
1196916,"06/12/92 00:00:00"
1196916,"04/30/04 10:00:00"
1196916,"05/28/18 11:35:00"
1196916,"04/20/05 16:00:00"
1196916,"02/22/94 00:00:00"
1196916,"02/23/95 00:00:00"
1196916,"02/14/17 09:10:00"
1196917,"11/02/08 13:15:00"
1196917,"06/12/92 00:00:00"
1196917,"04/30/04 10:00:00"
1196917,"04/20/05 16:00:00"
1196917,"06/16/10 18:30:00"
1196917,"05/19/99 00:00:00"
1196917,"04/24/01 08:30:00"
1196917,"02/21/14 10:05:00"
1196917,"07/09/96 00:00:00"
1196918,"11/02/08 13:15:00"
1196918,"06/12/92 00:00:00"
1196918,"04/30/04 10:00:00"
1196918,"04/20/05 16:00:00"
1196918,"06/16/10 18:30:00"
1196918,"05/19/99 00:00:00"
1196918,"04/24/01 08:30:00"
1196918,"07/09/96 00:00:00"
1196918,"02/21/14 10:05:00"
1196918,"11/19/02 08:30:00"
1196918,"04/04/96 00:00:00"
1196918,"03/22/95 00:00:00"
1196919,"11/02/08 13:15:00"
1196919,"06/12/92 00:00:00"
1196919,"04/30/04 10:00:00"
1196919,"06/16/10 18:30:00"
1196919,"05/19/99 00:00:00"
1196919,"07/09/96 00:00:00"
1196919,"09/20/95 00:00:00"
1196919,"11/16/99 00:00:00"
1196919,"04/11/13 12:30:00"
1196920,"11/02/08 13:15:00"
1196920,"06/12/92 00:00:00"
1196920,"04/30/04 10:00:00"
1196920,"04/16/08 10:45:00"
1196920,"04/20/05 16:00:00"
1196920,"06/16/10 18:30:00"
1196920,"05/19/99 00:00:00"
1196920,"04/24/01 08:30:00"
1196920,"04/11/13 12:30:00"
1196920,"12/09/10 09:00:00"
1196921,"11/02/08 13:15:00"
1196921,"06/12/92 00:00:00"
1196921,"04/30/04 10:00:00"
1196921,"04/20/05 16:00:00"
1196921,"06/16/10 18:30:00"
1196921,"04/24/01 08:30:00"
1196921,"02/21/14 10:05:00"
1196921,"05/22/12 08:00:00"
1196921,"07/09/96 00:00:00"
1196921,"01/12/12 13:00:00"
1196922,"11/02/08 13:15:00"
1196922,"06/12/92 00:00:00"
1196922,"04/11/08 00:00:00"
1196922,"06/02/92 00:00:00"
1196922,"01/25/94 00:00:00"
1196922,"03/14/01 10:30:00"
1196922,"01/20/14 13:30:00"
1196922,"05/22/12 08:00:00"
1196922,"12/12/19 08:30:00"
1196922,"02/21/14 10:05:00"
1196922,"05/23/12 10:00:00"
1196923,"11/02/08 13:15:00"
1196923,"06/12/92 00:00:00"
1196923,"04/30/04 10:00:00"
1196923,"06/16/10 18:30:00"
1196923,"05/19/99 00:00:00"
1196923,"02/21/14 10:05:00"
1196923,"05/22/12 08:00:00"
1196923,"02/08/18 10:00:00"
1196923,"01/07/98 00:00:00"
1196923,"04/24/01 08:30:00"
1196923,"12/12/19 08:30:00"
1196923,"04/20/05 16:00:00"
1196924,"11/02/08 13:15:00"
1196924,"06/12/92 00:00:00"
1196924,"04/30/04 10:00:00"
1196924,"06/16/10 18:30:00"
1196924,"11/25/92 00:00:00"
1196924,"02/22/94 00:00:00"
1196924,"04/20/05 16:00:00"
1196924,"04/11/08 00:00:00"
1196924,"05/19/99 00:00:00"
1196925,"11/02/08 13:15:00"
1196925,"06/12/92 00:00:00"
1196925,"04/30/04 10:00:00"
1196925,"06/16/10 18:30:00"
1196925,"05/19/99 00:00:00"
1196925,"02/21/14 10:05:00"
1196925,"05/22/12 08:00:00"
1196925,"02/08/18 10:00:00"
1196925,"04/24/01 08:30:00"
1196925,"04/20/05 16:00:00"
1196925,"04/11/08 00:00:00"
1196925,"11/19/02 08:30:00"
1196926,"11/02/08 13:15:00"
1196926,"06/12/92 00:00:00"
1196926,"04/30/04 10:00:00"
1196926,"06/16/10 18:30:00"
1196926,"05/19/99 00:00:00"
1196926,"02/21/14 10:05:00"
1196926,"05/22/12 08:00:00"
1196926,"02/08/18 10:00:00"
1196926,"01/07/98 00:00:00"
1196926,"04/24/01 08:30:00"
1196926,"12/12/19 08:30:00"
1196926,"04/20/05 16:00:00"
1196926,"04/11/08 00:00:00"
1196926,"07/09/96 00:00:00"
1196926,"03/27/01 16:00:00"
1196927,"12/09/10 09:00:00"
1196927,"01/12/12 13:00:00"
1196927,"11/02/08 13:15:00"
1196927,"06/12/92 00:00:00"
1196927,"04/30/04 10:00:00"
1196927,"06/16/10 18:30:00"
1196927,"05/19/99 00:00:00"
1196927,"05/22/12 08:00:00"
1196927,"04/24/01 08:30:00"
1196927,"12/12/19 08:30:00"
1196927,"04/20/05 16:00:00"
1196927,"04/11/08 00:00:00"
1196928,"05/22/12 08:00:00"
1196928,"02/08/18 10:00:00"
1196928,"01/07/98 00:00:00"
1196928,"04/24/01 08:30:00"
1196928,"12/12/19 08:30:00"
1196928,"04/20/05 16:00:00"
1196928,"12/09/10 09:00:00"
1196928,"07/22/14 11:30:00"
1196928,"11/02/08 13:15:00"
1196928,"06/12/92 00:00:00"
1196928,"04/30/04 10:00:00"
1196928,"06/16/10 18:30:00"
1196928,"05/19/99 00:00:00"
1196928,"02/21/14 10:05:00"
1196929,"11/02/08 13:15:00"
1196929,"06/12/92 00:00:00"
1196929,"04/30/04 10:00:00"
1196929,"06/16/10 18:30:00"
1196929,"05/19/99 00:00:00"
1196929,"04/11/08 00:00:00"
1196929,"03/05/10 09:00:00"
1196929,"12/19/02 09:10:00"
1196929,"02/23/95 00:00:00"
1196929,"01/31/17 10:00:00"
1196930,"11/02/08 13:15:00"
1196930,"06/12/20 17:40:00"
1196930,"05/28/18 11:35:00"
1196930,"01/13/21 14:20:00"
1196930,"10/26/20 12:30:00"
1196931,"11/02/08 13:15:00"
1196931,"06/12/20 17:40:00"
1196931,"05/28/18 11:35:00"
1196933,"07/09/96 00:00:00"
1196933,"11/16/94 00:00:00"
1196933,"01/25/94 00:00:00"
1196933,"04/27/98 00:00:00"
1196933,"06/02/92 00:00:00"
1196933,"03/14/01 09:30:00"
1196933,"04/07/92 00:00:00"
1196933,"09/29/07 10:00:00"
1196933,"11/02/08 11:40:00"
1196933,"11/22/07 00:00:00"
1196933,"03/23/05 15:15:00"
1196933,"05/22/12 07:30:00"
1196933,"01/14/04 09:45:00"
1196934,"11/02/08 11:40:00"
1196934,"09/29/07 10:00:00"
1196934,"01/25/94 00:00:00"
1196934,"05/22/12 07:30:00"
1196934,"11/22/07 00:00:00"
1196934,"03/23/05 15:15:00"
1196934,"06/02/92 00:00:00"
1196934,"07/22/14 12:15:00"
1196934,"02/14/17 08:15:00"
1196934,"01/14/04 09:45:00"
1196935,"01/25/94 00:00:00"
1196936,"02/17/06 11:00:00"
1196936,"06/02/92 00:00:00"
1196936,"01/14/04 09:45:00"
1196937,"01/25/94 00:00:00"
1196937,"03/23/05 15:15:00"
1196937,"01/14/04 09:45:00"
1196937,"05/06/04 10:20:00"
1196937,"11/02/08 11:40:00"
1196937,"09/29/07 10:00:00"
1196937,"05/22/12 07:30:00"
1196937,"06/02/92 00:00:00"
1196937,"11/22/07 00:00:00"
1196938,"11/02/08 11:40:00"
1196938,"09/29/07 10:00:00"
1196938,"01/25/94 00:00:00"
1196938,"12/09/81 00:00:00"
1196938,"07/22/14 12:15:00"
1196938,"06/02/92 00:00:00"
1196938,"04/27/98 00:00:00"
1196938,"05/22/12 07:30:00"
1196939,"11/02/08 11:40:00"
1196939,"09/29/07 10:00:00"
1196939,"01/25/94 00:00:00"
1196939,"05/22/12 07:30:00"
1196939,"04/27/98 00:00:00"
1196939,"03/23/05 15:15:00"
1196939,"11/22/07 00:00:00"
1196939,"06/02/92 00:00:00"
1196939,"01/14/04 09:45:00"
1196940,"01/25/94 00:00:00"
1196940,"04/27/98 00:00:00"
1196940,"06/02/92 00:00:00"
1196940,"11/02/08 11:40:00"
1196940,"09/29/07 10:00:00"
1196940,"05/22/12 07:30:00"
1196940,"07/22/14 12:15:00"
1196940,"11/22/07 00:00:00"
1196940,"03/23/05 15:15:00"
1196941,"01/25/94 00:00:00"
1196941,"04/27/98 00:00:00"
1196941,"06/02/92 00:00:00"
1196941,"03/14/01 09:30:00"
1196941,"07/09/96 00:00:00"
1196941,"11/16/94 00:00:00"
1196941,"11/02/08 11:40:00"
1196941,"09/29/07 10:00:00"
1196941,"05/22/12 07:30:00"
1196941,"11/22/07 00:00:00"
1196941,"03/23/05 15:15:00"
1196941,"01/14/04 09:45:00"
1196942,"11/22/07 00:00:00"
1196942,"03/23/05 15:15:00"
1196942,"01/14/04 09:45:00"
1196942,"01/25/94 00:00:00"
1196942,"04/27/98 00:00:00"
1196942,"06/02/92 00:00:00"
1196942,"03/14/01 09:30:00"
1196942,"04/07/92 00:00:00"
1196942,"11/16/94 00:00:00"
1196942,"11/02/08 11:40:00"
1196942,"09/29/07 10:00:00"
1196942,"05/22/12 07:30:00"
1196943,"01/25/94 00:00:00"
1196943,"11/02/08 11:40:00"
1196943,"09/29/07 10:00:00"
1196943,"06/02/92 00:00:00"
1196943,"03/23/05 15:15:00"
1196943,"11/22/07 00:00:00"
1196943,"04/27/98 00:00:00"
1196943,"05/22/12 07:30:00"
1196943,"04/11/08 14:00:00"
1196943,"03/24/88 00:00:00"
1196943,"01/14/04 09:45:00"
1196944,"01/25/94 00:00:00"
1196944,"04/27/98 00:00:00"
1196944,"06/02/92 00:00:00"
1196944,"03/14/01 09:30:00"
1196944,"09/29/07 10:00:00"
1196944,"11/02/08 11:40:00"
1196944,"05/22/12 07:30:00"
1196944,"01/14/04 09:45:00"
1196944,"03/23/05 15:15:00"
1196944,"11/22/07 00:00:00"
1196945,"01/25/94 00:00:00"
1196945,"04/27/98 00:00:00"
1196945,"06/02/92 00:00:00"
1196945,"11/02/08 11:40:00"
1196945,"09/29/07 10:00:00"
1196945,"05/22/12 07:30:00"
1196945,"11/22/07 00:00:00"
1196945,"03/23/05 15:15:00"
1196945,"01/14/04 09:45:00"
1196945,"07/22/14 12:15:00"
1196946,"01/25/94 00:00:00"
1196946,"04/27/98 00:00:00"
1196946,"06/02/92 00:00:00"
1196946,"04/07/92 00:00:00"
1196946,"07/09/96 00:00:00"
1196946,"04/19/94 00:00:00"
1196946,"11/02/08 11:40:00"
1196946,"09/29/07 10:00:00"
1196946,"05/22/12 07:30:00"
1196946,"11/22/07 00:00:00"
1196946,"03/23/05 15:15:00"
1196946,"01/14/04 09:45:00"
1196947,"01/25/94 00:00:00"
1196947,"04/27/98 00:00:00"
1196947,"06/02/92 00:00:00"
1196947,"04/07/92 00:00:00"
1196947,"04/19/94 00:00:00"
1196947,"11/02/08 11:40:00"
1196947,"09/29/07 10:00:00"
1196947,"05/22/12 07:30:00"
1196947,"11/22/07 00:00:00"
1196947,"03/23/05 15:15:00"
1196947,"01/14/04 09:45:00"
1196948,"01/25/94 00:00:00"
1196948,"04/27/98 00:00:00"
1196948,"06/02/92 00:00:00"
1196948,"09/29/07 10:00:00"
1196948,"11/02/08 11:40:00"
1196948,"05/22/12 07:30:00"
1196948,"12/09/81 00:00:00"
1196949,"01/25/94 00:00:00"
1196949,"06/02/92 00:00:00"
1196949,"04/07/92 00:00:00"
1196949,"07/09/96 00:00:00"
1196949,"11/16/94 00:00:00"
1196949,"11/02/08 11:40:00"
1196949,"09/29/07 10:00:00"
1196949,"05/22/12 07:30:00"
1196949,"11/22/07 00:00:00"
1196949,"03/23/05 15:15:00"
1196949,"01/14/04 09:45:00"
1196950,"06/02/92 00:00:00"
1196950,"04/07/92 00:00:00"
1196950,"07/09/96 00:00:00"
1196950,"11/16/94 00:00:00"
1196950,"01/25/94 00:00:00"
1196950,"11/02/08 11:40:00"
1196950,"09/29/07 10:00:00"
1196950,"05/22/12 07:30:00"
1196950,"04/27/98 00:00:00"
1196950,"11/22/07 00:00:00"
1196950,"03/23/05 15:15:00"
1196950,"01/14/04 09:45:00"
1196951,"01/25/94 00:00:00"
1196951,"06/02/92 00:00:00"
1196951,"04/07/92 00:00:00"
1196951,"07/09/96 00:00:00"
1196951,"11/16/94 00:00:00"
1196951,"04/19/94 00:00:00"
1196951,"11/02/08 11:40:00"
1196951,"09/29/07 10:00:00"
1196951,"05/22/12 07:30:00"
1196951,"04/27/98 00:00:00"
1196951,"11/22/07 00:00:00"
1196951,"03/23/05 15:15:00"
1196951,"01/14/04 09:45:00"
1196952,"01/25/94 00:00:00"
1196952,"04/27/98 00:00:00"
1196952,"06/02/92 00:00:00"
1196952,"04/07/92 00:00:00"
1196952,"07/09/96 00:00:00"
1196952,"11/16/94 00:00:00"
1196952,"11/02/08 11:40:00"
1196952,"09/29/07 10:00:00"
1196952,"05/22/12 07:30:00"
1196952,"11/22/07 00:00:00"
1196952,"03/23/05 15:15:00"
1196952,"01/14/04 09:45:00"
1196953,"01/25/94 00:00:00"
1196953,"04/27/98 00:00:00"
1196953,"11/02/08 11:40:00"
1196953,"09/29/07 10:00:00"
1196953,"12/09/81 00:00:00"
1196954,"12/09/81 00:00:00"
1196954,"01/25/94 00:00:00"
1196954,"04/27/98 00:00:00"
1196954,"06/02/92 00:00:00"
1196954,"11/02/08 11:40:00"
1196954,"09/29/07 10:00:00"
1196954,"05/22/12 07:30:00"
1196954,"11/22/07 00:00:00"
1196954,"03/23/05 15:15:00"
1196954,"01/14/04 09:45:00"
1196955,"01/25/94 00:00:00"
1196955,"04/27/98 00:00:00"
1196955,"06/02/92 00:00:00"
1196955,"11/02/08 11:40:00"
1196955,"09/29/07 10:00:00"
1196955,"05/22/12 07:30:00"
1196955,"12/09/81 00:00:00"
1196955,"07/22/14 12:15:00"
1196956,"01/25/94 00:00:00"
1196956,"06/02/92 00:00:00"
1196956,"11/02/08 11:40:00"
1196956,"09/29/07 10:00:00"
1196956,"04/27/98 00:00:00"
1196956,"12/09/81 00:00:00"
1196957,"01/25/94 00:00:00"
1196957,"04/27/98 00:00:00"
1196957,"03/23/05 15:15:00"
1196957,"06/02/92 00:00:00"
1196957,"01/14/04 09:45:00"
1196957,"11/02/08 11:40:00"
1196957,"09/29/07 10:00:00"
1196957,"05/22/12 07:30:00"
1196957,"11/22/07 00:00:00"
1196958,"11/02/08 11:40:00"
1196958,"09/29/07 10:00:00"
1196958,"01/25/94 00:00:00"
1196958,"05/22/12 07:30:00"
1196958,"04/27/98 00:00:00"
1196958,"11/22/07 00:00:00"
1196958,"03/23/05 15:15:00"
1196958,"06/02/92 00:00:00"
1196958,"12/09/81 00:00:00"
1196958,"07/22/14 12:15:00"
1196958,"01/14/04 09:45:00"
1196959,"11/02/08 11:40:00"
1196959,"09/29/07 10:00:00"
1196959,"05/22/12 07:30:00"
1196959,"04/27/98 00:00:00"
1196959,"11/22/07 00:00:00"
1196959,"03/23/05 15:15:00"
1196959,"06/02/92 00:00:00"
1196959,"01/14/04 09:45:00"
1196961,"11/02/08 11:40:00"
1196961,"01/25/94 00:00:00"
1196961,"11/22/07 00:00:00"
1196961,"09/29/07 10:00:00"
1196961,"05/28/18 12:30:00"
1196961,"01/14/04 09:45:00"
1196961,"06/12/20 16:38:00"
1196961,"02/14/17 08:15:00"
1196961,"05/22/12 07:30:00"
1196961,"01/13/21 13:15:00"
1196961,"04/27/98 00:00:00"
1196961,"03/23/05 15:15:00"
1196961,"06/02/92 00:00:00"
1196962,"11/02/08 11:40:00"
1196962,"01/25/94 00:00:00"
1196962,"05/22/12 07:30:00"
1196962,"11/22/07 00:00:00"
1196962,"02/14/17 08:15:00"
1196962,"09/29/07 10:00:00"
1196962,"05/28/18 12:30:00"
1196962,"01/14/04 09:45:00"
1196962,"06/02/92 00:00:00"
1196962,"03/23/05 15:15:00"
1196962,"04/27/98 00:00:00"
1196963,"11/02/08 11:40:00"
1196963,"01/25/94 00:00:00"
1196963,"05/22/12 07:30:00"
1196963,"11/22/07 00:00:00"
1196963,"02/14/17 08:15:00"
1196963,"09/29/07 10:00:00"
1196963,"05/28/18 12:30:00"
1196963,"01/14/04 09:45:00"
1196963,"06/02/92 00:00:00"
1196963,"03/23/05 15:15:00"
1196963,"04/27/98 00:00:00"
1196964,"11/02/08 11:40:00"
1196964,"01/25/94 00:00:00"
1196964,"11/22/07 00:00:00"
1196964,"09/29/07 10:00:00"
1196964,"05/28/18 12:30:00"
1196964,"01/14/04 09:45:00"
1196964,"06/12/20 16:38:00"
1196964,"02/14/17 08:15:00"
1196964,"05/22/12 07:30:00"
1196964,"01/13/21 13:15:00"
1196964,"04/27/98 00:00:00"
1196964,"03/23/05 15:15:00"
1196964,"06/02/92 00:00:00"
1196964,"05/02/24 09:06:00"
1196964,"02/12/24 09:00:00"
1196964,"03/21/24 09:05:00"
1196964,"07/08/21 08:00:00"
1196964,"02/17/22 08:10:00"
1196964,"12/12/24 13:01:00"
1196964,"02/14/25 10:30:00"
1196964,"02/25/21 08:55:00"
1196964,"12/28/23 08:25:00"
1196964,"07/03/24 11:25:00"
1196964,"06/13/23 08:26:00"
1196965,"11/02/08 11:40:00"
1196965,"01/25/94 00:00:00"
1196965,"11/22/07 00:00:00"
1196965,"09/29/07 10:00:00"
1196965,"05/28/18 12:30:00"
1196965,"01/14/04 09:45:00"
1196965,"06/12/20 16:38:00"
1196965,"02/14/17 08:15:00"
1196966,"11/02/08 14:00:00"
1196966,"06/13/20 07:10:00"
1196966,"11/03/08 17:00:00"
1196966,"11/03/08 17:20:00"
1196966,"05/01/13 12:07:00"
1196966,"05/01/13 10:30:00"
1196966,"06/11/92 00:00:00"
1196966,"01/13/21 15:00:00"
1196966,"01/30/15 08:50:00"
1196966,"09/08/10 12:20:00"
1196966,"01/15/21 13:45:00"
1196966,"11/23/07 11:40:00"
1196967,"11/02/08 14:00:00"
1196967,"06/13/20 07:10:00"
1196967,"11/03/08 17:00:00"
1196967,"11/03/08 17:20:00"
1196967,"05/01/13 12:07:00"
1196967,"05/01/13 10:30:00"
1196967,"06/11/92 00:00:00"
1196967,"01/13/21 15:00:00"
1196967,"01/30/15 08:50:00"
1196967,"09/08/10 12:20:00"
1196967,"01/15/21 13:45:00"
1196967,"11/23/07 11:40:00"
1196967,"02/12/24 10:31:00"
1196967,"03/21/24 12:55:00"
1196967,"03/21/24 13:20:00"
1196967,"05/02/24 12:55:00"
1196967,"10/09/23 11:20:00"
1196968,"05/28/18 09:15:00"
1196968,"01/15/21 13:45:00"
1196968,"06/13/20 07:10:00"
1196968,"02/14/17 09:45:00"
1196968,"01/31/18 12:00:00"
1196968,"03/28/18 13:30:00"
1196968,"02/13/19 10:10:00"
1196968,"03/25/21 10:30:00"
1196968,"04/17/18 13:40:00"
1196968,"10/26/20 13:30:00"
1196968,"11/02/08 14:00:00"
1196968,"05/23/12 12:00:00"
1196969,"06/13/20 07:10:00"
1196969,"01/15/21 13:45:00"
1196969,"04/26/19 07:00:00"
1196969,"02/14/17 09:45:00"
1196969,"12/12/19 09:10:00"
1196969,"05/23/12 12:00:00"
1196969,"11/02/08 14:00:00"
1196970,"03/26/19 11:30:00"
1196970,"02/13/19 10:10:00"
1196970,"03/28/18 13:30:00"
1196970,"12/12/19 09:10:00"
1196970,"01/31/18 12:00:00"
1196970,"05/28/18 09:15:00"
1196970,"05/01/13 12:07:00"
1196970,"11/02/08 14:00:00"
1196970,"05/23/12 12:00:00"
1196971,"11/03/08 17:20:00"
1196971,"11/03/08 17:30:00"
1196971,"04/27/98 00:00:00"
1196971,"04/19/05 09:45:00"
1196971,"05/23/12 12:00:00"
1196971,"11/15/10 14:15:00"
1196971,"01/25/94 00:00:00"
1196971,"04/18/05 15:00:00"
1196971,"05/01/13 12:07:00"
1196971,"01/20/14 14:00:00"
1196971,"03/23/05 11:20:00"
1196971,"05/22/12 08:30:00"
1196971,"09/08/10 12:20:00"
1196971,"06/09/92 00:00:00"
1196971,"05/19/99 00:00:00"
1196971,"12/19/12 09:00:00"
1196971,"01/22/08 11:45:00"
1196971,"01/24/06 11:00:00"
1196971,"05/17/05 11:30:00"
1196971,"11/02/08 14:00:00"
1196971,"07/22/14 09:40:00"
1196971,"05/06/04 11:10:00"
1196971,"10/20/93 00:00:00"
1196971,"07/09/96 00:00:00"
1196971,"02/23/95 00:00:00"
1196971,"01/15/15 10:45:00"
1196972,"03/23/05 11:20:00"
1196972,"04/18/05 15:00:00"
1196972,"04/19/05 09:45:00"
1196972,"04/27/98 00:00:00"
1196972,"11/02/08 14:00:00"
1196972,"11/03/08 17:20:00"
1196972,"05/23/12 12:00:00"
1196972,"11/15/10 14:15:00"
1196972,"05/01/13 12:07:00"
1196972,"07/22/14 09:40:00"
1196972,"01/20/14 14:00:00"
1196972,"11/23/07 11:40:00"
1196972,"05/22/12 08:30:00"
1196972,"06/09/92 00:00:00"
1196972,"09/08/10 12:20:00"
1196972,"01/31/18 12:00:00"
1196972,"05/06/04 11:10:00"
1196972,"12/19/12 09:00:00"
1196972,"02/21/14 10:45:00"
1196972,"04/11/13 12:00:00"
1196972,"03/21/06 10:50:00"
1196972,"01/24/06 11:00:00"
1196972,"02/20/07 14:40:00"
1196973,"11/22/07 20:00:00"
1196973,"03/23/05 11:20:00"
1196973,"04/18/05 15:00:00"
1196973,"04/19/05 09:45:00"
1196973,"04/27/98 00:00:00"
1196973,"11/02/08 14:00:00"
1196973,"11/03/08 17:20:00"
1196973,"11/15/10 14:15:00"
1196973,"09/08/10 12:20:00"
1196973,"01/30/15 08:50:00"
1196973,"01/31/18 12:00:00"
1196973,"06/21/07 18:00:00"
1196973,"01/31/17 09:15:00"
1196974,"11/22/07 20:00:00"
1196974,"06/02/92 00:00:00"
1196974,"09/29/07 13:00:00"
1196974,"01/14/04 10:50:00"
1196974,"03/23/05 10:30:00"
1196974,"07/09/07 11:00:00"
1196974,"10/22/08 09:00:00"
1196974,"04/11/08 11:30:00"
1196974,"11/02/08 14:00:00"
1196974,"11/03/08 17:20:00"
1196974,"04/27/98 00:00:00"
1196974,"04/19/05 09:45:00"
1196974,"05/23/12 12:00:00"
1196974,"05/01/13 10:30:00"
1196974,"05/28/18 09:15:00"
1196974,"04/26/19 07:00:00"
1196974,"01/03/12 17:00:00"
1196974,"01/31/17 09:15:00"
1196975,"11/22/07 20:00:00"
1196975,"03/23/05 11:20:00"
1196975,"11/23/07 11:40:00"
1196975,"06/02/92 00:00:00"
1196975,"09/29/07 13:00:00"
1196975,"01/14/04 10:50:00"
1196975,"03/23/05 10:30:00"
1196975,"07/09/07 11:00:00"
1196975,"10/22/08 09:00:00"
1196975,"04/18/05 15:00:00"
1196975,"04/11/08 11:30:00"
1196975,"04/19/05 09:45:00"
1196975,"04/27/98 00:00:00"
1196976,"11/22/07 20:00:00"
1196976,"03/23/05 11:20:00"
1196976,"11/23/07 11:40:00"
1196976,"06/02/92 00:00:00"
1196976,"09/29/07 13:00:00"
1196976,"01/14/04 10:50:00"
1196976,"03/23/05 10:30:00"
1196976,"07/09/07 11:00:00"
1196976,"10/22/08 09:00:00"
1196976,"04/18/05 15:00:00"
1196976,"04/11/08 11:30:00"
1196976,"04/19/05 09:45:00"
1196976,"04/27/98 00:00:00"
1196977,"03/23/05 11:20:00"
1196977,"09/08/10 12:20:00"
1196977,"04/18/05 15:00:00"
1196977,"04/19/05 09:45:00"
1196977,"04/27/98 00:00:00"
1196977,"11/02/08 14:00:00"
1196977,"11/03/08 17:20:00"
1196977,"05/23/12 12:00:00"
1196977,"11/15/10 14:15:00"
1196977,"07/22/14 09:40:00"
1196977,"01/20/14 14:00:00"
1196977,"11/23/07 11:40:00"
1196977,"05/22/12 08:30:00"
1196977,"06/09/92 00:00:00"
1196977,"01/30/15 08:50:00"
1196977,"05/06/04 11:10:00"
1196978,"03/23/05 11:20:00"
1196978,"11/23/07 11:40:00"
1196978,"01/31/18 12:00:00"
1196978,"09/29/07 13:00:00"
1196978,"01/14/04 10:50:00"
1196978,"03/23/05 10:30:00"
1196979,"11/03/08 17:20:00"
1196979,"05/23/12 12:00:00"
1196979,"11/15/10 14:15:00"
1196979,"05/01/13 12:07:00"
1196979,"07/22/14 09:40:00"
1196979,"01/25/94 00:00:00"
1196979,"04/18/05 15:00:00"
1196979,"01/20/14 14:00:00"
1196979,"05/22/12 08:30:00"
1196979,"05/19/99 00:00:00"
1196979,"06/09/92 00:00:00"
1196979,"01/07/92 00:00:00"
1196979,"04/24/01 14:30:00"
1196980,"03/23/05 11:20:00"
1196980,"04/27/98 00:00:00"
1196980,"11/02/08 14:00:00"
