noct,nopt,a,b,h0,hsup
3301,3,0.0001167,1.8184,-269,940
3301,4,0.01494,1.1988,110,1925
3301,5,9.927e-05,1.7804,-683,5506
3302,1,0,0,0,-120
3302,2,9.296e-05,1.8943,-160,1120
3302,3,0.0002611,1.6805,-600,1500
3302,4,0.00231,1.423,-320,5000
9070,1,0,0,0,449
9070,2,0.0009106,1.2999,412.1,630
9070,3,0.0004765,1.496,464.2,684
9070,4,0.0007672999999999999,1.496,524.1,735
9070,5,0.0007097,1.496,512.8,979
9070,6,6.941e-05,1.8228,423.2,1285
9070,7,0.0009079,1.496,610.3,1650
9070,8,0.04504,1,992.8,1781
9070,9,0.04853,1,1049.6,2395
9070,10,0.0541,1,1187.9,3591
3467,1,0,0,0,-754
3467,2,0.003258,1.4271,-1440,-539
3467,3,0.003763,1.4271,-1354,-326
3467,4,0.004077,1.4271,-1298,-90
3467,5,0.003848,1.4271,-1347.6,143
3467,6,0.003324,1.4271,-1508.5,410
3467,7,0.003891,1.4271,-1308.1,678
3467,8,0.003845,1.4271,-1324.7,967
3467,9,0.004085,1.4271,-1229.6,1242
3467,10,0.003902,1.4271,-1310.5,1501
3467,11,0.003957,1.4271,-1282.8,1788
3467,12,0.003996,1.4271,-1261.7,2084
3467,13,0.004068,1.4271,-1220.4,2485
3467,14,0.003331,1.4271,-1777.6,2886
3467,15,0.003585,1.4271,-1542.9,3269
3467,16,0.2073,1,157.4,3708
3467,17,1.889e-18,5,-9417.4,4066
3467,18,2.507e-17,5,-3973.8,4245
3467,19,1.126e-13,4.2121,-1779.9,4679
3467,20,1.193e-13,4.2121,-1691.9,5375
3467,21,1.06,1,3535.2,6026
3467,22,0.001018,1.7557,1527.1,7088
3468,1,0,0,0,40
3468,2,1.884e-06,2.3616,-1827,204
3468,3,1.329e-06,2.3616,-2150,854
3468,4,0.007175,1.3674,-1037,1458
3468,5,0.006978,1.3674,-1089,2579
3468,6,4.849e-19,5,-13506,3709
3468,7,3.261e-18,5,-8049,4071
10612,1,0,0,0,230
10612,2,1.085e-11,5,190.8,288
10612,3,7.082e-05,1.7936,232.9,345
10612,4,0.006679,1.0169,298,362
10612,5,0.006985,1.0224,302,443
3468,8,9.404999999999999e-17,5,-2117,4370
3468,9,1.692e-16,5,-1398,4651
3468,10,4.382e-17,5,-3274,4796
3468,11,3.304e-13,3.9158,-5167,6464
3469,1,0,0,0,-770
3469,2,2.765e-18,5,-6775.6,-737
3469,3,4.212e-17,5,-4239.5,-718
3469,4,4.212e-17,5,-4239.5,-706
3469,5,2.574e-16,5,-3166.2,-677
3469,6,8.343e-16,5,-2645,-646
3469,7,2.69e-15,4.9995,-2228.6,-614
3469,8,5.986e-15,4.9995,-1989.8,-587
3469,9,9.233e-15,5,-1872.4,-556
3469,10,8.694e-15,5,-1888.3,-528
3469,11,0.07761,1.1097,-809.1,-500
3469,12,0.08278000000000001,1.1097,-791.7,-475
3469,13,0.08303000000000001,1.1097,-790.8,-452
3469,14,0.08072,1.1097,-799.5,-428
3469,15,0.07536,1.1097,-823,-400
3469,16,0.07536,1.1097,-823,-375
3469,17,0.07557,1.1097,-822,-348
3469,18,0.07557,1.1097,-822,-321
3469,19,0.5656,0.8131,-728.1,-288
3469,20,0.5555,0.8131,-737.9,-258
3469,21,0.5266999999999999,0.8131,-770.4,-218
3469,22,0.5008,0.8131,-805.9,-165
3469,23,0.4814,0.8131,-837.7,-112
3469,24,0.003875,1.4271,-1363.5,-44
3469,25,0.003857,1.4271,-1367.8,31
3469,26,0.003531,1.4271,-1457.1,109
3469,27,0.004162,1.4271,-1286.6,192
3469,28,0.004324,1.4271,-1247.6,278
3469,29,0.004118,1.4271,-1299,410
3469,30,0.00372,1.4271,-1425,683
3469,31,0.003882,1.4271,-1362,967
3469,32,0.003837,1.4271,-1381,1239
3469,33,0.003555,1.4271,-1526,1501
3469,34,0.003715,1.4271,-1434,1788
3469,35,0.003573,1.4271,-1523,2084
3469,36,0.003596,1.4271,-1507,2437
3469,37,0.003716,1.4271,-1417,2881
3469,38,0.003808,1.4271,-1345,3269
3469,39,0.2112,1,215,3681
3469,40,2.944e-18,5,-8317,4074
3469,41,1.69e-13,4.2121,-1283.4,4334
3469,42,2.982e-13,4.2121,-574.5,4654
3469,43,6.663e-17,5,-2634.1,4727
3469,44,2.081e-17,5,-4562.8,4828
3469,45,6.914e-15,4.293,-6127.3,5826
3469,46,5.977e-15,4.293,-6539.8,6472
3470,1,0,0,0,-773
3470,2,2.368e-16,5,-3206.2,-481
3470,3,2.767e-16,5,-3122.7,-171
3470,4,0.008361,1.3503,-907.6,316
3470,5,0.2727,0.9224,-438.1,867
3470,6,0.185,1.0021,-219.9,1749
3470,7,1.91e-18,5,-9664.6,2496
3470,8,9.385000000000001e-19,5,-11522.1,4110
3470,9,2.219e-17,5,-4201.7,4575
3470,10,50.32,0.5004999999999999,4056.3,4998
3470,11,1.4,0.9669,3584.7,5730
3470,12,0.1325,1.2361,3010.6,6422
3470,13,9.464e-17,4.6984,-7790.8,6998
3471,1,0,0,0,-770
3471,2,2.765e-18,5,-6775.6,-737
3471,3,4.212e-17,5,-4239.5,-706
3471,4,2.574e-16,5,-3166.2,-677
3471,5,8.343e-16,5,-2645,-646
3471,6,2.69e-15,4.9995,-2228.6,-614
3471,7,5.986e-15,4.9995,-1989.8,-587
3471,8,9.233e-15,5,-1872.4,-556
3471,9,8.694e-15,5,-1888.3,-528
3471,10,0.07761,1.1097,-809.1,-500
3471,11,0.08278000000000001,1.1097,-791.7,-475
3471,12,0.08303000000000001,1.1097,-790.8,-452
3471,13,0.08072,1.1097,-799.5,-428
3471,14,0.07536,1.1097,-823,-400
3471,15,0.07536,1.1097,-823,-375
3471,16,0.07557,1.1097,-822,-348
3471,17,0.07557,1.1097,-822,-321
3471,18,0.5656,0.8131,-728.1,-288
3471,19,0.5555,0.8131,-737.9,-258
3471,20,0.5266999999999999,0.8131,-770.4,-218
3471,21,0.5008,0.8131,-805.9,-165
3471,22,0.4814,0.8131,-837.7,-112
3471,23,0.003875,1.4271,-1363.5,-44
3471,24,0.003857,1.4271,-1367.8,31
3471,25,0.003531,1.4271,-1457.1,109
3471,26,0.004162,1.4271,-1286.6,192
3471,27,0.004324,1.4271,-1247.6,278
3471,28,0.004118,1.4271,-1299,410
3471,29,0.00372,1.4271,-1425,683
3471,30,0.003882,1.4271,-1362,967
3471,31,0.003837,1.4271,-1381,1239
3471,32,0.003555,1.4271,-1526,1501
3471,33,0.003715,1.4271,-1434,1788
3471,34,0.003573,1.4271,-1523,2084
3471,35,0.003596,1.4271,-1507,2437
3471,36,0.003716,1.4271,-1417,2881
3471,37,0.003808,1.4271,-1345,3269
3471,38,0.2112,1,215,3681
3471,39,2.944e-18,5,-8317,4074
3471,40,1.69e-13,4.2121,-1283.4,4334
3471,41,2.982e-13,4.2121,-574.5,4654
3471,42,6.663e-17,5,-2634.1,4727
3471,43,2.081e-17,5,-4562.8,4828
3471,44,6.914e-15,4.293,-6127.3,5826
3471,45,5.977e-15,4.293,-6539.8,6472
8107,1,0,0,0,101
8107,2,8.146e-06,2.0077,37.4,196
8107,3,2.815e-14,5,-180.5,247
8107,4,7.392e-13,4.5062,-155.1,332
8107,5,3.255e-05,2.0045,162.8,416
3761,1,0,0,0,1
3761,2,0.0001462,1,-232,131
3761,3,0.00116,1,85,181
3761,4,2.115e-07,2.6149,27,371
3761,5,0.0003242,1.5432,199.7,649
3761,6,0.0001026,1.7283,193.5,1043
3761,7,0.0006322,1.3806,-197.5,1321
9624,1,0,0,0,397
9624,2,0.02642,1.0548,199.3,1439
9624,3,5.833e-18,5,-4639.3,1999
9624,4,3.365e-05,1.9791,384,4201
9710,1,0,0,0,-99
3761,8,0.0002013,1.5547,-75,2324
3834,1,0,0,0,4564
3834,2,0.0006839,1.3503,4127.6,4846
3834,3,0.0008929,1.3503,4256.3,5199
3834,4,1.04e-17,5,1308.4,5569
3834,5,4.011e-17,5,2313.6,5956
3834,6,0.0005539,1.5849,5078.4,6958
3835,1,0,0,0,4564
3835,2,0.0006839,1.3503,4127.6,4846
3835,3,0.0008929,1.3503,4256.3,5199
3835,4,1.04e-17,5,1308.4,5569
3835,5,4.011e-17,5,2313.6,5956
3835,6,0.0005539,1.5849,5078.4,6958
3860,1,0,0,0,836
3860,2,0.0004455,1,21.3,1038
3860,3,1.022e-16,5,-308.8,1193
3860,4,2.338e-14,5,686.3,1296
3860,5,7.77e-15,5,536,1391
3860,6,2.096e-15,5,279.8,1494
3860,7,1.932e-15,5,259.9,1616
3860,8,1.012e-15,5,72.7,1837
3861,1,0,0,0,836
3861,2,0.0004455,1,21.3,1038
3861,3,1.022e-16,5,-308.8,1193
3861,4,2.338e-14,5,686.3,1296
3861,5,7.77e-15,5,536,1391
3861,6,2.096e-15,5,279.8,1494
3861,7,1.932e-15,5,259.9,1616
3861,8,1.012e-15,5,72.7,1837
3862,1,0,0,0,790
3862,2,8.421e-05,1,790,885
3862,3,4.112e-12,5,812.9,934
3862,4,0.02232,0.5004999999999999,910,968
3862,5,3.764e-18,5,-1174.7,1041
3862,6,1.428e-20,5,-5722,1107
3862,7,7.603e-15,5,618.7,1178
3862,8,2.333e-15,5,469.7,1250
3862,9,1.282e-05,1.8778,923.2,1375
3862,10,3.983e-06,2.2051,1065,1476
3862,11,0.002384,1.256,1237,1565
3862,12,0.007355,1.0977,1293,1727
3863,1,0,0,0,764
3863,2,6.03e-22,5,-15470.7,835
3863,3,0.0005537,1.0961,163.5,920
3863,4,0.002207,1,561.2,1055
3863,5,6.935e-17,5,-681.3,1157
3863,6,1.876e-16,5,-348.3,1257
3863,7,0.01196,1,1089.8,1354
3863,8,0.01541,1,1148.9,1428
3863,9,3.792e-15,5,401.8,1507
3863,10,0.016,1.0977,1278,1592
3864,1,0,0,0,996
3864,2,0.01101,0.6901,996,1112
3864,3,1.094e-15,5,344.1,1178
3864,4,1.263e-15,5,367.8,1250
3864,5,1.282e-05,1.8778,923.2,1375
8107,6,0.04162,0.862,319.4,483
8107,7,1.055e-14,5,-312.9,548
8107,8,0.000871,1.5547,286.6,637
8107,9,0.0007399,1.5547,247.9,1017
8107,10,0.000688,1.5547,211.1,2891
3864,6,3.983e-06,2.2051,1065,1476
3864,7,0.002384,1.256,1237,1565
3864,8,0.007355,1.0977,1293,1727
9201,1,0,0,0,1500
9201,2,4.046e-18,5,-3147.2,1896
9201,3,2.048e-16,5,-404.7,2372
9201,4,0.02624,1.1978,1977.1,4935
9201,5,0.03591,1.1978,2659.2,6406
9201,6,0.0003342,1.7535,2430.6,8284
3902,1,0,0,0,50
3902,2,9.053e-06,1.914,-3,613
3902,3,0.0002293,1.5372,249,1320
3902,4,4.547e-05,1.7833,308,2523
3903,1,0,0,0,93
3903,2,0.0001981,1.4669,92,620
3903,3,0.0001446,1.6075,249,1208
10699,2,0.0001824,1.4448,-50,-2
10706,1,0,0,0,-87
10706,2,1.83e-05,1.7766,-87,-2
10706,3,7.583e-05,1.7118,-46,129
3903,4,0.009974999999999999,1.0599,595,1745
3903,5,9.92e-06,1.9591,202,2600
3907,1,0,0,0,40
3907,2,4.304e-06,2.0793,40,250
3907,3,8.241e-06,1.9478,34,600
3907,4,4.688e-05,1.6982,84,602
3907,5,6.091e-06,2.0256,84,1204
3907,6,0.001558,1.2911,374,1745
3907,7,9.92e-06,1.9591,202,2600
3908,1,0,0,0,0
3908,2,4.911e-06,1.9591,-54,308
3908,3,0.001278,1.1647,138,413
3908,4,3.442e-07,2.3447,-129,556
3908,5,6.476e-05,1.6987,180,739
3908,6,8.799e-05,1.6811,241,1204
3908,7,0.001558,1.2911,374,1745
3908,8,9.92e-06,1.9591,202,2600
3909,1,0,0,0,0
3909,2,2.456e-05,1.7036,-38,300
3909,3,0.002052,1.0801,138,410
3909,4,8.853e-06,1.9507,47,759
3909,5,2.248e-06,2.1523,30,1204
3909,6,0.001558,1.2911,374,1745
3909,7,9.92e-06,1.9591,202,2600
8472,1,0,0,0,49
3917,1,0,0,0,66
3917,2,7.29e-05,1.5816,48,365
3917,3,0.0001777,1.5096,134,693
3917,4,0.0001533,1.5987,262,1323
3917,5,5.98e-05,1.7504,330,2523
3919,1,0,0,0,84
10876,7,0.0002112,1.4778,211,1528
9002,1,0,0,0,32
3919,2,9.681e-05,1.491,33,302
3919,3,0.000334,1.4212,153.9,692
3919,4,0.0001502,1.5987,250.6,1323
3919,5,5.98e-05,1.7504,330,2523
3921,1,0,0,0,84
3921,2,5.759e-05,1.6074,31,334
3921,3,0.0001139,1.5811,117.5,690
3921,4,0.0001466,1.5987,234.2,1323
3921,5,5.98e-05,1.7504,330,2523
3924,5,6.770000000000001e-05,1.7504,478.9,2523
3924,1,0,0,0,84
3924,2,5.759e-05,1.6074,31,334
3924,3,8.438e-05,1.5811,72.3,704
3924,4,0.0001357,1.5987,266.9,1382
10612,6,5.104e-14,5,-21.2,487
10612,7,0.01091,1.0746,375.5,755
10612,8,0.002015,1.319,301,977
10612,9,0.004842,1.1658,226,3000
10622,1,0,0,0,91
10622,2,0.0001672,1.2696,91,141
10622,3,0.0001322,1.5377,112,296
10622,4,2.003e-05,1.9145,119,436
10622,5,0.0004622,1.5025,246,2931
10622,6,4.138e-06,2.16,776,4152
10623,4,6.444e-05,1.4937,86.90000000000001,141
10623,5,0.0001311,1.5377,110.6,296
10623,6,2.003e-05,1.9145,119,436
10623,7,0.0004622,1.5025,245.6,2931
10623,8,4.138e-06,2.16,776.2,4152
10627,1,0,0,0,-990
10627,2,0.001133,1,-999.7,-945
10627,3,0.000226,1.3621,-1006.7,-833
10627,4,8.848e-07,2.254,-1096.9,-723
10627,5,0.0006964,1.2707,-915.6,-656
10627,6,5.753e-06,2.0458,-985.4,-478
10627,7,0.0002637,1.5377,-808.4,-262
10627,8,0.0004578,1.4624,-780.3,-133
10627,9,0.0005381,1.4624,-712.5,7
10627,10,0.0005606,1.4624,-692.7,153
10627,11,0.004257,1.2114,-488.1,317
10627,12,0.004681,1.2114,-427.4,619
10627,13,0.0001506,1.6422,-750.1,984
10627,14,0.0001778,1.6422,-583.3,1312
10627,15,0.000161,1.6821,-368.8,1569
10627,16,0.0002008,1.6821,-130.1,1813
10699,3,7.582e-05,1.7118,-45.9,129
10699,4,6.026e-05,1.798,-25.9,1144
10699,5,4.412e-06,2.0178,-836.1,4000
3926,1,0,0,0,83
3926,2,9.631e-05,1.5311,71.59999999999999,215
3926,3,4.772e-05,1.5272,-15,300
3926,4,0.0002275,1.497,175.4,935
3926,5,0.0002748,1.5624,425,1105
3926,6,0.0002898,1.5069,270.3,1566
3926,7,6.646e-05,1.7504,457.2,2523
3927,1,0,0,0,83
3927,2,0.0001769,1.4272,60.5,356
3927,3,0.0002211,1.497,160.7,935
3927,4,0.0002748,1.5624,425,1105
3927,5,0.0002898,1.5069,270.3,1566
3927,6,6.646e-05,1.7504,457.2,2523
5041,1,0,0,0,10
5041,2,0.01236,1,-423.5,120
5041,3,0.01948,1,-224.9,178
5041,4,0.01931,1.0004,-227.6,225
5041,5,0.4753,0.5546,33.6,281
5041,6,1.227e-15,5,-1244.6,360
5041,7,8.515000000000001e-15,5,-729.1,399
5041,8,0.003347,1.4822,101.7,450
5041,9,0.00324,1.4822,94,527
5041,10,1.633e-05,2.182,-171,686
5041,11,2.437,0.5324,485.2,780
5041,12,6.609e-05,1.9485,-263.4,998
5041,13,6.911e-06,2.2144,-485.6,1302
5041,14,0.007606,1.3849,292.7,1733
3929,1,0,0,0,58
3929,2,5.401e-05,1.5311,-27.5,171
3929,3,7.054e-05,1.5311,4.3,231
3929,4,8.727e-05,1.5272,31,290
3929,5,0.0001425,1.497,81.2,349
3929,6,0.0001905,1.497,128.4,436
3929,7,0.0001932,1.497,131.3,503
3929,8,0.000214,1.497,155.8,599
3929,9,0.0002524,1.497,202.1,946
3929,10,0.0001928,1.5624,275.8,1129
10800,1,0,0,0,-63
10800,2,0,0,-64,90
10800,3,1.384e-05,2.1622,82.8,207
10800,4,0.0002099,1.709,116.1,371
10800,5,0.002975,1.2278,113,538
10800,6,0.0002135,1.5904,-22,1276
10800,7,0.0002375,1.6558,357,1732
10800,8,6.561e-05,1.6717,-1033,1919
10800,9,1.051e-05,1.7684,-3455,2650
3929,11,0.0003328,1.5069,367.6,1566
3929,12,6.448000000000001e-05,1.7504,424.3,2635
4235,5,0.001223,1.3509,482,2836
4240,1,0,0,0,301
4240,2,0.0003455,1.3207,284.5,400
4240,3,0.0003559,1.3707,305,534
10958,1,0,0,0,6
10958,2,5.63e-05,1.9304,6,234
10958,3,5.515e-06,2.1227,-182,1043
4240,4,0.0005896,1.3893,385.9,678
4240,5,0.000807,1.4025,456.7,2836
4241,1,0,0,0,260
4241,2,3.05e-05,1.6437,202.2,314
4241,3,3.578e-05,1.6437,212.6,382
4241,4,1.067e-14,5,-52.4,472
4241,5,1.303e-05,1.9464,264.1,526
4241,6,1.127e-05,1.9464,243.8,565
4241,7,1.105e-05,1.9464,240.6,598
4241,8,2.149e-15,5,-265.2,681
4241,9,0.001195,1.3547,474.9,1525
4241,10,0.0009611,1.3795,439.5,2216
4241,11,0.02399,1,998.7,3500
4242,1,0,0,0,260
4242,2,1.583e-05,1.7975,250,319
4242,3,9.493e-07,2.2748,221.2,384
6537,9,2.226,0.5324,433.6,779
6537,10,6.433e-05,1.9485,-275.5,996
6537,11,7.182e-06,2.2144,-454.7,1302
6537,12,0.007606,1.3849,292.7,1733
6537,13,0.0002942,1.787,2.7,3500
4242,4,2.836e-06,2.2243,272.3,464
4242,5,1.443e-05,1.9464,287.9,516
10516,1,0,0,0,-17
10516,2,3.761e-05,1.5311,-62.5,171
10516,3,5.277e-05,1.5311,-16.2,220
10516,4,7.675e-05,1.5272,32.6,297
10516,5,0.0001391,1.497,98.2,346
10516,6,0.0002116,1.497,158.7,411
10516,7,0.0002116,1.497,158.7,505
10516,8,0.0002327,1.497,180,599
10516,9,0.0002524,1.497,202.1,946
10516,10,0.0001928,1.5624,275.8,1129
10516,11,0.0003328,1.5069,367.6,1566
10627,17,0.06855,1,816.7,1972
10629,1,0,0,0,-101
10629,2,0.0003874,1,-101,361
10629,3,0.0007763,1,130,589
10629,4,2.247e-06,1.9073,56,797
10629,5,6.345e-06,1.9244,390,935
10629,6,0.0001397,1.6338,683,1144
10629,7,0.002456,1.3602,952,1511
10629,8,6.239e-05,1.8579,770,1999
10629,9,0.0001344,1.7711,867,2641
4242,6,1.413e-05,1.9464,285.4,566
4242,7,1.497e-05,1.9464,293.7,623
4242,8,2.942e-15,5,-211.4,675
4242,9,0.001187,1.3547,469.8,1525
4242,10,0.0009611,1.3795,439.5,2216
4242,11,0.02399,1,998.7,3500
4243,1,0,0,0,260
4243,2,4.035e-05,1.6437,241.2,369
4243,3,4.678e-05,1.6437,252.2,416
4243,4,4.901e-07,2.3739,183.1,465
4243,5,7.97e-07,2.3739,235.3,600
4243,6,2.498e-06,2.2463,293.4,679
4243,7,0.001195,1.3547,474.8,1525
4243,8,0.0009611,1.3795,439.5,2216
4243,9,0.02399,1,998.7,3500
4244,1,0,0,0,262
4244,2,6.837e-15,5,-60.9,316
4244,3,1.65e-14,5,0,383
4244,4,1.54e-14,5,-5.3,460
4244,5,1.46e-05,1.9464,285.8,516
4244,6,1.361e-05,1.9464,277.4,566
4244,7,1.37e-05,1.9464,278.4,623
4244,8,2.942e-15,5,-211.4,675
4244,9,0.001187,1.3547,469.8,1525
4244,10,0.0009611,1.3795,439.5,2216
4244,11,0.02399,1,998.7,3500
8189,1,0,0,0,338
8189,2,6.072e-05,1.5162,239.4,410
8189,3,0.0005624,1.3448,347.3,546
8189,4,0.001029,1.2927,391.9,682
8189,5,0.001223,1.3509,482,2836
8190,1,0,0,0,338
8190,2,0.0003157,1.3207,288.2,410
8190,3,9.874000000000001e-05,1.6162,306.2,546
8190,4,0.0008464,1.2927,366.7,679
8191,1,0,0,0,338
8191,2,0.0003157,1.3207,288.2,410
8191,3,9.874000000000001e-05,1.6162,306.2,546
8191,4,0.00107,1.2927,396.4,678
8191,5,0.000807,1.4025,456.7,2836
8192,1,0,0,0,338
8192,2,0.0003157,1.3207,288.2,410
8192,3,0.0003842,1.3707,321.5,528
8192,4,0.0005942,1.3893,387.6,678
8192,5,0.000807,1.4025,456.7,2836
4245,1,0,0,0,260
4245,2,1.757e-05,1.7975,250.5,319
4245,3,1.496e-06,2.2748,235.7,386
4245,4,1.014e-06,2.3572,237.3,464
4245,5,1.473e-05,1.9464,283.8,516
4245,6,1.315e-05,1.9464,269.9,566
10972,1,0,0,0,-101
10972,2,0,0,-102,372
10972,3,7.616e-05,1.246,372,636
10972,4,9.246e-07,2.0727,396.5,810
10972,5,1.449e-05,1.9244,652.6,956
10972,6,0.0001617,1.6338,764.4,1153
10972,7,0.002465,1.3602,979,1521
10972,8,6.859000000000001e-05,1.8579,831,1999
10972,9,0.0001353,1.7711,873.8,2641
4245,7,3.352e-06,2.1567,245.6,623
4245,8,2.244e-15,5,-261.5,675
4245,9,1.344e-09,3.2499,53.4,792
4245,10,2.674e-07,2.505,155.8,908
4245,11,0.001227,1.3547,495.2,1525
4245,12,0.0009611,1.3795,439.5,2216
4245,13,0.02399,1,998.7,3500
4445,1,0,0,0,-19
4445,2,0.0002243,1.3882,-28.4,27
4445,3,0.0005989,1.2932,-7.8,54
4445,4,3.034e-06,2.2578,-56.3,80
4497,1,0,0,0,260
4497,2,0.0005133,1.1696,258,316
9329,1,0,0,0,-62
9329,2,0.0009796,1.5634,-165,247
9329,3,0.0004565,1.714,-132,359
9329,4,0.0004245,1.714,-153.2,676
9329,5,0.001074,1.5824,-130,997
9710,2,6.097e-05,1.6371,-99,350
9710,3,0.004627,1.1922,233.9,1090
4497,3,1.775e-05,1.8431,235,389
4497,4,1.282e-07,2.6231,163,462
4497,5,3.229e-15,5,-197,526
4497,6,1.211e-05,1.9464,260,576
4497,7,2.819e-15,5,-218,632
4497,8,2.349e-15,5,-250,713
4497,9,1.282e-09,3.2499,45,792
4497,10,3.043e-07,2.505,190,930
4497,11,0.001315,1.3547,512,1529
4497,12,0.00105,1.3795,472,2211
4498,1,0,0,0,260
4498,2,0.0005133,1.1696,258.2,316
4498,3,1.545e-05,1.8431,228.2,389
4498,4,6.658999999999999e-07,2.3572,187.5,462
4498,5,1.229e-05,1.9464,261.2,516
4498,6,1.315e-05,1.9464,269.9,566
4498,7,3.352e-06,2.1567,245.6,623
4498,8,2.244e-15,5,-261.5,675
4498,9,1.344e-09,3.2499,53.4,792
4498,10,2.674e-07,2.505,155.8,908
4498,11,0.001227,1.3547,495.2,1525
4498,12,0.0009611,1.3795,439.5,2216
4498,13,0.02399,1,998.7,3500
4445,5,1.94e-06,2.2578,-86.09999999999999,107
4445,6,2.79e-06,2.2578,-57.4,151
4445,7,2.16e-05,1.9573,-15.3,201
4445,8,0.0002039,1.6173,33.9,342
4445,9,0.0008493,1.4327,103.3,579
4445,10,0.0006589,1.4509,54.5,996
4445,11,0.0001953,1.597,-81.7,1661
4445,12,0.0001825,1.597,-157.3,2607
4497,13,7.051e-06,1.9804,-51,3122
4839,10,0.07552,0.8647,540.1,1600
4839,11,0.007629,1.1575,281.3,2531
5040,8,8.297000000000001e-15,5,-755,360
5040,9,7.496e-15,5,-777.9,424
5040,10,3.439e-05,2.0996,-116.5,520
5040,11,2.757e-05,2.0996,-187.1,666
6825,20,1.34e-08,2.5984,-1346,1235
5037,8,0.006246,1.3849,87.7,1708
5037,9,9.200999999999999e-05,1.9189,-158.4,3500
5040,12,2.34e-05,2.0996,-256.3,783
5040,13,0.03052,1.1927,283.3,1618
5040,14,7.740999999999999e-06,2.1919,-579.7,3223
5041,15,0.0002942,1.787,2.7,3500
5915,6,0.01988,1.3417,273.8,423
5915,7,0.02348,1.3417,291.2,440
5915,8,0.2283,0.9686,342.4,491
5915,9,0.2939,0.9307,352.1,616
5915,10,0.03622,1.2575,288.5,906
5915,11,0.2958,0.9878,480.1,1779
5171,1,0,0,0,-15
5171,2,3.605e-06,2.3254,-15,23
8244,16,7.569e-05,1.8755,-206.9,3914
8472,2,0.001333,1,-82,82
8472,3,0.001417,1,-72,118
8472,4,0.002318,1,2,206
8472,5,0.002914,1,44,241
8472,6,0.008047,1,170,284
5171,3,0.005415,1.2982,21,205
5171,4,8.296e-06,1.9919,-571,1511
6092,1,0,0,0,-188
6092,2,0.00475,1,-320,0
6092,3,7.521000000000001e-05,1.9125,-178,631
9329,6,7.004e-06,2.2144,-475,1302
5281,1,0,0,0,21
5281,2,2.41e-08,2.1403,21,590
5281,3,1.173e-06,2.0169,468,965
5281,4,9.823999999999999e-06,2.1403,836,1184
5281,5,8.506e-05,1.7958,863,2095
7425,1,0,0,0,-1
7425,2,5.348e-06,1,-2,372
7425,3,5.556e-05,1,336,390
7425,4,8.509e-13,5,308.8,405
7425,5,0.0001504,1.6678,395,448
7425,6,0.005352,0.9581,424,492
7425,7,0.0002508,1.6618,420,520
7425,8,0.0001613,1.8057,432,584
7425,9,0.01461,0.9937,485,606
7425,10,0.01444,0.9937,484,629
7425,11,0.01604,0.9937,499,710
7425,12,0.01722,0.9937,513,805
10946,1,0,0,0,-28
10946,2,0.003104,1.1059,-28,101
7425,13,0.01699,0.9937,509,907
7425,14,0.01252,0.9937,366,994
7606,1,0,0,0,55
7606,2,6.349e-06,1,55,370
6092,4,2.846e-07,2.5885,-583,1107
6092,5,1.953e-05,2.0331,-501,2799
6092,6,278,0,2798,2800
5733,5,0.006129,1.3904,-1223.4,4586
5737,5,0.006129,1.3904,-1223.4,4586
8187,4,1.636e-07,2.6231,212.6,479
8187,5,5.514e-05,1.7343,316.4,540
8187,6,5.74e-15,5,-107.8,586
8187,7,3.228e-15,5,-192.5,636
8187,8,2.948e-15,5,-207.6,713
8187,9,1.282e-09,3.2499,45,792
8187,10,3.043e-07,2.505,190,930
8187,11,0.001315,1.3547,512,1529
8187,12,0.00105,1.3795,472,2211
8375,1,0,0,0,209
8375,2,1.155e-19,6.9969,-352,282
8375,3,3.552e-10,3.9469,-84,398
8472,7,1.204e-05,1.8837,-107,715
7299,3,0.0001553,1.4536,134.3,221
7425,15,0.01116,0.9937,289,1281
7425,16,7.993e-05,1.5646,-599,1876
7425,17,0.579,0.5004999999999999,1089,2158
7425,18,0.675,0.5004999999999999,1371,2305
7425,19,0.7697000000000001,0.5004999999999999,1587,2520
7425,20,0.05,1,2050,2596
7425,21,0.05,1,2050,2632
10668,1,0,0,0,190
10668,2,1.353e-06,2.3419,190,364
10668,3,0.003185,1.0669,307,724
10668,4,1.272e-06,2.1128,-131,1345
10668,5,0.2265,0.5829,1044,1509
10668,6,0.008789999999999999,1.085,967,1641
10668,7,1.791e-05,1.9414,715,2100
10706,4,6.027e-05,1.798,-26,1144
10706,5,4.412e-06,2.0178,-836,4000
9553,1,0,0,0,9886
9553,2,0.1025,1,9421.5,10088
9710,4,4.904e-06,2.0381,-409,4263
5915,12,3.347e-17,5,-4594.4,1921
5975,1,0,0,0,115
5975,2,0.001957,0.9889,109,221
5975,3,2.491e-11,4.2421,2.8,297
5975,4,0.0002808,1.6294,171.4,392
7606,3,5e-05,1,330,390
7606,4,4.488e-11,5,353.3,400
7606,5,0.0001619,1.6678,388.1,460
7606,6,0.0005605,1.4443,401.1,493
7606,7,0.003845,1.1042,428.3,585
5975,5,8.946999999999999e-06,2.1695,110.1,606
5975,6,6.319e-07,2.5099,-8.300000000000001,619
5975,7,3.935e-06,2.2457,26.2,1049
5975,8,0.001248,1.4761,282.7,2906
6043,6,5.559e-05,1.8843,-581,3700
6047,1,0,0,0,195
6047,2,0.0003296,1.6536,195,612
6047,3,0.006091,1.347,423,834
6047,4,0.02574,1.1828,554,1553
